,客户编号,基金交易频率,最大交易金额,混合型占比,债券指数或债券型占比,货币型占比,股票指数或股票型占比,其他型占比,客户类别
8777,8777,1.95,10731.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8778,8778,1.8,10557.0,0.25,0.7222222222222222,0.0,0.0,0.027777777777777776,1
8779,8779,1.9,10719.0,0.2894736842105263,0.6578947368421053,0.0,0.0,0.05263157894736842,1
8780,8780,1.9,10672.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8781,8781,1.95,10738.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
8782,8782,1.95,10737.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8783,8783,1.85,10675.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
8784,8784,1.8,10747.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8785,8785,1.85,10727.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8786,8786,1.85,10738.0,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,1
8787,8787,1.85,10732.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
8788,8788,1.9,10731.0,0.34210526315789475,0.6578947368421053,0.0,0.0,0.0,1
8789,8789,2.0,10735.0,0.425,0.575,0.0,0.0,0.0,1
8790,8790,1.9,10678.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0,1
8791,8791,1.9,10635.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8792,8792,2.0,10695.0,0.3,0.7,0.0,0.0,0.0,1
8793,8793,1.9,10667.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
8794,8794,1.9,10736.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,1
8795,8795,1.9,10700.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8796,8796,1.95,10701.0,0.358974358974359,0.6153846153846154,0.0,0.0,0.02564102564102564,1
8797,8797,1.95,10700.0,0.41025641025641024,0.5641025641025641,0.0,0.0,0.02564102564102564,1
8798,8798,1.95,10704.0,0.3333333333333333,0.6410256410256411,0.0,0.0,0.02564102564102564,1
8799,8799,1.95,10601.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8800,8800,1.8,10706.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,1
8801,8801,1.85,10707.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
8802,8802,1.9,10732.0,0.34210526315789475,0.631578947368421,0.0,0.0,0.02631578947368421,1
8803,8803,1.9,10562.0,0.2631578947368421,0.7105263157894737,0.0,0.0,0.02631578947368421,1
8804,8804,1.95,10655.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8805,8805,1.8,10744.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,1
8806,8806,1.85,10654.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8807,8807,1.9,10725.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8808,8808,1.95,10729.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8809,8809,1.95,10745.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8810,8810,1.85,10723.0,0.32432432432432434,0.6486486486486487,0.0,0.0,0.02702702702702703,1
8811,8811,1.85,10656.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
8812,8812,1.95,10714.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8813,8813,1.9,10688.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,1
8814,8814,1.85,10605.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
8815,8815,2.0,10740.0,0.325,0.65,0.0,0.0,0.025,1
8816,8816,1.9,10745.0,0.4473684210526316,0.5526315789473685,0.0,0.0,0.0,1
8817,8817,1.8,10655.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8818,8818,1.95,10725.0,0.4358974358974359,0.5641025641025641,0.0,0.0,0.0,1
8819,8819,1.95,10699.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,1
8820,8820,1.9,10667.0,0.47368421052631576,0.5,0.0,0.0,0.02631578947368421,1
8821,8821,1.8,10710.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,1
8822,8822,1.95,10743.0,0.4358974358974359,0.5384615384615384,0.0,0.0,0.02564102564102564,1
8823,8823,1.95,10711.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8824,8824,1.9,10731.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,1
8825,8825,1.85,10726.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8826,8826,1.95,10741.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8827,8827,1.9,10709.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8828,8828,1.85,10716.0,0.35135135135135137,0.6216216216216216,0.0,0.0,0.02702702702702703,1
8829,8829,2.0,10613.0,0.45,0.55,0.0,0.0,0.0,1
8830,8830,1.9,10636.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,1
8831,8831,1.9,10718.0,0.3157894736842105,0.631578947368421,0.0,0.0,0.05263157894736842,1
8832,8832,2.0,10715.0,0.375,0.625,0.0,0.0,0.0,1
8833,8833,2.0,10717.0,0.275,0.725,0.0,0.0,0.0,1
8834,8834,1.9,10734.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8835,8835,2.0,10696.0,0.375,0.6,0.0,0.0,0.025,1
8836,8836,1.85,10498.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
8837,8837,1.95,10676.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,1
8838,8838,1.9,10743.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
8839,8839,1.9,10746.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,1
8840,8840,1.9,10744.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8841,8841,2.0,10736.0,0.325,0.65,0.0,0.0,0.025,1
8842,8842,1.95,10747.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8843,8843,1.8,10563.0,0.3055555555555556,0.6944444444444444,0.0,0.0,0.0,1
8844,8844,2.0,10696.0,0.45,0.55,0.0,0.0,0.0,1
8845,8845,1.9,10734.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8846,8846,1.95,10731.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,1
8847,8847,1.85,10727.0,0.35135135135135137,0.6216216216216216,0.0,0.0,0.02702702702702703,1
8848,8848,1.9,10695.0,0.4473684210526316,0.5526315789473685,0.0,0.0,0.0,1
8849,8849,1.85,10704.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8850,8850,1.9,10714.0,0.34210526315789475,0.6578947368421053,0.0,0.0,0.0,1
8851,8851,1.95,10663.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,1
8852,8852,1.95,10671.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8853,8853,1.85,10714.0,0.43243243243243246,0.5675675675675675,0.0,0.0,0.0,1
8854,8854,1.95,10740.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,1
8855,8855,1.95,10736.0,0.38461538461538464,0.5384615384615384,0.0,0.0,0.07692307692307693,1
8856,8856,1.85,10672.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
8857,8857,1.85,10724.0,0.5135135135135135,0.4864864864864865,0.0,0.0,0.0,1
8858,8858,1.9,10471.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0,1
8859,8859,1.95,10719.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8860,8860,1.95,10696.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,1
8861,8861,1.9,10723.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8862,8862,2.0,10725.0,0.325,0.675,0.0,0.0,0.0,1
8863,8863,1.9,10737.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
8864,8864,1.9,10697.0,0.39473684210526316,0.5789473684210527,0.0,0.0,0.02631578947368421,1
8865,8865,1.8,10687.0,0.5,0.5,0.0,0.0,0.0,1
8866,8866,1.95,10738.0,0.358974358974359,0.6153846153846154,0.0,0.0,0.02564102564102564,1
8867,8867,1.85,10736.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
8868,8868,1.9,10724.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8869,8869,1.9,10650.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8870,8870,1.95,10728.0,0.41025641025641024,0.5641025641025641,0.0,0.0,0.02564102564102564,1
8871,8871,1.9,10746.0,0.39473684210526316,0.5526315789473685,0.0,0.0,0.05263157894736842,1
8872,8872,1.95,10742.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,1
8873,8873,1.85,10586.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8874,8874,1.95,10729.0,0.20512820512820512,0.7948717948717948,0.0,0.0,0.0,1
8875,8875,2.0,10742.0,0.325,0.675,0.0,0.0,0.0,1
8876,8876,1.9,10613.0,0.34210526315789475,0.6578947368421053,0.0,0.0,0.0,1
8877,8877,1.85,10670.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
8878,8878,1.9,10735.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,1
8879,8879,1.85,10691.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
8880,8880,2.0,10743.0,0.25,0.75,0.0,0.0,0.0,1
8881,8881,1.95,10676.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8882,8882,1.95,10688.0,0.2564102564102564,0.7435897435897436,0.0,0.0,0.0,1
8883,8883,1.85,10607.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
8884,8884,1.85,10737.0,0.4594594594594595,0.5405405405405406,0.0,0.0,0.0,1
8885,8885,1.8,10736.0,0.25,0.7222222222222222,0.0,0.0,0.027777777777777776,1
8886,8886,1.85,10617.0,0.4594594594594595,0.5405405405405406,0.0,0.0,0.0,1
8887,8887,1.8,10686.0,0.3055555555555556,0.6666666666666666,0.0,0.0,0.027777777777777776,1
8888,8888,2.0,10703.0,0.4,0.6,0.0,0.0,0.0,1
8889,8889,1.9,10650.0,0.34210526315789475,0.6578947368421053,0.0,0.0,0.0,1
8890,8890,2.0,10741.0,0.325,0.675,0.0,0.0,0.0,1
8891,8891,1.95,10725.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8892,8892,2.0,10700.0,0.275,0.725,0.0,0.0,0.0,1
8893,8893,1.9,10745.0,0.3684210526315789,0.6052631578947368,0.0,0.0,0.02631578947368421,1
8894,8894,1.95,10733.0,0.2564102564102564,0.7435897435897436,0.0,0.0,0.0,1
8895,8895,1.85,10716.0,0.2972972972972973,0.6756756756756757,0.0,0.0,0.02702702702702703,1
8896,8896,1.95,10619.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8897,8897,1.9,10744.0,0.3157894736842105,0.6578947368421053,0.0,0.0,0.02631578947368421,1
8898,8898,1.85,10652.0,0.4864864864864865,0.5135135135135135,0.0,0.0,0.0,1
8899,8899,1.95,10747.0,0.358974358974359,0.6153846153846154,0.0,0.0,0.02564102564102564,1
8900,8900,1.85,10654.0,0.24324324324324326,0.7297297297297297,0.0,0.0,0.02702702702702703,1
8901,8901,1.95,10699.0,0.3333333333333333,0.6410256410256411,0.0,0.0,0.02564102564102564,1
8902,8902,1.9,10615.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,1
8903,8903,1.85,10737.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
8904,8904,1.95,10727.0,0.4358974358974359,0.5641025641025641,0.0,0.0,0.0,1
8905,8905,1.85,10702.0,0.5405405405405406,0.4594594594594595,0.0,0.0,0.0,1
8906,8906,1.85,10687.0,0.5135135135135135,0.4594594594594595,0.0,0.0,0.02702702702702703,1
8907,8907,1.85,10690.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
8908,8908,1.85,10745.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
8909,8909,1.9,10704.0,0.3684210526315789,0.6052631578947368,0.0,0.0,0.02631578947368421,1
8910,8910,1.9,10739.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8911,8911,1.9,10738.0,0.2631578947368421,0.7368421052631579,0.0,0.0,0.0,1
8912,8912,1.95,10652.0,0.41025641025641024,0.5641025641025641,0.0,0.0,0.02564102564102564,1
8913,8913,1.95,10712.0,0.358974358974359,0.6153846153846154,0.0,0.0,0.02564102564102564,1
8914,8914,1.9,10738.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8915,8915,1.9,10662.0,0.34210526315789475,0.6578947368421053,0.0,0.0,0.0,1
8916,8916,1.85,10709.0,0.4594594594594595,0.5405405405405406,0.0,0.0,0.0,1
8917,8917,1.95,10735.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8918,8918,1.85,10605.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
8919,8919,1.9,10684.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8920,8920,1.95,10733.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8921,8921,2.0,10664.0,0.3,0.65,0.0,0.0,0.05,1
8922,8922,2.0,10715.0,0.325,0.675,0.0,0.0,0.0,1
8923,8923,1.85,10504.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
8924,8924,1.85,10742.0,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,1
8925,8925,1.9,10726.0,0.34210526315789475,0.631578947368421,0.0,0.0,0.02631578947368421,1
8926,8926,1.9,10742.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8927,8927,1.85,10653.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
8928,8928,1.95,10742.0,0.28205128205128205,0.6923076923076923,0.0,0.0,0.02564102564102564,1
8929,8929,1.95,10713.0,0.38461538461538464,0.5897435897435898,0.0,0.0,0.02564102564102564,1
8930,8930,1.9,10613.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8931,8931,1.85,10678.0,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,1
8932,8932,1.95,10489.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8933,8933,1.9,10715.0,0.2631578947368421,0.7368421052631579,0.0,0.0,0.0,1
8934,8934,1.9,10723.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8935,8935,1.95,10647.0,0.4358974358974359,0.5641025641025641,0.0,0.0,0.0,1
8936,8936,1.8,10691.0,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,1
8937,8937,1.9,10745.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8938,8938,1.85,10742.0,0.35135135135135137,0.6216216216216216,0.0,0.0,0.02702702702702703,1
8939,8939,1.8,10727.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,1
8940,8940,1.85,10694.0,0.3783783783783784,0.5945945945945946,0.0,0.0,0.02702702702702703,1
8941,8941,1.95,10658.0,0.4358974358974359,0.5384615384615384,0.0,0.0,0.02564102564102564,1
8942,8942,1.9,10697.0,0.23684210526315788,0.7631578947368421,0.0,0.0,0.0,1
8943,8943,1.95,10719.0,0.4358974358974359,0.5641025641025641,0.0,0.0,0.0,1
8944,8944,1.95,10704.0,0.2564102564102564,0.717948717948718,0.0,0.0,0.02564102564102564,1
8945,8945,1.95,10653.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8946,8946,1.85,10745.0,0.43243243243243246,0.5405405405405406,0.0,0.0,0.02702702702702703,1
8947,8947,1.95,10734.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8948,8948,1.85,10743.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
8949,8949,1.9,10716.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8950,8950,1.95,10707.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
8951,8951,1.95,10745.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8952,8952,1.95,10742.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
8953,8953,1.9,10738.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
8954,8954,2.0,10725.0,0.325,0.625,0.0,0.0,0.05,1
8955,8955,1.85,10568.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
8956,8956,1.95,10724.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
8957,8957,1.9,10746.0,0.4473684210526316,0.5526315789473685,0.0,0.0,0.0,1
8958,8958,1.95,10722.0,0.38461538461538464,0.5897435897435898,0.0,0.0,0.02564102564102564,1
8959,8959,1.95,10686.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
8960,8960,2.0,10737.0,0.3,0.7,0.0,0.0,0.0,1
8961,8961,1.85,10677.0,0.40540540540540543,0.5675675675675675,0.0,0.0,0.02702702702702703,1
8962,8962,2.0,10742.0,0.275,0.725,0.0,0.0,0.0,1
8963,8963,1.9,10693.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
8964,8964,1.85,10705.0,0.43243243243243246,0.5675675675675675,0.0,0.0,0.0,1
8965,8965,1.95,10731.0,0.41025641025641024,0.5641025641025641,0.0,0.0,0.02564102564102564,1
8966,8966,2.0,10718.0,0.2,0.8,0.0,0.0,0.0,1
8967,8967,1.85,10683.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
8968,8968,1.85,10734.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
8969,8969,1.95,10742.0,0.28205128205128205,0.6923076923076923,0.0,0.0,0.02564102564102564,1
8970,8970,1.85,10631.0,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,1
8971,8971,2.0,10700.0,0.4,0.6,0.0,0.0,0.0,1
8972,8972,1.9,10742.0,0.34210526315789475,0.631578947368421,0.0,0.0,0.02631578947368421,1
8973,8973,1.85,10699.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
8974,8974,1.95,10743.0,0.3333333333333333,0.6153846153846154,0.0,0.0,0.05128205128205128,1
8975,8975,1.9,10724.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8976,8976,1.9,10744.0,0.2631578947368421,0.7105263157894737,0.0,0.0,0.02631578947368421,1
8977,8977,1.95,10731.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8978,8978,1.9,10747.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
8979,8979,1.9,10671.0,0.2631578947368421,0.7105263157894737,0.0,0.0,0.02631578947368421,1
8980,8980,2.0,10742.0,0.25,0.725,0.0,0.0,0.025,1
8981,8981,1.9,10660.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
8982,8982,1.9,10710.0,0.3684210526315789,0.6052631578947368,0.0,0.0,0.02631578947368421,1
8983,8983,1.95,10708.0,0.38461538461538464,0.5641025641025641,0.0,0.0,0.05128205128205128,1
8984,8984,1.95,10696.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
8985,8985,1.9,10675.0,0.3157894736842105,0.6052631578947368,0.0,0.0,0.07894736842105263,1
8986,8986,1.95,10700.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,1
8987,8987,1.95,10607.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
8988,8988,1.95,10734.0,0.2564102564102564,0.7435897435897436,0.0,0.0,0.0,1
8989,8989,1.9,10667.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,1
8990,8990,1.9,10730.0,0.34210526315789475,0.631578947368421,0.0,0.0,0.02631578947368421,1
8991,8991,1.95,10696.0,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,1
8992,8992,1.9,10668.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
8993,8993,1.85,10742.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
8994,8994,2.0,10692.0,0.25,0.75,0.0,0.0,0.0,1
8995,8995,1.9,10650.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,1
8996,8996,1.8,10745.0,0.4722222222222222,0.5277777777777778,0.0,0.0,0.0,1
8997,8997,1.85,10713.0,0.4594594594594595,0.5135135135135135,0.0,0.0,0.02702702702702703,1
8998,8998,1.9,10626.0,0.5526315789473685,0.4473684210526316,0.0,0.0,0.0,1
8999,8999,1.85,10707.0,0.3783783783783784,0.5675675675675675,0.0,0.0,0.05405405405405406,1
9000,9000,1.85,10701.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
9001,9001,2.0,10705.0,0.275,0.7,0.0,0.0,0.025,1
9002,9002,1.95,10670.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,1
9003,9003,1.9,10725.0,0.5,0.5,0.0,0.0,0.0,1
9004,9004,1.95,10724.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
9005,9005,1.85,10720.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
9006,9006,1.8,10471.0,0.25,0.7222222222222222,0.0,0.0,0.027777777777777776,1
9007,9007,1.85,10618.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
9008,9008,1.95,10682.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
9009,9009,1.85,10678.0,0.40540540540540543,0.5675675675675675,0.0,0.0,0.02702702702702703,1
9010,9010,1.95,10731.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.02564102564102564,1
9011,9011,2.0,10746.0,0.375,0.6,0.0,0.0,0.025,1
9012,9012,1.95,10745.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
9013,9013,1.85,10733.0,0.4594594594594595,0.5135135135135135,0.0,0.0,0.02702702702702703,1
9014,9014,1.95,10591.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
9015,9015,1.8,10677.0,0.5277777777777778,0.4722222222222222,0.0,0.0,0.0,1
9016,9016,2.0,10686.0,0.225,0.775,0.0,0.0,0.0,1
9017,9017,1.85,10740.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
9018,9018,1.9,10718.0,0.3157894736842105,0.631578947368421,0.0,0.0,0.05263157894736842,1
9019,9019,1.85,10735.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
9020,9020,1.9,10734.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,1
9021,9021,1.85,10679.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
9022,9022,1.85,10715.0,0.43243243243243246,0.5675675675675675,0.0,0.0,0.0,1
9023,9023,1.8,10694.0,0.25,0.75,0.0,0.0,0.0,1
9024,9024,1.85,10734.0,0.35135135135135137,0.6216216216216216,0.0,0.0,0.02702702702702703,1
9025,9025,2.0,10721.0,0.275,0.725,0.0,0.0,0.0,1
9026,9026,1.85,10712.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
9027,9027,1.9,10657.0,0.23684210526315788,0.7631578947368421,0.0,0.0,0.0,1
9028,9028,1.95,10746.0,0.3333333333333333,0.6410256410256411,0.0,0.0,0.02564102564102564,1
9029,9029,2.0,10690.0,0.45,0.55,0.0,0.0,0.0,1
9030,9030,2.0,10668.0,0.4,0.6,0.0,0.0,0.0,1
9031,9031,1.85,10693.0,0.43243243243243246,0.5405405405405406,0.0,0.0,0.02702702702702703,1
9032,9032,1.9,10737.0,0.34210526315789475,0.6052631578947368,0.0,0.0,0.05263157894736842,1
9033,9033,1.85,10742.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,1
9034,9034,1.95,10708.0,0.358974358974359,0.6410256410256411,0.0,0.0,0.0,1
9035,9035,1.85,10596.0,0.2972972972972973,0.7027027027027027,0.0,0.0,0.0,1
9036,9036,1.85,10737.0,0.32432432432432434,0.6486486486486487,0.0,0.0,0.02702702702702703,1
9037,9037,2.0,10716.0,0.325,0.65,0.0,0.0,0.025,1
9038,9038,1.95,10740.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,1
9039,9039,1.85,10686.0,0.2702702702702703,0.7297297297297297,0.0,0.0,0.0,1
9040,9040,1.9,10719.0,0.39473684210526316,0.5526315789473685,0.0,0.0,0.05263157894736842,1
9041,9041,1.85,10714.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
9042,9042,2.0,10732.0,0.525,0.475,0.0,0.0,0.0,1
9043,9043,1.85,10607.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,1
9044,9044,1.8,10743.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,1
9045,9045,1.9,10647.0,0.3157894736842105,0.6842105263157895,0.0,0.0,0.0,1
9046,9046,1.9,10737.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,1
9047,9047,1.85,10608.0,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,1
9048,9048,1.95,10702.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.0,1
9049,9049,2.0,10718.0,0.275,0.7,0.0,0.0,0.025,1
9050,9050,1.9,10719.0,0.2631578947368421,0.7368421052631579,0.0,0.0,0.0,1
9051,9051,1.85,10690.0,0.21621621621621623,0.7567567567567568,0.0,0.0,0.02702702702702703,1
9052,9052,1.8,10678.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,1
9053,9053,2.0,10738.0,0.275,0.725,0.0,0.0,0.0,1
9054,9054,1.85,10641.0,0.3783783783783784,0.5945945945945946,0.0,0.0,0.02702702702702703,1
9055,9055,1.95,10746.0,0.48717948717948717,0.5128205128205128,0.0,0.0,0.0,1
9056,9056,1.85,10741.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0,1
9057,9057,1.85,10746.0,0.5405405405405406,0.4594594594594595,0.0,0.0,0.0,1
9058,9058,1.95,10720.0,0.15384615384615385,0.8205128205128205,0.0,0.0,0.02564102564102564,1
9059,9059,2.0,10702.0,0.375,0.6,0.0,0.0,0.025,1
9060,9060,2.0,10726.0,0.3,0.7,0.0,0.0,0.0,1
9061,9061,1.95,10738.0,0.4358974358974359,0.5384615384615384,0.0,0.0,0.02564102564102564,1
9062,9062,1.9,10694.0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,1
9063,9063,2.0,10736.0,0.375,0.625,0.0,0.0,0.0,1
9064,9064,1.85,10716.0,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,1
9065,9065,1.9,10729.0,0.23684210526315788,0.7368421052631579,0.0,0.0,0.02631578947368421,1
9066,9066,1.8,10653.0,0.5,0.5,0.0,0.0,0.0,1
9067,9067,1.9,10711.0,0.23684210526315788,0.7368421052631579,0.0,0.0,0.02631578947368421,1
9068,9068,1.95,10646.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1
9069,9069,2.0,10711.0,0.425,0.575,0.0,0.0,0.0,1
9070,9070,1.8,10681.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
9071,9071,1.85,10680.0,0.43243243243243246,0.5405405405405406,0.0,0.0,0.02702702702702703,1
9072,9072,1.9,10668.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,1
9073,9073,2.0,10718.0,0.4,0.6,0.0,0.0,0.0,1
9074,9074,1.8,10729.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1
9075,9075,1.9,10727.0,0.2894736842105263,0.7105263157894737,0.0,0.0,0.0,1
