,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
22118,4397,C1,女,26,58196,43,000628,股票型,2018-07-20,4916,认购,708
22119,4398,C1,女,26,42212,44,000913,股票型,2018-08-31,3152,申购,973
22120,4398,C1,女,26,42212,44,007133,股票型,2018-08-09,3752,申购,660
22121,4398,C1,女,26,42212,44,340006,股票型,2018-07-24,3215,认购,1117
22122,4398,C1,女,26,42212,44,001638,股票型,2018-08-18,4174,认购,1002
22123,4398,C1,女,26,42212,44,000974,股票型,2018-08-16,4929,其他,877
22124,4398,C1,女,26,42212,44,001050,股票型,2018-07-27,2594,其他,767
22125,4398,C1,女,26,42212,44,004858,股票型,2018-08-12,3778,申购,923
22126,4399,C1,女,25,57729,43,002595,股票型,2018-08-17,3053,认购,1165
22127,4399,C1,女,25,57729,43,004189,股票型,2018-08-18,4654,认购,799
22128,4399,C1,女,25,57729,43,000778,股票型,2018-08-06,4753,认购,1023
22129,4399,C1,女,25,57729,43,005968,股票型,2018-07-02,4970,申购,951
22130,4399,C1,女,25,57729,43,001643,股票型,2018-07-30,2811,认购,612
22131,4400,C1,男,27,57353,43,000592,股票型,2018-07-18,3640,认购,1187
22132,4400,C1,男,27,57353,43,000688,股票型,2018-08-28,4586,申购,1018
22133,4400,C1,男,27,57353,43,001696,股票型,2018-08-21,4210,定投,1185
22134,4400,C1,男,27,57353,43,206012,股票型,2018-08-15,3464,其他,779
22135,4400,C1,男,27,57353,43,005569,股票型,2018-08-24,2983,定投,685
22136,4401,C2,女,33,83036,42,000209,混合型,2018-07-08,5845,认购,971
22137,4401,C2,女,33,83036,42,000136,混合型,2018-07-22,8158,认购,770
22138,4401,C2,女,33,83036,42,001121,混合型,2018-08-26,7470,认购,857
22139,4401,C2,女,33,83036,42,001874,混合型,2018-07-19,8320,认购,1035
22140,4402,C1,男,25,40468,44,001528,股票型,2018-08-29,4872,其他,654
22141,4402,C1,男,25,40468,44,000955,股票型,2018-08-21,3304,申购,1136
22142,4402,C1,男,25,40468,44,001790,股票型,2018-08-11,3488,其他,716
22143,4402,C1,男,25,40468,44,003625,股票型,2018-07-28,4955,申购,964
22144,4402,C1,男,25,40468,44,001162,股票型,2018-07-30,3468,定投,747
22145,4402,C1,男,25,40468,44,005516,股票型,2018-08-29,4765,定投,1025
22146,4403,C1,男,23,41201,40,001050,股票型,2018-07-30,4384,认购,671
22147,4403,C1,男,23,41201,40,004485,股票型,2018-07-10,4014,认购,1190
22148,4403,C1,男,23,41201,40,002952,股票型,2018-07-26,3599,申购,701
22149,4403,C1,男,23,41201,40,001097,股票型,2018-07-21,4721,定投,669
22150,4403,C1,男,23,41201,40,004925,股票型,2018-07-13,3694,申购,1070
22151,4403,C1,男,23,41201,40,001521,股票型,2018-07-19,4137,定投,839
22152,4404,C1,男,25,52472,43,001171,股票型,2018-08-13,4802,定投,1086
22153,4404,C1,男,25,52472,43,003865,股票型,2018-08-28,3019,认购,632
22154,4404,C1,男,25,52472,43,001070,股票型,2018-08-21,4229,认购,1153
22155,4404,C1,男,25,52472,43,001496,股票型,2018-08-07,4334,认购,1076
22156,4404,C1,男,25,52472,43,001097,股票型,2018-07-14,3522,其他,779
22157,4404,C1,男,25,52472,43,004403,股票型,2018-07-19,2854,定投,1100
22158,4405,C1,男,25,49458,42,005189,股票型,2018-07-25,3560,申购,1180
22159,4405,C1,男,25,49458,42,001490,股票型,2018-08-17,3199,认购,1004
22160,4405,C1,男,25,49458,42,006605,股票型,2018-08-23,3368,认购,868
22161,4405,C1,男,25,49458,42,001396,股票型,2018-08-13,5026,认购,954
22162,4405,C1,男,25,49458,42,001717,股票型,2018-08-20,4564,定投,780
22163,4406,C1,男,26,55944,44,001163,股票型,2018-07-16,4607,申购,1117
22164,4406,C1,男,26,55944,44,000866,股票型,2018-07-27,3250,定投,681
22165,4406,C1,男,26,55944,44,001825,股票型,2018-07-28,3194,申购,829
22166,4406,C1,男,26,55944,44,376510,股票型,2018-08-11,4874,申购,997
22167,4406,C1,男,26,55944,44,673090,股票型,2018-08-27,4409,申购,992
22168,4407,C1,女,25,45507,41,005502,股票型,2018-07-17,3082,其他,906
22169,4407,C1,女,25,45507,41,003492,股票型,2018-08-06,3610,认购,1068
22170,4407,C1,女,25,45507,41,001725,股票型,2018-07-22,4696,认购,666
22171,4407,C1,女,25,45507,41,001490,股票型,2018-07-14,4367,申购,1004
22172,4407,C1,女,25,45507,41,005961,股票型,2018-07-09,2645,认购,663
22173,4407,C1,女,25,45507,41,005927,股票型,2018-07-13,3974,申购,1104
22174,4408,C1,女,26,50886,44,000082,股票型,2018-07-24,3620,认购,634
22175,4408,C1,女,26,50886,44,001628,股票型,2018-07-10,4906,定投,684
22176,4408,C1,女,26,50886,44,001047,股票型,2018-07-29,4327,认购,822
22177,4408,C1,女,26,50886,44,001718,股票型,2018-07-14,2907,申购,1197
22178,4408,C1,女,26,50886,44,005161,股票型,2018-07-06,2925,定投,786
22179,4408,C1,女,26,50886,44,164205,股票型,2018-07-15,4059,认购,1172
22180,4408,C1,女,26,50886,44,005894,股票型,2018-08-31,3870,其他,1030
22181,4409,C1,男,26,43751,43,005969,股票型,2018-07-09,5039,定投,890
22182,4409,C1,男,26,43751,43,002300,股票型,2018-07-26,4473,认购,1051
22183,4409,C1,男,26,43751,43,001097,股票型,2018-08-03,4559,认购,869
22184,4409,C1,男,26,43751,43,006346,股票型,2018-08-05,4524,其他,685
22185,4409,C1,男,26,43751,43,000514,股票型,2018-07-19,4841,认购,837
22186,4409,C1,男,26,43751,43,003230,股票型,2018-07-02,3175,认购,762
22187,4409,C1,男,26,43751,43,005621,股票型,2018-08-17,4046,申购,754
22188,4410,C1,男,24,46190,40,000471,股票型,2018-07-29,4355,申购,1079
22189,4410,C1,男,24,46190,40,001766,股票型,2018-08-14,3238,认购,601
22190,4410,C1,男,24,46190,40,001917,股票型,2018-07-08,4473,申购,661
22191,4410,C1,男,24,46190,40,519714,股票型,2018-07-19,3090,其他,617
22192,4410,C1,男,24,46190,40,000594,股票型,2018-07-16,3608,定投,936
22193,4411,C1,男,27,56741,40,007137,股票型,2018-08-19,4489,定投,1173
22194,4411,C1,男,27,56741,40,003865,股票型,2018-08-31,3720,定投,1107
22195,4411,C1,男,27,56741,40,005885,股票型,2018-08-13,3070,认购,1197
22196,4411,C1,男,27,56741,40,001036,股票型,2018-07-07,4460,认购,1143
22197,4411,C1,男,27,56741,40,003985,股票型,2018-07-24,4432,认购,1093
22198,4412,C1,男,26,51021,43,004730,股票型,2018-07-21,4469,认购,724
22199,4412,C1,男,26,51021,43,006671,股票型,2018-08-27,3921,定投,1033
22200,4412,C1,男,26,51021,43,002952,股票型,2018-08-06,3557,认购,656
22201,4412,C1,男,26,51021,43,540006,股票型,2018-07-09,4708,认购,622
22202,4412,C1,男,26,51021,43,540007,股票型,2018-08-19,3871,定投,1074
22203,4413,C1,男,24,42612,40,167705,股票型,2018-07-11,3527,定投,714
22204,4413,C1,男,24,42612,40,005970,股票型,2018-08-28,4193,申购,1038
22205,4413,C1,男,24,42612,40,001044,股票型,2018-08-10,4990,定投,771
22206,4413,C1,男,24,42612,40,360001,股票型,2018-08-03,3783,其他,921
22207,4413,C1,男,24,42612,40,006957,股票型,2018-08-07,2988,认购,1055
22208,4413,C1,男,24,42612,40,005963,股票型,2018-08-30,2671,认购,805
22209,4414,C2,女,34,82301,45,001557,股票型,2018-08-22,8187,认购,690
22210,4414,C2,女,34,82301,45,006726,股票型,2018-08-16,5087,认购,986
22211,4414,C2,女,34,82301,45,001286,混合型,2018-08-31,6136,认购,481
22212,4414,C2,女,34,82301,45,001817,混合型,2018-08-28,8156,认购,742
22213,4415,C1,男,27,51217,40,006926,股票型,2018-08-10,4255,认购,862
22214,4415,C1,男,27,51217,40,001579,股票型,2018-07-18,3436,认购,686
22215,4415,C1,男,27,51217,40,001409,股票型,2018-07-16,3839,定投,873
22216,4415,C1,男,27,51217,40,001230,股票型,2018-07-29,3154,定投,1115
22217,4415,C1,男,27,51217,40,002300,股票型,2018-08-17,4813,定投,720
22218,4416,C3,男,35,48699,41,000065,混合型,2018-08-18,2121,认购,834
22219,4416,C3,男,35,48699,41,001678,股票型,2018-07-21,2561,申购,688
22220,4416,C3,男,35,48699,41,005983,股票型,2018-08-09,2981,定投,757
22221,4416,C3,男,35,48699,41,000746,股票型,2018-08-05,3385,定投,893
22222,4417,C3,女,34,48014,43,001271,混合型,2018-07-28,2539,申购,481
22223,4417,C3,女,34,48014,43,511670,其他,2018-08-20,3124,定投,332
22224,4417,C3,女,34,48014,43,005928,股票型,2018-07-23,3355,定投,706
22225,4418,C3,男,33,44014,41,001730,混合型,2018-08-24,2013,申购,831
22226,4418,C3,男,33,44014,41,001722,混合型,2018-07-19,3350,认购,397
22227,4418,C3,男,33,44014,41,000828,股票型,2018-08-21,3640,其他,879
22228,4418,C3,男,33,44014,41,002161,混合型,2018-07-29,3146,其他,803
22229,4419,C1,男,27,48011,41,001718,股票型,2018-08-04,3967,定投,1069
22230,4419,C1,男,27,48011,41,671030,股票型,2018-08-03,4756,认购,893
22231,4419,C1,男,27,48011,41,160133,股票型,2018-07-20,3994,申购,797
22232,4419,C1,男,27,48011,41,005570,股票型,2018-08-03,3402,其他,691
22233,4419,C1,男,27,48011,41,002229,股票型,2018-07-26,2950,认购,1193
22234,4419,C1,男,27,48011,41,001208,股票型,2018-07-27,4255,定投,1087
22235,4420,C3,男,34,40841,40,002020,混合型,2018-07-18,3454,定投,645
22236,4420,C3,男,34,40841,40,001839,混合型,2018-07-19,3345,申购,624
22237,4420,C3,男,34,40841,40,000698,混合型,2018-08-30,2381,定投,415
22238,4420,C3,男,34,40841,40,001614,混合型,2018-07-29,2600,定投,581
22239,4421,C1,男,23,52180,40,000939,混合型,2018-08-03,3353,申购,982
22240,4421,C1,男,23,52180,40,001158,股票型,2018-08-29,2642,申购,1091
22241,4421,C1,男,23,52180,40,002872,股票型,2018-08-30,3607,认购,616
22242,4421,C1,男,23,52180,40,005268,股票型,2018-08-02,4350,申购,1049
22243,4421,C1,男,23,52180,40,001878,股票型,2018-07-18,4737,申购,803
22244,4421,C1,男,23,52180,40,007615,股票型,2018-07-15,4032,申购,1120
22245,4421,C1,男,23,52180,40,002335,股票型,2018-07-15,4135,认购,1195
22246,4422,C3,男,32,53911,43,000256,混合型,2018-08-13,2150,定投,538
22247,4422,C3,男,32,53911,43,001387,混合型,2018-08-13,3511,定投,871
22248,4422,C3,男,32,53911,43,001422,混合型,2018-07-15,2747,申购,730
22249,4422,C3,男,32,53911,43,002872,股票型,2018-07-17,2388,其他,526
22250,4423,C1,女,27,50435,41,000778,股票型,2018-08-29,4566,定投,904
22251,4423,C1,女,27,50435,41,000893,股票型,2018-08-17,3847,认购,786
22252,4423,C1,女,27,50435,41,001166,股票型,2018-08-31,4744,认购,871
22253,4423,C1,女,27,50435,41,206012,股票型,2018-07-28,4523,认购,826
22254,4423,C1,女,27,50435,41,005236,股票型,2018-07-25,4772,其他,851
22255,4424,C1,女,25,53869,40,002334,股票型,2018-08-14,4770,认购,898
22256,4424,C1,女,25,53869,40,001714,股票型,2018-08-11,4221,认购,1064
22257,4424,C1,女,25,53869,40,110022,股票型,2018-08-23,4482,申购,1101
22258,4424,C1,女,25,53869,40,000913,股票型,2018-07-23,4431,申购,1072
22259,4424,C1,女,25,53869,40,004813,股票型,2018-07-19,2547,认购,832
22260,4424,C1,女,25,53869,40,001188,股票型,2018-08-01,4229,认购,848
22261,4425,C3,男,34,52258,43,000972,混合型,2018-07-13,1794,申购,334
22262,4425,C3,男,34,52258,43,001284,混合型,2018-08-27,2336,其他,840
22263,4425,C3,男,34,52258,43,001425,混合型,2018-07-23,2264,其他,731
22264,4425,C3,男,34,52258,43,000945,混合型,2018-07-31,1836,定投,377
22265,4425,C3,男,34,52258,43,001967,混合型,2018-07-02,1993,申购,439
22266,4426,C2,女,33,94391,41,003745,股票型,2018-08-15,6005,认购,496
22267,4426,C2,女,33,94391,41,006604,股票型,2018-08-16,5569,认购,672
22268,4426,C2,女,33,94391,41,001888,混合型,2018-07-13,5363,认购,630
22269,4426,C2,女,33,94391,41,001136,混合型,2018-08-10,6478,认购,836
22270,4426,C2,女,33,94391,41,001495,混合型,2018-08-07,4820,认购,634
22271,4427,C1,男,26,50299,43,005515,股票型,2018-07-01,4145,定投,717
22272,4427,C1,男,26,50299,43,001825,股票型,2018-08-17,2541,认购,638
22273,4427,C1,男,26,50299,43,006195,股票型,2018-07-08,2604,认购,1192
22274,4427,C1,男,26,50299,43,000925,股票型,2018-07-11,2683,申购,1075
22275,4427,C1,男,26,50299,43,001163,股票型,2018-07-03,4556,认购,628
22276,4427,C1,男,26,50299,43,005612,股票型,2018-07-11,4257,其他,1041
22277,4428,C1,女,24,45498,41,160919,股票型,2018-08-16,4989,认购,1149
22278,4428,C1,女,24,45498,41,540007,股票型,2018-07-22,3615,定投,974
22279,4428,C1,女,24,45498,41,002952,股票型,2018-08-28,3551,认购,642
22280,4428,C1,女,24,45498,41,001825,股票型,2018-08-15,3257,认购,948
22281,4428,C1,女,24,45498,41,000996,股票型,2018-08-24,3944,定投,747
22282,4429,C3,男,31,40588,40,002424,混合型,2018-08-19,3493,定投,721
22283,4429,C3,男,31,40588,40,001474,混合型,2018-08-21,3471,申购,300
22284,4429,C3,男,31,40588,40,000844,混合型,2018-08-26,1941,定投,339
22285,4429,C3,男,31,40588,40,000591,混合型,2018-08-17,1986,其他,364
22286,4430,C1,男,26,56604,41,006868,股票型,2018-08-21,3286,申购,1121
22287,4430,C1,男,26,56604,41,005189,股票型,2018-07-28,3454,认购,802
22288,4430,C1,男,26,56604,41,000761,股票型,2018-08-26,4921,申购,1102
22289,4430,C1,男,26,56604,41,001162,股票型,2018-08-01,3068,认购,1143
22290,4430,C1,男,26,56604,41,001672,股票型,2018-08-30,4280,认购,795
22291,4430,C1,男,26,56604,41,001245,股票型,2018-08-12,3359,认购,1100
22292,4430,C1,男,26,56604,41,000549,股票型,2018-07-09,3319,定投,810
22293,4431,C3,男,35,56398,43,002340,混合型,2018-07-06,3049,申购,543
22294,4431,C3,男,35,56398,43,002182,混合型,2018-07-24,1762,定投,896
22295,4431,C3,男,35,56398,43,001522,混合型,2018-07-19,2826,定投,439
22296,4431,C3,男,35,56398,43,000432,混合型,2018-08-15,1554,申购,590
22297,4432,C3,女,35,54476,40,000945,混合型,2018-07-24,2325,申购,861
22298,4432,C3,女,35,54476,40,001413,混合型,2018-07-16,3194,申购,560
22299,4432,C3,女,35,54476,40,001337,混合型,2018-07-17,3248,申购,586
22300,4432,C3,女,35,54476,40,001342,混合型,2018-07-09,3295,定投,576
22301,4432,C3,女,35,54476,40,002021,混合型,2018-08-13,3327,申购,829
22302,4433,C2,男,35,90365,41,005259,股票型,2018-07-16,6801,认购,1194
22303,4433,C2,男,35,90365,41,001433,混合型,2018-08-19,9199,认购,899
22304,4433,C2,男,35,90365,41,001088,混合型,2018-07-14,5316,申购,1169
22305,4435,C2,女,34,87379,46,001728,混合型,2018-07-11,6121,认购,527
22306,4435,C2,女,34,87379,46,001766,股票型,2018-07-09,6700,认购,749
22307,4435,C2,女,34,87379,46,001470,混合型,2018-07-15,6592,认购,800
22308,4435,C2,女,34,87379,46,001329,混合型,2018-08-02,5593,认购,842
22309,4435,C2,女,34,87379,46,002227,混合型,2018-08-02,7703,认购,1108
22310,4436,C2,男,33,99379,43,001596,混合型,2018-07-05,5775,认购,1123
22311,4436,C2,男,33,99379,43,001343,混合型,2018-08-16,7639,认购,1108
22312,4436,C2,男,33,99379,43,005962,股票型,2018-08-08,7490,申购,660
22313,4437,C2,男,33,96743,45,001679,混合型,2018-07-11,6681,认购,589
22314,4437,C2,男,33,96743,45,002019,混合型,2018-08-31,9672,认购,1069
22315,4437,C2,男,33,96743,45,007005,股票型,2018-07-12,8540,认购,419
22316,4438,C1,男,23,45983,43,007470,股票型,2018-08-13,2824,认购,1124
22317,4438,C1,男,23,45983,43,006605,股票型,2018-08-30,4883,定投,629
22318,4438,C1,男,23,45983,43,003834,股票型,2018-07-09,3498,认购,1115
22319,4438,C1,男,23,45983,43,167706,股票型,2018-08-30,2778,认购,683
22320,4438,C1,男,23,45983,43,004925,股票型,2018-07-22,3386,认购,946
22321,4439,C3,男,34,56104,40,000825,混合型,2018-07-04,1740,认购,658
22322,4439,C3,男,34,56104,40,001990,混合型,2018-07-15,2657,定投,369
22323,4439,C3,男,34,56104,40,001695,混合型,2018-08-18,2741,定投,674
22324,4439,C3,男,34,56104,40,003865,股票型,2018-07-03,1808,定投,756
22325,4440,C1,女,26,47286,40,005122,其他,2018-07-13,3064,认购,843
22326,4440,C1,女,26,47286,40,001072,股票型,2018-08-11,5014,申购,1116
22327,4440,C1,女,26,47286,40,003985,股票型,2018-07-15,4237,申购,916
22328,4440,C1,女,26,47286,40,001319,股票型,2018-08-13,2654,认购,921
22329,4440,C1,女,26,47286,40,006502,股票型,2018-07-16,3929,认购,870
22330,4440,C1,女,26,47286,40,005038,股票型,2018-07-31,4381,认购,1028
22331,4440,C1,女,26,47286,40,000831,股票型,2018-08-03,3808,定投,1140
22332,4441,C1,男,27,56097,43,007138,股票型,2018-07-03,2537,申购,1189
22333,4441,C1,男,27,56097,43,003233,股票型,2018-08-12,2915,认购,837
22334,4441,C1,男,27,56097,43,340006,股票型,2018-07-10,4233,定投,1089
22335,4441,C1,男,27,56097,43,003853,股票型,2018-07-27,4106,其他,876
22336,4441,C1,男,27,56097,43,001663,股票型,2018-08-16,2528,申购,1135
22337,4442,C1,男,24,49244,42,000955,股票型,2018-07-16,4984,申购,774
22338,4442,C1,男,24,49244,42,004698,股票型,2018-07-18,4534,认购,1098
22339,4442,C1,男,24,49244,42,005885,股票型,2018-07-26,3412,认购,863
22340,4442,C1,男,24,49244,42,005628,股票型,2018-08-21,5006,认购,655
22341,4442,C1,男,24,49244,42,003190,股票型,2018-08-11,4820,申购,724
22342,4442,C1,男,24,49244,42,001421,股票型,2018-08-31,4041,其他,997
22343,4443,C1,女,23,41077,43,004995,股票型,2018-07-29,3062,申购,997
22344,4443,C1,女,23,41077,43,002333,股票型,2018-08-23,2670,认购,1122
22345,4443,C1,女,23,41077,43,001047,股票型,2018-08-31,4399,申购,698
22346,4443,C1,女,23,41077,43,002980,股票型,2018-07-12,4991,认购,1038
22347,4443,C1,女,23,41077,43,001733,股票型,2018-08-23,2523,申购,854
22348,4443,C1,女,23,41077,43,006265,股票型,2018-07-26,4316,认购,1038
22349,4444,C3,女,33,40238,42,001634,混合型,2018-07-12,2437,其他,592
22350,4444,C3,女,33,40238,42,001910,混合型,2018-08-27,1695,定投,336
22351,4444,C3,女,33,40238,42,002585,混合型,2018-08-06,3710,定投,333
22352,4444,C3,女,33,40238,42,001247,混合型,2018-07-15,2832,定投,882
22353,4444,C3,女,33,40238,42,005663,股票型,2018-07-25,2920,申购,748
22354,4445,C1,女,24,56666,42,001616,股票型,2018-08-30,4151,认购,1155
22355,4445,C1,女,24,56666,42,001637,股票型,2018-08-27,3171,申购,1064
22356,4445,C1,女,24,56666,42,001733,股票型,2018-08-09,4481,定投,898
22357,4445,C1,女,24,56666,42,003634,股票型,2018-07-21,4105,其他,957
22358,4445,C1,女,24,56666,42,000979,股票型,2018-08-21,4144,申购,803
22359,4445,C1,女,24,56666,42,004997,股票型,2018-08-30,4791,认购,693
22360,4446,C1,女,25,41859,41,004273,股票型,2018-07-08,3234,定投,848
22361,4446,C1,女,25,41859,41,005502,股票型,2018-08-23,4796,认购,1185
22362,4446,C1,女,25,41859,41,001651,股票型,2018-08-14,2773,认购,1082
22363,4446,C1,女,25,41859,41,000831,股票型,2018-07-16,2942,申购,910
22364,4446,C1,女,25,41859,41,519975,股票型,2018-07-09,4373,申购,1119
22365,4447,C3,男,31,49153,42,001746,混合型,2018-08-19,1715,定投,705
22366,4447,C3,男,31,49153,42,001244,混合型,2018-07-13,2772,申购,745
22367,4447,C3,男,31,49153,42,001799,混合型,2018-07-24,1778,其他,572
22368,4447,C3,男,31,49153,42,001577,股票型,2018-08-23,2385,其他,510
22369,4447,C3,男,31,49153,42,003984,股票型,2018-07-19,3263,定投,537
22370,4448,C1,女,27,44980,43,006265,股票型,2018-07-18,3473,定投,1047
22371,4448,C1,女,27,44980,43,540007,股票型,2018-07-24,3904,认购,752
22372,4448,C1,女,27,44980,43,005927,股票型,2018-07-13,2991,认购,713
22373,4448,C1,女,27,44980,43,001148,混合型,2018-07-13,4474,认购,1040
22374,4448,C1,女,27,44980,43,004098,股票型,2018-08-15,3017,认购,692
22375,4448,C1,女,27,44980,43,002697,股票型,2018-07-21,2879,认购,1070
22376,4448,C1,女,27,44980,43,004483,股票型,2018-08-15,3999,定投,1058
22377,4449,C1,男,27,42479,44,004450,股票型,2018-08-05,2637,其他,1083
22378,4449,C1,男,27,42479,44,000955,股票型,2018-07-23,4956,其他,656
22379,4449,C1,男,27,42479,44,001877,股票型,2018-08-12,3939,申购,709
22380,4449,C1,男,27,42479,44,000894,混合型,2018-08-15,4242,认购,897
22381,4449,C1,男,27,42479,44,000697,股票型,2018-08-31,4101,认购,1144
22382,4449,C1,男,27,42479,44,000972,混合型,2018-08-12,3813,其他,961
22383,4449,C1,男,27,42479,44,005304,股票型,2018-08-13,4330,认购,752
22384,4450,C1,女,27,54892,40,004805,股票型,2018-07-05,4571,认购,749
22385,4450,C1,女,27,54892,40,006503,股票型,2018-07-24,5064,申购,840
22386,4450,C1,女,27,54892,40,000985,股票型,2018-08-16,4278,其他,781
22387,4450,C1,女,27,54892,40,001245,股票型,2018-08-22,3862,申购,909
22388,4450,C1,女,27,54892,40,001482,股票型,2018-07-12,4673,申购,1058
22389,4450,C1,女,27,54892,40,001734,混合型,2018-07-25,2682,认购,1088
22390,4451,C1,男,24,55853,42,005707,股票型,2018-07-03,3692,申购,703
22391,4451,C1,男,24,55853,42,001166,股票型,2018-07-04,2617,认购,1169
22392,4451,C1,男,24,55853,42,000688,股票型,2018-08-22,3620,认购,914
22393,4451,C1,男,24,55853,42,000411,股票型,2018-07-22,3705,认购,1177
22394,4451,C1,男,24,55853,42,006257,股票型,2018-08-06,4474,认购,801
22395,4451,C1,男,24,55853,42,003145,股票型,2018-08-06,3597,定投,949
22396,4452,C1,女,24,54249,44,005236,股票型,2018-07-01,2665,认购,657
22397,4452,C1,女,24,54249,44,003956,股票型,2018-08-11,4541,其他,1118
22398,4452,C1,女,24,54249,44,006605,股票型,2018-08-06,3483,其他,1139
22399,4452,C1,女,24,54249,44,001542,股票型,2018-07-11,4408,认购,831
22400,4452,C1,女,24,54249,44,001000,混合型,2018-07-23,3687,认购,986
22401,4453,C1,男,24,42706,40,001178,股票型,2018-07-04,2799,认购,1157
22402,4453,C1,男,24,42706,40,000309,股票型,2018-07-07,3976,其他,1182
22403,4453,C1,男,24,42706,40,005034,股票型,2018-07-09,3922,认购,727
22404,4453,C1,男,24,42706,40,001705,股票型,2018-08-09,4586,定投,632
22405,4453,C1,男,24,42706,40,110022,股票型,2018-08-23,4114,申购,654
22406,4453,C1,男,24,42706,40,167702,股票型,2018-07-28,2987,申购,884
22407,4454,C1,女,24,56933,40,005237,股票型,2018-08-08,2912,定投,1060
22408,4454,C1,女,24,56933,40,000586,股票型,2018-08-04,2856,定投,1113
22409,4454,C1,女,24,56933,40,004812,股票型,2018-08-16,2738,认购,685
22410,4454,C1,女,24,56933,40,001849,股票型,2018-08-29,4936,认购,733
22411,4454,C1,女,24,56933,40,003622,股票型,2018-08-31,3563,定投,703
22412,4454,C1,女,24,56933,40,003834,股票型,2018-08-02,3122,其他,1016
22413,4454,C1,女,24,56933,40,006604,股票型,2018-07-04,4634,认购,944
22414,4455,C2,女,31,83458,40,002181,混合型,2018-07-05,7264,认购,719
22415,4455,C2,女,31,83458,40,001488,混合型,2018-07-19,5985,认购,706
22416,4455,C2,女,31,83458,40,000031,混合型,2018-07-06,6912,申购,493
22417,4455,C2,女,31,83458,40,002231,混合型,2018-07-16,6175,认购,512
22418,4456,C3,男,34,56646,41,000433,混合型,2018-07-14,1579,定投,870
22419,4456,C3,男,34,56646,41,007134,股票型,2018-08-02,2695,其他,338
22420,4456,C3,男,34,56646,41,002952,股票型,2018-07-05,3527,其他,318
22421,4457,C1,男,27,58343,40,004851,股票型,2018-08-28,3306,认购,1105
22422,4457,C1,男,27,58343,40,007523,股票型,2018-07-21,2881,认购,862
22423,4457,C1,男,27,58343,40,001677,股票型,2018-07-13,5024,认购,849
22424,4457,C1,男,27,58343,40,001825,股票型,2018-07-01,4207,定投,790
22425,4457,C1,男,27,58343,40,160322,股票型,2018-08-17,4466,认购,1127
22426,4458,C1,男,26,56191,40,001644,股票型,2018-07-30,3053,申购,1124
22427,4458,C1,男,26,56191,40,000457,股票型,2018-07-20,4690,定投,727
22428,4458,C1,男,26,56191,40,005530,股票型,2018-07-23,4024,其他,1025
22429,4458,C1,男,26,56191,40,002697,股票型,2018-07-02,2741,认购,1159
22430,4458,C1,男,26,56191,40,003230,股票型,2018-07-18,4971,认购,776
22431,4459,C3,男,34,43713,40,163802,货币型,2018-07-20,1548,定投,553
22432,4459,C3,男,34,43713,40,001284,混合型,2018-08-01,2940,其他,890
22433,4459,C3,男,34,43713,40,001332,混合型,2018-07-10,3373,其他,753
22434,4460,C3,男,32,57037,43,000940,混合型,2018-08-31,3219,其他,700
22435,4460,C3,男,32,57037,43,003145,股票型,2018-08-05,1694,定投,527
22436,4460,C3,男,32,57037,43,000404,混合型,2018-07-26,1717,申购,482
22437,4461,C3,女,32,53452,43,001716,混合型,2018-08-16,2492,申购,555
22438,4461,C3,女,32,53452,43,006229,股票型,2018-08-10,2110,申购,806
22439,4461,C3,女,32,53452,43,001201,混合型,2018-07-05,3027,申购,501
22440,4461,C3,女,32,53452,43,001701,混合型,2018-08-23,3582,其他,361
22441,4461,C3,女,32,53452,43,001184,混合型,2018-08-30,2444,申购,442
22442,4462,C1,男,26,51025,41,000746,股票型,2018-07-08,3737,申购,950
22443,4462,C1,男,26,51025,41,003416,股票型,2018-08-15,2752,申购,668
22444,4462,C1,男,26,51025,41,005612,股票型,2018-07-26,3464,认购,819
22445,4462,C1,男,26,51025,41,360001,股票型,2018-08-30,4972,定投,929
22446,4462,C1,男,26,51025,41,006692,股票型,2018-08-15,4634,申购,1163
22447,4462,C1,男,26,51025,41,003053,股票型,2018-07-21,4991,认购,769
22448,4462,C1,男,26,51025,41,000586,股票型,2018-07-04,2566,申购,824
22449,4463,C1,男,25,41096,43,002332,股票型,2018-08-10,4868,认购,799
22450,4463,C1,男,25,41096,43,004189,股票型,2018-08-31,3816,认购,791
22451,4463,C1,男,25,41096,43,006981,股票型,2018-07-31,3626,申购,1089
22452,4463,C1,男,25,41096,43,005635,股票型,2018-07-05,3999,定投,727
22453,4463,C1,男,25,41096,43,001054,股票型,2018-07-02,4482,申购,853
22454,4463,C1,男,25,41096,43,001881,混合型,2018-07-20,2538,申购,1122
22455,4465,C1,男,25,56631,43,007133,股票型,2018-07-27,4036,其他,832
22456,4465,C1,男,25,56631,43,001764,股票型,2018-08-27,3071,申购,1100
22457,4465,C1,男,25,56631,43,003985,股票型,2018-07-18,2801,认购,872
22458,4465,C1,男,25,56631,43,000309,股票型,2018-07-01,4600,定投,850
22459,4465,C1,男,25,56631,43,006604,股票型,2018-07-26,2932,申购,1034
22460,4465,C1,男,25,56631,43,003312,股票型,2018-08-18,3903,认购,1128
22461,4465,C1,男,25,56631,43,005240,股票型,2018-07-05,4857,申购,809
22462,4466,C1,女,24,55518,40,005669,股票型,2018-07-16,4860,申购,833
