,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
4262,4262,7349,华夏科技创新混合A,4,0.0768,--,--,5,10.06
4263,4263,7350,华夏科技创新混合C,4,--,--,--,1,0.0
4264,4264,7353,工银科技创新3年封闭混合,4,0.0556,--,--,5,10.69
4265,4265,7355,汇添富科技创新混合A,4,0.0459,--,--,5,8.74
4266,4266,7356,汇添富科技创新混合C,4,0.045,--,--,5,1.41
4267,4267,7358,前海联合泳益纯债A,2,0.0031,--,--,1,4.68
4268,4268,7359,前海联合泳益纯债C,2,0.0027,--,--,1,1.47
4269,4269,7368,浙商沪港深精选混合A,4,0.036,--,--,5,0.95
4270,4270,7369,浙商沪港深精选混合C,4,0.0341,--,--,5,1.64
4271,4271,7371,国联安增瑞政策性金融债纯债A,2,0.0061,--,--,6,9.01
4272,4272,7372,国联安增瑞政策性金融债纯债C,2,0.0059,--,--,6,1.01
4273,4273,7381,国融融信消费严选混合A,4,0.0017,--,--,5,2.33
4274,4274,7382,国融融信消费严选混合C,4,0.0015,--,--,5,1.05
4275,4275,7385,华泰保兴安盈定开混合,4,0.0044,--,--,1,1.12
4276,4276,7387,融通通慧混合C,4,0.0129,--,--,5,0.25
4277,4277,7393,上银未来生活灵活配置混合,4,0.0001,--,--,5,3.08
4278,4278,7399,凯石浩品质经营混合A,4,-0.0342,--,--,1,0.98
4279,4279,7400,凯石浩品质经营混合C,4,-0.035,--,--,1,0.0
4280,4280,7403,银河睿安纯债债券,2,0.0017,--,--,1,6.0
4281,4281,7412,景顺长城绩优成长混合,4,0.0051,--,--,5,29.17
4282,4282,7415,南方致远混合A,4,0.0133,--,--,5,14.43
4283,4283,7416,南方致远混合C,4,0.0127,--,--,5,4.8
4284,4284,7421,中金衡盈混合A,4,0.0099,--,--,5,2.72
4285,4285,7422,中金衡盈混合C,4,0.0092,--,--,5,0.37
4286,4286,7426,浙商汇金聚盈中短债A,2,0.0048,--,--,1,2.6
4287,4287,7427,永赢凯利债券,2,0.0088,--,--,1,10.04
4288,4288,7433,兴银合丰政策性金融债,2,--,--,--,6,2.0
4289,4289,7435,华宝宝怡债券,2,0.0065,--,--,1,10.03
4290,4290,7439,东海科技动力A,4,0.021,--,--,5,0.26
4291,4291,7443,浙商汇金聚盈中短债C,2,0.0044,--,--,1,0.11
4292,4292,7446,中欧增强回报债券(LOF)C,2,0.0077,--,--,3,0.01
4293,4293,7447,平安惠泰纯债,2,0.0042,--,--,1,2.0
4294,4294,7449,兴全多维价值混合A,4,0.0037,--,--,5,36.83
4295,4295,7450,兴全多维价值混合C,4,0.0031,--,--,5,4.17
4296,4296,7456,汇添富90天短债A,2,0.0044,--,--,6,2.61
4297,4297,7457,汇添富90天短债B,2,0.0042,--,--,6,0.21
4298,4298,7458,汇添富90天短债C,2,0.0043,--,--,6,0.33
4299,4299,7460,华安成长创新混合,4,0.0896,--,--,5,5.32
4300,4300,7463,东海科技动力C,4,0.0185,--,--,5,1.96
4301,4301,7470,博道叁佰智航股票A,1,-0.0265,--,--,4,1.09
4302,4302,7471,博道叁佰智航股票C,1,-0.0269,--,--,4,3.02
4303,4303,7484,信达澳银核心科技混合,4,--,--,--,5,3.45
4304,4304,7490,南方信息创新混合A,4,0.0727,--,--,5,5.48
4305,4305,7491,南方信息创新混合C,4,0.0721,--,--,5,0.16
4306,4306,7493,朱雀产业臻选混合A,4,0.0011,--,--,5,5.08
4307,4307,7494,朱雀产业臻选混合C,4,0.0005,--,--,5,3.42
4308,4308,7497,中庚价值灵动灵活配置混合,4,0.0332,--,--,5,13.31
4309,4309,7501,万家科创3年封闭混合C,4,--,--,--,1,9.66
4310,4310,7502,前海开源裕和混合C,4,0.0132,--,--,5,0.0
4311,4311,7509,华商润丰灵活配置混合C,4,-0.008,--,--,5,0.0
4312,4312,7510,南方泰元债券A,2,0.0052,--,--,1,0.7
4313,4313,7511,南方泰元债券C,2,0.0049,--,--,1,0.0
4314,4314,7514,大成景益平稳收益混合C,4,-0.0007,--,--,1,0.0
4315,4315,7520,富安达富利纯债,2,--,--,--,6,2.5
4316,4316,7521,南方日添益F,3,0.0022,--,--,1,0.0
4317,4317,7522,南方理财金交易型货币E,3,0.0022,--,--,1,0.5
4318,4318,7523,汇添富内需增长股票A,1,--,--,--,4,38.02
4319,4319,7524,汇添富内需增长股票C,1,--,--,--,4,2.14
4320,4320,7537,景顺长城景泰盈利纯债,2,0.0016,--,--,1,2.4
4321,4321,7540,华泰保兴安悦债券,2,0.0014,--,--,6,2.0
4322,4322,7550,东兴未来价值混合C,4,--,--,--,5,0.1
4323,4323,7569,南方安福混合C,4,0.0042,--,--,5,3.49
4324,4324,7572,中加民丰纯债,2,--,--,--,1,2.01
4325,4325,7582,中泰青月中短债A,2,--,--,--,6,7.71
4326,4326,7583,中泰青月中短债C,2,--,--,--,6,6.19
4327,4327,7586,华泰保兴多策略,1,0.0239,--,--,1,0.92
4328,4328,7601,人保利璟纯债A,2,--,--,--,6,0.6
4329,4329,7602,人保利璟纯债C,2,--,--,--,6,1.82
4330,4330,7603,景顺长城中短债A,2,--,--,--,6,1.45
4331,4331,7604,景顺长城中短债C,2,--,--,--,6,2.3
4332,4332,7609,汇安嘉诚一年封闭债券A,2,--,--,--,1,4.72
4333,4333,7610,汇安嘉诚一年封闭债券C,2,--,--,--,1,7.83
4334,4334,7676,蜂巢添汇纯债A,2,--,--,--,6,4.2
4335,4335,7677,蜂巢添汇纯债C,2,--,--,--,6,0.0
4336,4336,7696,嘉实融享货币,3,--,--,--,1,2.1
4337,4337,7703,万家鑫盛纯债A,2,--,--,--,1,2.0
4338,4338,7704,万家鑫盛纯债C,2,--,--,--,1,0.0
4339,4339,7823,天弘弘择短债A,2,--,--,--,6,1.2
4340,4340,7824,天弘弘择短债C,2,--,--,--,6,0.87
4341,4341,20001,国泰金鹰增长混合,4,0.0678,0.0707,0.1673,5,33.88
4342,4342,20002,国泰金龙债券A,2,0.0104,0.0574,0.0535,3,1.1
4343,4343,20003,国泰金龙行业混合,4,0.0649,0.0923,-0.0679,5,18.86
4344,4344,20005,国泰金马稳健混合,4,0.0091,0.3025,0.5042,5,13.0
4345,4345,20007,国泰货币,3,0.0022,0.0216,0.0934,2,36.64
4346,4346,20009,国泰金鹏蓝筹混合,4,0.0204,0.1206,0.0925,5,4.85
4347,4347,20010,国泰金牛创新成长混合,4,0.0495,0.1692,0.1129,5,12.95
4348,4348,20012,国泰金龙债券C,2,0.0096,0.0543,0.0469,3,0.12
4349,4349,20015,国泰区位优势混合,4,0.0755,0.2021,0.1827,5,1.41
4350,4350,20018,国泰金鹿混合,4,0.048,0.2627,0.2991,5,1.48
4351,4351,20019,国泰双利债券A,2,0.0111,0.0695,0.1136,3,0.36
4352,4352,20020,国泰双利债券C,2,0.0114,0.0655,0.0995,3,0.25
4353,4353,20022,国泰策略价值灵活配置混合,4,0.0736,0.2438,0.1931,5,1.17
4354,4354,20023,国泰事件驱动策略混合,4,0.1289,0.2416,0.2606,5,0.97
4355,4355,20026,国泰成长优选混合,4,0.0357,0.0307,0.0894,5,25.19
4356,4356,20031,国泰现金管理货币A,3,0.002,0.0156,0.0713,2,0.74
4357,4357,20032,国泰现金管理货币B,3,0.0022,0.018,0.0791,2,1.86
4358,4358,20033,国泰民安增利债券A,2,0.0034,0.0448,0.0811,3,0.14
4359,4359,20034,国泰民安增利债券C,2,0.003,0.0402,0.0681,3,1.85
4360,4360,40001,华安创新混合,4,0.0099,0.1946,-0.057,5,19.3
4361,4361,40003,华安现金富利货币A,3,0.0018,0.023,0.0944,2,5.78
4362,4362,40004,华安宝利配置混合,4,0.0213,0.3305,0.1696,5,16.26
4363,4363,40005,华安宏利混合,4,0.0129,0.4482,0.3297,5,32.35
4364,4364,40007,华安中小盘成长混合,4,0.089,0.2368,0.0098,5,16.53
4365,4365,40008,华安策略优选混合,4,0.0001,0.1979,0.546,5,93.72
4366,4366,40009,华安稳定收益债券A,2,0.0088,0.0623,0.0915,3,7.24
4367,4367,40010,华安稳定收益债券B,2,0.0084,0.0581,0.0782,3,0.24
4368,4368,40011,华安核心优选混合,4,0.013,0.2485,0.4306,5,18.62
4369,4369,40012,华安强化收益债券A,2,0.0076,0.0652,0.1055,3,0.6
4370,4370,40013,华安强化收益债券B,2,0.0067,0.0611,0.091,3,0.41
4371,4371,40015,华安动态灵活配置混合,4,0.1619,0.0958,0.1888,5,1.72
4372,4372,40016,华安行业轮动混合,4,0.032,0.3251,0.2876,5,2.19
4373,4373,40019,华安稳固收益债券C,2,0.0074,0.0442,0.0568,3,1.97
4374,4374,40020,华安升级主题混合,4,0.0425,0.3272,0.231,5,1.72
4375,4375,40022,华安可转债债券A,2,0.0168,0.1247,-0.009,5,1.01
4376,4376,40023,华安可转债债券B,2,0.0165,0.1206,-0.0201,5,1.41
4377,4377,40025,华安科技动力混合,4,-0.0007,0.1009,0.2151,5,20.16
4378,4378,40026,华安信用四季红债券A,2,0.0076,0.0541,0.1208,6,3.95
4379,4379,40035,华安逆向策略混合,4,0.0863,0.3064,0.1087,5,12.49
4380,4380,40036,华安安心收益债券A,2,0.0193,0.1206,0.1602,3,0.56
4381,4381,40037,华安安心收益债券B,2,0.0195,0.1059,0.145,3,0.28
4382,4382,40038,华安日日鑫货币A,3,0.0021,0.0268,0.1032,2,1563.72
4383,4383,40039,华安日日鑫货币B,3,0.0023,0.0292,0.1111,2,1.57
4384,4384,40040,华安纯债债券A,2,0.0064,0.0532,0.1418,6,36.7
4385,4385,40041,华安纯债债券C,2,0.006,0.0493,0.1292,6,5.48
4386,4386,40045,华安添鑫中短债A,2,0.0041,-0.0466,-0.0837,6,0.04
4387,4387,41003,华安现金富利货币B,3,0.002,0.0255,0.1023,2,36.22
4388,4388,50001,博时价值增长混合,4,0.0296,0.2045,-0.0303,5,37.03
4389,4389,50003,博时现金收益货币A,3,0.002,0.0259,0.0959,2,1679.08
4390,4390,50004,博时精选混合A,4,0.0251,0.1264,0.0164,5,30.37
4391,4391,50006,博时稳定价值债券B,2,0.0123,0.0685,0.0685,3,2.84
4392,4392,50007,博时平衡配置混合,4,0.0657,0.1537,0.1303,5,4.83
4393,4393,50008,博时第三产业混合,4,0.0305,0.0071,-0.1832,5,14.82
4394,4394,50009,博时新兴成长混合,4,0.0372,0.1487,-0.0615,5,31.42
4395,4395,50010,博时特许价值混合A,4,0.0966,0.3078,0.1869,5,4.23
4396,4396,50011,博时信用债券A/B,2,0.0163,0.1484,0.1296,3,9.95
4397,4397,50012,博时策略混合,4,0.0865,0.2149,0.1379,5,3.63
4398,4398,50014,博时创业成长混合A,4,0.0911,0.1027,0.0419,5,3.05
4399,4399,50016,博时宏观回报债券A/B,2,0.0304,0.1201,0.1559,3,2.61
4400,4400,50018,博时行业轮动混合,4,0.0411,0.1378,0.0858,5,2.56
4401,4401,50019,博时转债增强债券A,2,0.022,0.1511,-0.0078,5,3.22
4402,4402,50022,博时回报混合,4,0.0923,0.4117,0.1045,5,3.4
4403,4403,50023,博时天颐债券A,2,0.0239,0.0902,0.1877,3,7.24
4404,4404,50026,博时医疗保健行业混合A,4,0.1005,0.4838,0.3883,5,10.07
4405,4405,50027,博时信用债纯债债券A,2,0.0138,0.0686,0.1359,6,14.02
4406,4406,50106,博时稳定价值债券A,2,0.0127,0.072,0.0778,3,1.14
4407,4407,50111,博时信用债券C,2,0.0159,0.1446,0.1174,3,4.21
4408,4408,50116,博时宏观回报债券C,2,0.0299,0.1164,0.1434,3,1.16
4409,4409,50119,博时转债增强债券C,2,0.0217,0.148,-0.018,5,2.8
4410,4410,50123,博时天颐债券C,2,0.0247,0.0869,0.1741,3,0.25
4411,4411,50201,博时价值增长贰号混合,4,0.0412,0.1989,-0.0614,5,13.52
4412,4412,70001,嘉实成长收益混合A,4,0.0151,0.0848,-0.0141,5,38.54
4413,4413,70002,嘉实增长混合,4,0.0609,0.3056,0.2028,5,22.31
4414,4414,70003,嘉实稳健混合,4,0.0129,0.172,0.1591,5,30.76
4415,4415,70005,嘉实债券,2,0.0077,0.0573,0.1145,3,34.72
4416,4416,70006,嘉实服务增值行业混合,4,0.0235,0.1479,-0.1888,5,15.44
4417,4417,70008,嘉实货币A,3,0.002,0.0279,0.1015,2,172.32
4418,4418,70009,嘉实超短债债券,2,0.0038,0.033,0.1196,6,153.93
4419,4419,70010,嘉实主题混合,4,0.0139,0.0825,-0.199,5,28.61
4420,4420,70011,嘉实策略混合,4,0.0327,0.1638,-0.1116,5,32.57
4421,4421,70013,嘉实研究精选混合A,4,0.0246,0.1074,-0.0702,5,28.77
4422,4422,70015,嘉实多元债券A,2,0.0026,0.0475,0.084,3,3.46
4423,4423,70016,嘉实多元债券B,2,0.0035,0.0455,0.0746,3,0.58
4424,4424,70017,嘉实量化阿尔法混合,4,0.0298,0.1542,-0.0684,5,2.1
4425,4425,70018,嘉实回报混合,4,0.0666,0.2914,0.4919,5,4.33
4426,4426,70019,嘉实价值优势混合,4,0.0317,0.1159,0.3038,5,29.0
4427,4427,70020,嘉实稳固收益债券,2,0.0143,0.0664,0.1378,3,5.37
4428,4428,70021,嘉实主题新动力混合,4,0.0462,0.3453,0.1798,5,10.63
4429,4429,70022,嘉实领先成长混合,4,0.0242,0.1228,-0.015,5,13.14
4430,4430,70025,嘉实信用债券A,2,0.0168,0.0697,0.0883,3,9.68
4431,4431,70026,嘉实信用债券C,2,0.0161,0.0659,0.0756,3,0.96
4432,4432,70027,嘉实周期优选混合,4,0.0396,0.2128,0.0163,5,14.01
4433,4433,70028,嘉实安心货币A,3,0.0016,0.0222,0.0874,2,0.81
4434,4434,70029,嘉实安心货币B,3,0.0018,0.0247,0.0953,2,12.42
4435,4435,70032,嘉实优化红利混合,4,0.0294,0.2075,0.5866,5,23.64
4436,4436,70037,嘉实纯债债券A,2,0.0052,0.0524,0.1202,6,20.13
4437,4437,70038,嘉实纯债债券C,2,0.0053,0.0488,0.1087,6,0.53
4438,4438,70088,嘉实货币B,3,0.0022,0.0304,0.1095,2,145.81
4439,4439,70099,嘉实优质企业混合,4,0.0707,0.2549,0.128,5,19.44
4440,4440,80001,长盛成长价值混合,4,0.0611,0.1568,0.1265,5,2.82
4441,4441,80002,长盛创新先锋混合,4,0.0314,0.2067,0.0783,5,1.25
4442,4442,80003,长盛积极配置债券,2,0.006,0.0729,0.1057,3,2.82
4443,4443,80005,长盛量化红利混合,4,0.0452,0.1255,0.1534,5,2.17
4444,4444,80007,长盛同鑫行业配置混合,4,0.0054,0.0493,-0.03,5,0.31
4445,4445,80008,长盛战略新兴产业混合A,4,-0.0058,-0.0537,-0.0695,5,0.21
4446,4446,80011,长盛货币A,3,0.0019,0.0255,0.1006,2,4.48
4447,4447,80012,长盛电子信息产业混合,4,0.1157,0.0935,-0.2761,5,10.52
4448,4448,80015,长盛中小盘精选混合,4,0.0014,0.028,-0.2694,5,0.3
4449,4449,90001,大成价值增长混合,4,0.0381,0.0722,-0.0281,5,17.36
4450,4450,90002,大成债券A/B,2,0.0096,0.0487,0.1296,3,27.75
4451,4451,90003,大成蓝筹稳健混合,4,0.01,0.0899,0.1233,5,33.01
4452,4452,90004,大成精选增值混合,4,0.0436,0.1954,0.3165,5,12.79
4453,4453,90005,大成货币A,3,0.0018,0.0244,0.0957,2,1.64
4454,4454,90006,大成2020生命周期混合,4,0.0155,0.0636,-0.077,5,19.09
4455,4455,90007,大成策略回报混合,4,0.032,0.0847,0.1602,5,17.24
4456,4456,90009,大成行业轮动混合,4,0.0302,0.1487,0.16,5,1.37
4457,4457,90011,大成核心双动力混合,4,-0.0061,0.1374,0.0491,5,0.89
4458,4458,90013,大成竞争优势混合,4,-0.0628,-0.0477,0.0675,5,1.76
4459,4459,90015,大成内需增长混合A,4,0.0996,0.2644,0.1838,5,3.58
4460,4460,90016,大成消费主题混合,4,0.0467,0.1456,-0.0406,5,0.28
4461,4461,90017,大成可转债增强债券,2,0.0316,0.0365,-0.1369,5,0.43
4462,4462,90018,大成新锐产业混合,4,0.0549,0.1606,0.0322,5,0.49
4463,4463,90019,大成景恒混合A,4,-0.025,0.2303,0.2303,5,0.88
4464,4464,90020,大成健康产业混合,4,0.0548,0.0688,-0.0494,5,0.22
4465,4465,90022,大成现金增利货币A,3,0.0019,0.0252,0.1005,2,307.6
4466,4466,91005,大成货币B,3,0.002,0.0269,0.1036,2,1.54
4467,4467,91022,大成现金增利货币B,3,0.0021,0.0276,0.1084,2,0.0
4468,4468,92002,大成债券C,2,0.0092,0.0457,0.1193,3,7.96
4469,4469,100016,富国天源沪港深平衡混合,4,0.0469,0.1148,0.1216,5,4.47
4470,4470,100018,富国天利增长债券,2,0.0093,0.0748,0.1206,3,59.23
4471,4471,100020,富国天益价值混合,4,0.0485,0.2044,0.421,5,35.97
4472,4472,100022,富国天瑞强势混合,4,0.0532,0.0988,0.1845,5,25.88
4473,4473,100025,富国天时货币A,3,0.0019,0.0257,0.0955,2,3.45
4474,4474,100026,富国天合稳健优选混合,4,0.0418,0.1577,0.2568,5,26.72
4475,4475,100028,富国天时货币B,3,0.0021,0.0282,0.1035,2,230.14
4476,4476,100029,富国天成红利混合,4,0.0488,0.1184,0.0559,5,9.31
4477,4477,100035,富国优化增强债券A/B,2,0.0176,0.0995,0.1201,3,1.49
4478,4478,100037,富国优化增强债券C,2,0.0171,0.0948,0.1065,3,0.41
4479,4479,100051,富国可转债,2,0.0244,0.1013,-0.0118,5,5.38
4480,4480,100058,富国产业债券A,2,0.0075,0.089,0.1343,6,7.69
4481,4481,100066,富国纯债债券发起A/B,2,0.0088,0.0756,0.1262,6,1.58
4482,4482,100068,富国纯债债券发起C,2,0.0084,0.0715,0.1103,6,0.84
4483,4483,110001,易方达平稳增长混合,4,0.0805,0.1522,0.2107,5,21.8
4484,4484,110002,易方达策略成长混合,4,0.0708,0.1529,-0.0096,5,11.71
4485,4485,110005,易方达积极成长混合,4,0.055,0.1675,0.0547,5,19.92
4486,4486,110006,易方达货币A,3,0.0019,0.0242,0.0913,2,13.15
4487,4487,110007,易方达稳健收益债券A,2,0.0127,0.1121,0.1506,3,19.35
4488,4488,110008,易方达稳健收益债券B,2,0.0129,0.115,0.1604,3,80.55
4489,4489,110009,易方达价值精选混合,4,0.0218,0.216,0.173,5,27.09
4490,4490,110010,易方达价值成长混合,4,0.0549,0.145,0.1618,5,53.43
4491,4491,110011,易方达中小盘混合,4,0.0277,0.4032,0.8818,5,154.92
4492,4492,110012,易方达科汇灵活配置混合,4,0.0471,0.1855,0.1317,5,8.21
4493,4493,110013,易方达科翔混合,4,0.0998,0.2195,0.2433,5,30.03
4494,4494,110015,易方达行业领先混合,4,0.0543,0.285,0.4961,5,8.72
4495,4495,110016,易方达货币B,3,0.0022,0.0267,0.0992,2,275.67
4496,4496,110017,易方达增强回报债券A,2,0.0138,0.1279,0.1662,3,30.43
4497,4497,110018,易方达增强回报债券B,2,0.014,0.1237,0.1527,3,11.39
4498,4498,110022,易方达消费行业股票,1,0.0233,0.4295,1.0106,4,192.51
4499,4499,110023,易方达医疗保健行业混合,4,0.0886,0.2804,0.5141,5,36.27
4500,4500,110025,易方达资源行业混合,4,0.0171,-0.0807,-0.1405,5,4.72
4501,4501,110027,易方达安心回报债券A,2,0.0178,0.1231,0.1562,3,53.75
4502,4502,110028,易方达安心回报债券B,2,0.0174,0.1214,0.1448,3,32.87
4503,4503,110035,易方达双债增强债券A,2,0.0237,0.0996,0.0935,3,0.43
4504,4504,110036,易方达双债增强债券C,2,0.0237,0.0975,0.0833,3,0.21
4505,4505,110037,易方达纯债债券A,2,0.0109,0.0755,0.1246,6,15.41
4506,4506,110038,易方达纯债债券C,2,0.01,0.0693,0.1082,6,11.02
4507,4507,110052,易方达安源中短债债券C,2,0.0047,--,--,6,0.91
4508,4508,110053,易方达安源中短债债券A,2,0.0051,--,--,6,0.51
4509,4509,112002,易方达策略成长二号混合,4,0.0725,0.1564,-0.002,5,10.07
4510,4510,121001,国投瑞银融华债券,4,0.0056,-0.0149,-0.0638,5,2.78
4511,4511,121002,国投瑞银景气行业混合,4,0.0271,0.1934,0.0645,5,9.73
4512,4512,121003,国投瑞银核心企业混合,4,0.0457,0.1727,-0.0425,5,12.41
4513,4513,121005,国投瑞银创新动力混合,4,0.0569,0.2457,0.1529,5,10.44
4514,4514,121006,国投瑞银稳健增长混合,4,0.0613,0.23,0.1951,5,4.16
4515,4515,121008,国投瑞银成长优选混合,4,0.0732,0.1966,0.0271,5,3.84
4516,4516,121009,国投瑞银稳定增利债券,2,0.0195,0.0661,0.0876,3,3.65
4517,4517,121010,国投瑞银瑞源灵活配置混合,4,0.032,0.1512,0.2202,5,1.18
4518,4518,121011,国投瑞银货币A,3,0.0019,0.0267,0.1003,2,11.4
4519,4519,121012,国投瑞银优化增强债券A/B,2,0.0096,0.0494,0.1536,3,23.7
4520,4520,128011,国投瑞银货币B,3,0.0021,0.0291,0.1083,2,39.69
4521,4521,128112,国投瑞银优化增强债券C,2,0.0083,0.0453,0.1442,3,2.05
4522,4522,150005,银河银富货币A,3,0.002,0.0253,0.0949,2,172.07
4523,4523,150015,银河银富货币B,3,0.0022,0.0278,0.1028,2,27.14
4524,4524,150103,银河银泰混合,4,0.0591,0.1595,0.0307,5,11.12
4525,4525,150968,银河研究精选混合,4,0.0668,0.265,--,5,8.19
4526,4526,150988,银河钱包货币A,3,0.0022,0.0275,--,2,0.53
4527,4527,150998,银河钱包货币B,3,0.0023,0.0284,--,2,123.82
4528,4528,151001,银河稳健混合,4,0.0505,0.1464,0.1571,5,12.16
4529,4529,151002,银河收益债券,2,0.0029,0.0748,0.0946,3,3.29
4530,4530,159001,易方达保证金货币A,3,0.002,0.0218,0.0896,1,1.71
4531,4531,159002,易方达保证金货币B,3,0.0022,0.0244,0.0978,1,4.12
4532,4532,159003,招商保证金快线A,3,0.0018,0.0225,0.0967,1,2.16
4533,4533,159004,招商保证金快线B,3,0.002,0.025,0.1046,1,0.87
4534,4534,159005,汇添富收益快钱货币A,3,0.0017,0.0221,0.0847,1,0.65
4535,4535,159006,汇添富收益快钱货币B,3,0.0019,0.0245,0.0925,1,0.37
4536,4536,160105,南方积极配置混合(LOF),4,0.0283,0.0107,-0.0889,5,6.91
4537,4537,160106,南方高增长混合(LOF),4,0.0646,-0.0078,-0.1982,5,13.19
4538,4538,160127,南方新兴消费增长分级,1,0.0354,0.2394,0.3996,4,7.11
4539,4539,160133,南方天元新产业股票(LOF),1,0.0701,0.2515,0.4347,4,6.52
4540,4540,160142,南方战略配售(LOF),4,0.0034,0.0645,--,5,192.77
4541,4541,160211,国泰中小盘成长混合(LOF),4,0.0731,0.0858,-0.1124,5,11.21
4542,4542,160212,国泰估值优势混合(LOF),4,0.0697,0.0962,-0.0743,5,22.43
4543,4543,160215,国泰价值经典混合(LOF),4,0.0678,0.0646,0.1667,5,20.45
4544,4544,160217,国泰信用互利分级债券,2,0.0103,0.0789,0.1257,3,1.85
4545,4545,160220,国泰民益混合(LOF)A,4,0.1001,0.1039,0.0001,5,0.68
4546,4546,160226,国泰民益混合(LOF)C,4,0.0999,0.1026,0.0178,1,1.13
4547,4547,160311,华夏蓝筹混合(LOF),4,-0.0051,0.1807,0.1933,5,39.36
4548,4548,160314,华夏行业混合(LOF),4,0.0175,0.1332,-0.0371,5,19.89
4549,4549,160322,华夏港股通精选股票LOF,1,-0.006,-0.013,--,4,2.33
4550,4550,160323,华夏磐泰混合(LOF),4,0.0102,0.0441,--,5,0.39
4551,4551,160324,华夏磐晟混合(LOF),4,0.0663,0.2552,--,5,1.75
4552,4552,160415,华安量化多因子混合(LOF),4,0.007,0.0084,-0.2114,5,0.18
4553,4553,160421,华安智增精选混合,4,0.0462,0.3847,--,5,3.05
4554,4554,160505,博时主题行业混合(LOF),4,0.0189,0.1522,0.2345,5,109.1
4555,4555,160512,博时卓越品牌混合(LOF),4,0.074,0.2393,-0.1521,5,3.2
4556,4556,160513,博时稳健回报债券(LOF)A,2,0.0177,0.077,0.0081,3,0.07
4557,4557,160514,博时稳健回报债券(LOF)C,2,0.0171,0.0728,0.0008,3,0.58
4558,4558,160518,博时睿远,4,0.0158,0.2084,0.0841,5,2.77
4559,4559,160519,博时睿利事件驱动(LOF),4,0.0305,0.2642,0.0449,5,0.63
4560,4560,160520,博时弘盈定期开放混合A,4,0.0043,0.0851,0.0497,1,2.19
4561,4561,160521,博时弘盈定期开放混合C,4,0.0036,0.0766,0.0248,1,0.77
4562,4562,160522,博时睿益事件驱动混合(LOF),4,0.0103,0.1501,-0.019,5,1.56
4563,4563,160524,博时弘泰混合,4,0.0179,0.1593,--,1,2.02
4564,4564,160526,博时优势企业(LOF)A,4,0.0259,--,--,5,11.31
4565,4565,160602,鹏华普天债券A,2,0.0076,0.0821,0.1085,3,24.0
4566,4566,160603,鹏华普天收益混合,4,0.0974,0.2084,0.1186,5,5.13
4567,4567,160605,鹏华中国50混合,4,0.0555,0.3815,0.1948,5,10.8
4568,4568,160606,鹏华货币A,3,0.002,0.0247,0.0968,2,2.06
4569,4569,160607,鹏华价值优势混合(LOF),4,0.0446,0.1071,0.1213,5,17.14
4570,4570,160608,鹏华普天债券B,2,0.0071,0.0783,0.0988,3,13.67
4571,4571,160609,鹏华货币B,3,0.0022,0.0272,0.1047,2,22.18
4572,4572,160610,鹏华动力增长混合(LOF),4,0.0239,0.1266,0.026,5,14.07
4573,4573,160611,鹏华优质治理混合(LOF),4,0.0675,0.2915,-0.0504,5,9.68
4574,4574,160612,鹏华丰收债券,2,0.0182,0.0665,0.1258,3,34.44
4575,4575,160613,鹏华盛世创新混合(LOF),4,0.0831,0.3498,0.3234,5,1.58
4576,4576,160617,鹏华丰润债券(LOF),2,0.0056,0.0645,0.0847,3,46.0
4577,4577,160618,鹏华丰泽债券(LOF),2,0.0109,0.0974,0.1734,6,25.63
4578,4578,160621,鹏华丰和债券(LOF)A,2,0.0401,0.1051,0.0776,3,0.63
4579,4579,160622,鹏华丰利债券(LOF),2,0.0139,0.0825,0.1049,6,8.68
4580,4580,160624,鹏华消费领先混合,4,0.1172,0.2927,0.2893,5,2.15
4581,4581,160627,鹏华策略优选灵活配置混合,4,0.0786,0.2478,0.1952,5,3.15
4582,4582,160642,鹏华增瑞混合(LOF),4,0.0538,0.1225,--,5,6.23
4583,4583,160645,鹏华精选回报三年定开混合,4,0.0042,--,--,5,2.39
4584,4584,160718,嘉实多利分级债券,2,0.0044,0.054,0.074,3,0.7
4585,4585,160722,嘉实惠泽混合(LOF),4,0.039,0.1878,--,5,2.27
4586,4586,160726,嘉实瑞享定期混合,4,0.0601,0.2071,--,5,15.33
4587,4587,160805,长盛同智优势混合(LOF),4,0.0443,0.089,-0.0917,5,5.2
4588,4588,160812,长盛同益成长回报(LOF),4,0.0703,0.0576,-0.0298,5,1.33
4589,4589,160813,长盛同盛成长优选(LOF),4,0.07,0.1033,-0.0051,5,1.54
4590,4590,160910,大成创新成长混合(LOF),4,0.0104,0.1922,0.3034,5,23.18
4591,4591,160915,大成景丰债券(LOF),2,0.008,0.0405,-0.0062,3,1.18
4592,4592,160916,大成优选混合(LOF),4,0.0415,0.1789,0.338,5,16.53
4593,4593,160918,大成中小盘混合(LOF),4,0.0711,0.1579,0.2931,5,7.62
4594,4594,160919,大成产业升级股票(LOF),1,0.0179,0.2227,0.1002,4,2.01
4595,4595,160921,大成多策略混合(LOF),4,0.0575,0.182,-0.004,5,3.65
4596,4596,161005,富国天惠成长混合A,4,0.055,0.2416,0.3084,5,78.6
4597,4597,161010,富国天丰强化债券(LOF),2,0.0103,0.0534,0.0316,3,3.07
4598,4598,161015,富国天盈债券(LOF),2,0.0098,0.0817,0.1361,3,3.17
