,客户编号,交易时间,交易金额,基金类型,基金编号
1364,10014,2016-04-27 10:25:09,3573,定开债券,161618.0
1365,10015,2016-04-07 10:25:09,3880,联接基金,6119.0
1366,10015,2016-04-27 10:25:09,3454,QDII,501018.0
1367,10015,2016-04-07 10:25:09,3930,货币型,198.0
1368,10015,2016-04-07 10:25:09,3717,QDII,70031.0
1369,10015,2016-04-07 10:25:09,3489,QDII-指数,161127.0
1370,10016,2016-04-27 10:25:09,3707,理财型,530029.0
1371,10016,2016-04-07 10:25:09,3877,货币型,509.0
1372,10016,2016-04-27 10:25:09,3519,理财型,951.0
1373,10016,2016-04-07 10:25:09,3910,定开债券,2741.0
1374,10016,2016-04-27 10:25:09,3428,联接基金,2974.0
1375,10017,2016-04-27 10:25:09,3532,货币型,2709.0
1376,10017,2016-04-27 10:25:09,3589,货币型,4684.0
1377,10017,2016-04-27 10:25:09,3577,联接基金,519027.0
1378,10017,2016-04-27 10:25:09,3997,定开债券,161618.0
1379,10017,2016-04-07 10:25:09,3689,联接基金,5998.0
1380,10017,2016-04-07 10:25:09,3498,QDII-指数,270027.0
1381,10018,2016-04-27 10:25:09,3415,QDII,160719.0
1382,10018,2016-04-27 10:25:09,3897,货币型,787.0
1383,10018,2016-04-27 10:25:09,3787,定开债券,3274.0
1384,10018,2016-04-27 10:25:09,3995,联接基金,202015.0
1385,10018,2016-04-27 10:25:09,3623,定开债券,2395.0
1386,10019,2016-04-07 10:25:09,3710,QDII-指数,160140.0
1387,10019,2016-04-07 10:25:09,3838,定开债券,817.0
1388,10019,2016-04-07 10:25:09,3956,联接基金,5814.0
1389,10019,2016-04-27 10:25:09,3917,混合-FOF,5220.0
1390,10019,2016-04-27 10:25:09,3693,QDII,100055.0
1391,10020,2016-04-27 10:25:09,3361,货币型,493.0
1392,10020,2016-04-07 10:25:09,3803,定开债券,3071.0
1393,10020,2016-04-27 10:25:09,3745,定开债券,2689.0
1394,10020,2016-04-27 10:25:09,3755,其他型,5099.0
1395,10020,2016-04-07 10:25:09,3935,定开债券,347.0
1396,10020,2016-04-27 10:25:09,3797,其他型,6381.0
1397,10021,2016-04-07 10:25:09,3383,QDII-指数,161831.0
1398,10021,2016-04-07 10:25:09,3354,联接基金,1241.0
1399,10021,2016-04-07 10:25:09,3476,定开债券,5714.0
1400,10021,2016-04-07 10:25:09,3936,联接基金,5639.0
1401,10021,2016-04-27 10:25:09,3793,货币型,3075.0
1402,10021,2016-04-27 10:25:09,4003,货币型,20031.0
1403,10022,2016-04-07 10:25:09,3987,QDII,100050.0
1404,10022,2016-04-07 10:25:09,3441,混合-FOF,6295.0
1405,10022,2016-04-07 10:25:09,3377,货币型,560.0
1406,10022,2016-04-27 10:25:09,3457,货币型,750.0
1407,10022,2016-04-27 10:25:09,3819,QDII,4420.0
1408,10023,2016-04-27 10:25:09,3927,货币型,789.0
1409,10023,2016-04-27 10:25:09,3921,货币型,4261.0
1410,10023,2016-04-27 10:25:09,3626,联接基金,217019.0
1411,10023,2016-04-27 10:25:09,3346,联接基金,162711.0
1412,10023,2016-04-27 10:25:09,3850,其他型,530030.0
1413,10023,2016-04-27 10:25:09,4081,货币型,3478.0
1414,10024,2016-04-27 10:25:09,3424,混合-FOF,5222.0
1415,10024,2016-04-07 10:25:09,3846,QDII,3464.0
1416,10024,2016-04-27 10:25:09,3863,联接基金,613.0
1417,10024,2016-04-07 10:25:09,3429,货币型,1893.0
1418,10024,2016-04-27 10:25:09,3729,定开债券,3051.0
1419,10024,2016-04-27 10:25:09,3355,理财型,530028.0
1420,10025,2016-04-07 10:25:09,3497,货币型,519508.0
1421,10025,2016-04-27 10:25:09,3770,货币型,710.0
1422,10025,2016-04-07 10:25:09,3363,定开债券,519160.0
1423,10025,2016-04-27 10:25:09,3548,联接基金,4598.0
1424,10025,2016-04-07 10:25:09,3956,债券型,5508.0
1425,10026,2016-04-27 10:25:09,3837,联接基金,6748.0
1426,10026,2016-04-27 10:25:09,3552,货币型,2183.0
1427,10026,2016-04-27 10:25:09,3679,定开债券,5185.0
1428,10026,2016-04-27 10:25:09,4009,联接基金,248.0
1429,10026,2016-04-07 10:25:09,3842,理财型,380010.0
1430,10027,2016-04-27 10:25:09,3917,货币型,359.0
1431,10027,2016-04-07 10:25:09,3764,理财型,4663.0
1432,10027,2016-04-27 10:25:09,4072,联接基金,217.0
1433,10027,2016-04-07 10:25:09,3942,联接基金,240019.0
1434,10027,2016-04-07 10:25:09,3862,理财型,322.0
1435,10028,2016-04-27 10:25:09,3774,货币型,857.0
1436,10028,2016-04-27 10:25:09,3548,定开债券,2741.0
1437,10028,2016-04-27 10:25:09,3865,其他型,531030.0
1438,10028,2016-04-27 10:25:09,3992,定开债券,115.0
1439,10028,2016-04-07 10:25:09,3818,其他型,6381.0
1440,10028,2016-04-27 10:25:09,3637,联接基金,2978.0
1441,10029,2016-04-27 10:25:09,3954,货币型,5092.0
1442,10029,2016-04-27 10:25:09,3417,货币型,420006.0
1443,10029,2016-04-27 10:25:09,3733,定开债券,166904.0
1444,10029,2016-04-07 10:25:09,3581,联接基金,1051.0
1445,10029,2016-04-07 10:25:09,3542,QDII,470888.0
1446,10030,2016-04-27 10:25:09,3597,QDII,377016.0
1447,10030,2016-04-27 10:25:09,3865,股票指数,311.0
1448,10030,2016-04-27 10:25:09,3661,联接基金,161211.0
1449,10030,2016-04-07 10:25:09,3965,理财型,134.0
1450,10030,2016-04-07 10:25:09,3457,货币型,903.0
1451,10030,2016-04-07 10:25:09,3999,QDII,6308.0
1452,10031,2016-04-27 10:25:09,3815,联接基金,4345.0
1453,10031,2016-04-07 10:25:09,3953,理财型,1057.0
1454,10031,2016-04-27 10:25:09,4012,理财型,40029.0
1455,10031,2016-04-27 10:25:09,3685,货币型,4151.0
1456,10031,2016-04-27 10:25:09,3939,货币型,5097.0
1457,10032,2016-04-07 10:25:09,3894,货币型,2918.0
1458,10032,2016-04-07 10:25:09,3749,联接基金,2610.0
1459,10032,2016-04-27 10:25:09,3607,联接基金,942.0
1460,10032,2016-04-27 10:25:09,3719,混合型,1515.0
1461,10032,2016-04-27 10:25:09,3766,QDII-指数,49.0
1462,10033,2016-04-27 10:25:09,3947,债券型,160513.0
1463,10033,2016-04-07 10:25:09,3817,QDII-指数,179.0
1464,10033,2016-04-27 10:25:09,3377,QDII,5699.0
1465,10033,2016-04-27 10:25:09,3381,QDII,2429.0
1466,10033,2016-04-27 10:25:09,3841,定开债券,5424.0
1467,10033,2016-04-27 10:25:09,4059,货币型,110006.0
1468,10034,2016-04-27 10:25:09,3795,货币型,1893.0
1469,10034,2016-04-27 10:25:09,3440,理财型,90021.0
1470,10034,2016-04-07 10:25:09,3831,定开债券,160132.0
1471,10034,2016-04-07 10:25:09,3999,其他型,4422.0
1472,10034,2016-04-27 10:25:09,3948,货币型,3252.0
1473,10034,2016-04-07 10:25:09,3687,联接基金,218.0
1474,10035,2016-04-07 10:25:09,3867,联接基金,270026.0
1475,10035,2016-04-27 10:25:09,3640,其他型,1497.0
1476,10035,2016-04-27 10:25:09,3917,定开债券,3530.0
1477,10035,2016-04-07 10:25:09,3805,QDII,50030.0
1478,10035,2016-04-27 10:25:09,3724,定开债券,3531.0
1479,10036,2016-04-27 10:25:09,3904,混合-FOF,6322.0
1480,10036,2016-04-27 10:25:09,3613,联接基金,3017.0
1481,10036,2016-04-07 10:25:09,3861,货币型,687.0
1482,10036,2016-04-27 10:25:09,3402,混合-FOF,6295.0
1483,10036,2016-04-07 10:25:09,3668,货币型,903.0
1484,10036,2016-04-27 10:25:09,4080,联接基金,6697.0
1485,10037,2016-04-07 10:25:09,3524,定开债券,519051.0
1486,10037,2016-04-27 10:25:09,4048,货币型,4173.0
1487,10037,2016-04-27 10:25:09,3906,定开债券,1859.0
1488,10037,2016-04-27 10:25:09,3582,联接基金,270026.0
1489,10037,2016-04-27 10:25:09,3557,货币型,738.0
1490,10037,2016-04-07 10:25:09,3773,货币型,528.0
1491,10038,2016-04-07 10:25:09,3420,联接基金,50013.0
1492,10038,2016-04-07 10:25:09,4088,定开债券,105.0
1493,10038,2016-04-07 10:25:09,3433,混合-FOF,6306.0
1494,10038,2016-04-07 10:25:09,3529,货币型,4860.0
1495,10038,2016-04-07 10:25:09,3940,债券型,6653.0
1496,10038,2016-04-07 10:25:09,3570,货币型,1006.0
1497,10039,2016-04-07 10:25:09,3719,联接基金,2903.0
1498,10039,2016-04-07 10:25:09,4049,定开债券,401.0
1499,10039,2016-04-07 10:25:09,3860,联接基金,1361.0
1500,10039,2016-04-07 10:25:09,3369,QDII-指数,6263.0
1501,10039,2016-04-27 10:25:09,4025,QDII,2230.0
1502,10039,2016-04-27 10:25:09,3697,货币型,683.0
1503,10040,2016-04-07 10:25:09,3413,联接基金,88.0
1504,10040,2016-04-27 10:25:09,3399,定开债券,240.0
1505,10040,2016-04-27 10:25:09,3503,混合-FOF,6292.0
1506,10040,2016-04-27 10:25:09,3792,混合-FOF,6295.0
1507,10040,2016-04-27 10:25:09,3814,货币型,213009.0
1508,10040,2016-04-07 10:25:09,3464,货币型,847.0
1509,10041,2016-04-07 10:25:09,3361,定开债券,166902.0
1510,10041,2016-04-07 10:25:09,4035,货币型,202301.0
1511,10041,2016-04-07 10:25:09,3987,货币型,4939.0
1512,10041,2016-04-07 10:25:09,3548,定开债券,4334.0
1513,10041,2016-04-27 10:25:09,3488,联接基金,530015.0
1514,10041,2016-04-07 10:25:09,3903,QDII,342.0
1515,10042,2016-04-27 10:25:09,4014,股票型,1645.0
1516,10042,2016-04-07 10:25:09,3387,定开债券,2905.0
1517,10042,2016-04-27 10:25:09,3772,货币型,3003.0
1518,10042,2016-04-27 10:25:09,3889,货币型,4903.0
1519,10042,2016-04-27 10:25:09,3529,货币型,2546.0
1520,10043,2016-04-27 10:25:09,3411,QDII-指数,160922.0
1521,10043,2016-04-07 10:25:09,4026,其他型,5100.0
1522,10043,2016-04-27 10:25:09,3925,定开债券,202.0
1523,10043,2016-04-07 10:25:09,3773,货币型,644.0
1524,10043,2016-04-27 10:25:09,3852,定开债券,3526.0
1525,10044,2016-04-07 10:25:09,3757,货币型,400005.0
1526,10044,2016-04-07 10:25:09,3589,QDII,161229.0
1527,10044,2016-04-07 10:25:09,3878,货币型,1077.0
1528,10044,2016-04-27 10:25:09,3835,债券型,162511.0
1529,10044,2016-04-27 10:25:09,3687,混合型,253010.0
1530,10045,2016-04-07 10:25:09,3584,定开债券,502.0
1531,10045,2016-04-07 10:25:09,3834,QDII,1936.0
1532,10045,2016-04-07 10:25:09,3607,QDII,103.0
1533,10045,2016-04-27 10:25:09,3421,货币型,50003.0
1534,10045,2016-04-27 10:25:09,3455,定开债券,160128.0
1535,10045,2016-04-27 10:25:09,3910,联接基金,4744.0
1536,10046,2016-04-07 10:25:09,3821,联接基金,5748.0
1537,10046,2016-04-07 10:25:09,3469,债券型,100066.0
1538,10046,2016-04-27 10:25:09,3833,联接基金,4743.0
1539,10046,2016-04-27 10:25:09,3882,定开债券,2395.0
1540,10046,2016-04-07 10:25:09,3846,货币型,519808.0
1541,10047,2016-04-27 10:25:09,3774,QDII,501018.0
1542,10047,2016-04-07 10:25:09,4057,货币型,100025.0
1543,10047,2016-04-07 10:25:09,4009,QDII,5243.0
1544,10047,2016-04-07 10:25:09,3607,债券型,6135.0
1545,10047,2016-04-07 10:25:09,4043,货币型,874.0
1546,10048,2016-04-07 10:25:09,3452,联接基金,4752.0
1547,10048,2016-04-07 10:25:09,4035,货币型,1175.0
1548,10048,2016-04-27 10:25:09,3651,定开债券,163210.0
1549,10048,2016-04-27 10:25:09,3607,理财型,690012.0
1550,10048,2016-04-07 10:25:09,3937,货币型,3398.0
1551,10048,2016-04-27 10:25:09,4060,货币型,618.0
1552,10049,2016-04-27 10:25:09,3619,联接基金,5554.0
1553,10049,2016-04-07 10:25:09,3411,定开债券,53.0
1554,10049,2016-04-27 10:25:09,3875,定开债券,237.0
1555,10049,2016-04-07 10:25:09,3838,定开债券,2946.0
1556,10049,2016-04-07 10:25:09,4071,混合-FOF,6291.0
1557,10049,2016-04-27 10:25:09,3883,货币型,519501.0
1558,10050,2016-04-07 10:25:09,3862,联接基金,5832.0
1559,10050,2016-04-27 10:25:09,3519,混合型,4840.0
1560,10050,2016-04-27 10:25:09,3782,货币型,882.0
1561,10050,2016-04-07 10:25:09,3436,货币型,4399.0
1562,10050,2016-04-27 10:25:09,3754,定开债券,161618.0
1563,10051,2016-04-27 10:25:09,3996,定开债券,237.0
1564,10051,2016-04-07 10:25:09,4026,货币型,4372.0
1565,10051,2016-04-07 10:25:09,3618,联接基金,1241.0
1566,10051,2016-04-07 10:25:09,3683,货币型,1826.0
1567,10051,2016-04-27 10:25:09,3654,定开债券,623.0
1568,10051,2016-04-27 10:25:09,3586,联接基金,4253.0
1569,10052,2016-04-27 10:25:09,3782,货币型,3478.0
1570,10052,2016-04-27 10:25:09,3818,定开债券,3963.0
1571,10052,2016-04-27 10:25:09,3838,货币型,3515.0
1572,10052,2016-04-27 10:25:09,3383,联接基金,5873.0
1573,10052,2016-04-27 10:25:09,3911,定开债券,465.0
1574,10053,2016-04-27 10:25:09,3782,货币型,3003.0
1575,10053,2016-04-27 10:25:09,3782,货币型,1026.0
1576,10053,2016-04-07 10:25:09,3823,定开债券,4334.0
1577,10053,2016-04-07 10:25:09,3885,联接基金,5747.0
1578,10053,2016-04-27 10:25:09,3934,货币型,159006.0
1579,10053,2016-04-27 10:25:09,3658,货币型,3389.0
1580,10054,2016-04-07 10:25:09,3964,货币型,3792.0
1581,10054,2016-04-27 10:25:09,3642,其他型,4422.0
1582,10054,2016-04-07 10:25:09,3869,定开债券,3071.0
1583,10054,2016-04-27 10:25:09,3721,联接基金,4343.0
1584,10054,2016-04-27 10:25:09,3851,联接基金,240016.0
1585,10055,2016-04-27 10:25:09,3665,混合-FOF,6289.0
1586,10055,2016-04-27 10:25:09,3889,联接基金,6119.0
1587,10055,2016-04-27 10:25:09,3440,联接基金,6221.0
1588,10055,2016-04-27 10:25:09,3687,联接基金,202015.0
1589,10055,2016-04-27 10:25:09,3947,QDII,1668.0
1590,10056,2016-04-07 10:25:09,3928,联接基金,5814.0
1591,10056,2016-04-07 10:25:09,3483,联接基金,5229.0
1592,10056,2016-04-27 10:25:09,3419,定开债券,519160.0
1593,10056,2016-04-27 10:25:09,3493,联接基金,5832.0
1594,10056,2016-04-07 10:25:09,4018,货币型,350004.0
1595,10057,2016-04-27 10:25:09,4042,理财型,217025.0
1596,10057,2016-04-07 10:25:09,3432,货币型,548.0
1597,10057,2016-04-07 10:25:09,3906,货币型,366.0
1598,10057,2016-04-07 10:25:09,3549,货币型,434.0
1599,10057,2016-04-07 10:25:09,3611,混合-FOF,6042.0
1600,10057,2016-04-27 10:25:09,3899,联接基金,5868.0
1601,10058,2016-04-07 10:25:09,3504,理财型,40029.0
1602,10058,2016-04-07 10:25:09,3797,混合-FOF,6507.0
1603,10058,2016-04-27 10:25:09,3910,股票指数,6611.0
1604,10058,2016-04-27 10:25:09,3712,其他型,531030.0
1605,10058,2016-04-27 10:25:09,3876,联接基金,5639.0
1606,10059,2016-04-07 10:25:09,3923,货币型,620.0
1607,10059,2016-04-07 10:25:09,3700,QDII-指数,50025.0
1608,10059,2016-04-27 10:25:09,3878,联接基金,2979.0
1609,10059,2016-04-07 10:25:09,3526,货币型,3246.0
1610,10059,2016-04-27 10:25:09,3384,联接基金,519027.0
1611,10060,2016-04-27 10:25:09,3913,其他型,3385.0
1612,10060,2016-04-07 10:25:09,3514,货币型,1981.0
1613,10060,2016-04-07 10:25:09,3528,联接基金,8.0
1614,10060,2016-04-07 10:25:09,4072,定开债券,3531.0
1615,10060,2016-04-27 10:25:09,4038,货币型,1386.0
1616,10061,2016-04-07 10:25:09,3575,货币型,2828.0
1617,10061,2016-04-27 10:25:09,3558,定开债券,1019.0
1618,10061,2016-04-07 10:25:09,3883,货币型,701.0
1619,10061,2016-04-27 10:25:09,3797,联接基金,4643.0
1620,10061,2016-04-07 10:25:09,3783,定开债券,201.0
1621,10062,2016-04-07 10:25:09,3854,联接基金,3766.0
1622,10062,2016-04-07 10:25:09,3529,联接基金,460300.0
1623,10062,2016-04-07 10:25:09,3472,定开债券,183.0
1624,10062,2016-04-27 10:25:09,3755,股票型,4995.0
1625,10062,2016-04-27 10:25:09,3386,联接基金,1052.0
1626,10063,2016-04-27 10:25:09,3572,混合-FOF,6305.0
1627,10063,2016-04-07 10:25:09,3551,定开债券,244.0
1628,10063,2016-04-07 10:25:09,4035,货币型,620.0
1629,10063,2016-04-27 10:25:09,3512,货币型,320002.0
1630,10063,2016-04-27 10:25:09,3403,货币型,855.0
1631,10063,2016-04-07 10:25:09,3415,联接基金,5737.0
1632,10064,2016-04-27 10:25:09,3724,理财型,485122.0
1633,10064,2016-04-27 10:25:09,4086,联接基金,6087.0
1634,10064,2016-04-27 10:25:09,3803,股票指数,180003.0
1635,10064,2016-04-27 10:25:09,3642,定开债券,501.0
1636,10064,2016-04-27 10:25:09,3726,联接基金,1214.0
1637,10064,2016-04-27 10:25:09,3819,货币型,2758.0
1638,10065,2016-04-27 10:25:09,3873,QDII,501018.0
1639,10065,2016-04-07 10:25:09,3816,定开债券,163211.0
1640,10065,2016-04-07 10:25:09,3865,定开债券,235.0
1641,10065,2016-04-07 10:25:09,3897,理财型,3002.0
1642,10065,2016-04-27 10:25:09,3444,货币型,848.0
1643,10065,2016-04-07 10:25:09,3443,QDII,165510.0
1644,10066,2016-04-07 10:25:09,4029,股票指数,5562.0
1645,10066,2016-04-27 10:25:09,3675,股票指数,161628.0
1646,10066,2016-04-27 10:25:09,3648,货币型,4216.0
1647,10066,2016-04-07 10:25:09,3681,联接基金,5813.0
1648,10066,2016-04-27 10:25:09,3408,定开债券,728.0
1649,10066,2016-04-07 10:25:09,3981,定开债券,5694.0
1650,10067,2016-04-07 10:25:09,3746,定开债券,352.0
1651,10067,2016-04-07 10:25:09,4069,QDII,4161.0
1652,10067,2016-04-27 10:25:09,3510,货币型,1669.0
1653,10067,2016-04-27 10:25:09,3405,联接基金,5829.0
1654,10067,2016-04-07 10:25:09,3930,联接基金,3765.0
1655,10068,2016-04-07 10:25:09,3417,理财型,90023.0
1656,10068,2016-04-07 10:25:09,3776,货币型,4971.0
1657,10068,2016-04-27 10:25:09,3896,联接基金,202017.0
1658,10068,2016-04-27 10:25:09,3442,联接基金,5829.0
1659,10068,2016-04-27 10:25:09,3463,混合型,2562.0
1660,10068,2016-04-07 10:25:09,3906,保本型,180002.0
1661,10069,2016-04-27 10:25:09,3634,货币型,830.0
1662,10069,2016-04-07 10:25:09,3721,货币型,3538.0
1663,10069,2016-04-27 10:25:09,3921,定开债券,5694.0
1664,10069,2016-04-07 10:25:09,3388,货币型,576.0
1665,10069,2016-04-07 10:25:09,4076,定开债券,161619.0
1666,10070,2016-04-27 10:25:09,3806,联接基金,6197.0
1667,10070,2016-04-07 10:25:09,3601,货币型,758.0
1668,10070,2016-04-07 10:25:09,3508,QDII,2400.0
1669,10070,2016-04-27 10:25:09,3374,联接基金,202021.0
1670,10070,2016-04-27 10:25:09,3935,QDII,161129.0
1671,10071,2016-04-27 10:25:09,3832,定开债券,105.0
1672,10071,2016-04-27 10:25:09,4072,货币型,2324.0
1673,10071,2016-04-27 10:25:09,3981,货币型,1621.0
1674,10071,2016-04-27 10:25:09,3647,QDII-指数,160717.0
1675,10071,2016-04-07 10:25:09,3744,货币型,159002.0
1676,10072,2016-04-07 10:25:09,4045,定开债券,53.0
1677,10072,2016-04-27 10:25:09,3799,定开债券,347.0
1678,10072,2016-04-27 10:25:09,3487,定开债券,166902.0
1679,10072,2016-04-07 10:25:09,4004,联接基金,8.0
1680,10072,2016-04-07 10:25:09,3782,货币型,905.0
1681,10073,2016-04-07 10:25:09,3904,QDII,202801.0
1682,10073,2016-04-07 10:25:09,3809,货币型,4717.0
1683,10073,2016-04-07 10:25:09,3820,定开债券,3744.0
1684,10073,2016-04-07 10:25:09,3980,固定收益,150152.0
1685,10073,2016-04-07 10:25:09,3726,货币型,5134.0
1686,10073,2016-04-07 10:25:09,3492,联接基金,5748.0
1687,10074,2016-04-27 10:25:09,3509,QDII,2429.0
1688,10074,2016-04-07 10:25:09,3606,定开债券,202.0
1689,10074,2016-04-07 10:25:09,3806,股票指数,160636.0
1690,10074,2016-04-27 10:25:09,3873,定开债券,235.0
1691,10074,2016-04-07 10:25:09,3495,联接基金,50024.0
1692,10074,2016-04-07 10:25:09,3461,定开债券,3024.0
1693,10075,2016-04-27 10:25:09,3586,货币型,863.0
1694,10075,2016-04-27 10:25:09,3801,货币型,1529.0
1695,10075,2016-04-07 10:25:09,3970,定开债券,164810.0
1696,10075,2016-04-07 10:25:09,3883,联接基金,4346.0
1697,10075,2016-04-07 10:25:09,3380,联接基金,5390.0
1698,10076,2016-04-27 10:25:09,3594,联接基金,5659.0
1699,10076,2016-04-27 10:25:09,3720,货币型,1010.0
1700,10076,2016-04-27 10:25:09,3361,联接基金,5789.0
1701,10076,2016-04-07 10:25:09,3626,货币型,5098.0
1702,10076,2016-04-27 10:25:09,3990,定开债券,415.0
1703,10077,2016-04-27 10:25:09,3692,货币型,3388.0
1704,10077,2016-04-07 10:25:09,3633,其他型,519721.0
1705,10077,2016-04-07 10:25:09,3719,货币型,750006.0
1706,10077,2016-04-07 10:25:09,3834,QDII,290.0
1707,10077,2016-04-27 10:25:09,3956,联接基金,202021.0
1708,10077,2016-04-07 10:25:09,3956,定开债券,3199.0
1709,10078,2016-04-27 10:25:09,3527,联接基金,4433.0
1710,10078,2016-04-07 10:25:09,3634,货币型,659.0
1711,10078,2016-04-27 10:25:09,3582,理财型,487.0
1712,10078,2016-04-27 10:25:09,3847,定开债券,4254.0
1713,10078,2016-04-27 10:25:09,3898,QDII,161129.0
1714,10078,2016-04-07 10:25:09,3848,其他型,1041.0
1715,10079,2016-04-27 10:25:09,3646,货币型,2912.0
1716,10079,2016-04-07 10:25:09,3545,货币型,482002.0
1717,10079,2016-04-27 10:25:09,3971,联接基金,6248.0
1718,10079,2016-04-27 10:25:09,3789,联接基金,50024.0
1719,10079,2016-04-07 10:25:09,3628,定开债券,161911.0
1720,10080,2016-04-07 10:25:09,4023,理财型,530028.0
1721,10080,2016-04-27 10:25:09,3931,QDII-指数,270027.0
1722,10080,2016-04-27 10:25:09,3941,债券指数,6492.0
1723,10080,2016-04-27 10:25:09,3479,联接基金,501302.0
1724,10080,2016-04-27 10:25:09,3496,理财型,485120.0
1725,10080,2016-04-27 10:25:09,3714,定开债券,3200.0
1726,10081,2016-04-07 10:25:09,3760,混合-FOF,6292.0
1727,10081,2016-04-07 10:25:09,4011,QDII,378006.0
1728,10081,2016-04-07 10:25:09,3597,QDII,2400.0
1729,10081,2016-04-27 10:25:09,3689,货币型,920.0
1730,10081,2016-04-27 10:25:09,3348,货币型,3022.0
1731,10081,2016-04-27 10:25:09,3591,QDII-指数,5676.0
1732,10082,2016-04-07 10:25:09,3892,QDII,103.0
1733,10082,2016-04-27 10:25:09,3626,定开债券,116.0
1734,10082,2016-04-07 10:25:09,3855,货币型,4985.0
1735,10082,2016-04-07 10:25:09,3451,联接基金,6748.0
1736,10082,2016-04-27 10:25:09,3445,QDII-指数,270027.0
1737,10082,2016-04-07 10:25:09,3711,QDII,470888.0
1738,10083,2016-04-27 10:25:09,3788,联接基金,1539.0
1739,10083,2016-04-07 10:25:09,3849,其他型,5734.0
1740,10083,2016-04-07 10:25:09,3622,货币型,644.0
1741,10083,2016-04-07 10:25:09,3379,定开债券,4255.0
1742,10083,2016-04-27 10:25:09,3834,联接基金,87.0
1743,10084,2016-04-07 10:25:09,4029,定开债券,3126.0
1744,10084,2016-04-27 10:25:09,3806,货币型,2747.0
1745,10084,2016-04-07 10:25:09,4086,货币型,1026.0
1746,10084,2016-04-27 10:25:09,3662,QDII,2230.0
1747,10084,2016-04-07 10:25:09,3488,定开债券,245.0
1748,10085,2016-04-07 10:25:09,3959,联接基金,3194.0
1749,10085,2016-04-07 10:25:09,3814,货币型,4985.0
1750,10085,2016-04-07 10:25:09,3505,QDII,4877.0
1751,10085,2016-04-07 10:25:09,3563,货币型,163802.0
1752,10085,2016-04-07 10:25:09,3638,混合-FOF,5758.0
1753,10085,2016-04-07 10:25:09,4060,货币型,4039.0
1754,10086,2016-04-07 10:25:09,3726,联接基金,1455.0
1755,10086,2016-04-27 10:25:09,3506,货币型,4060.0
1756,10086,2016-04-07 10:25:09,3434,QDII,206006.0
1757,10086,2016-04-27 10:25:09,3577,货币型,2243.0
1758,10086,2016-04-27 10:25:09,3959,定开债券,3683.0
1759,10086,2016-04-07 10:25:09,3689,联接基金,5813.0
1760,10087,2016-04-27 10:25:09,3525,理财型,690012.0
1761,10087,2016-04-07 10:25:09,4063,理财型,40030.0
1762,10087,2016-04-27 10:25:09,3481,QDII,2877.0
1763,10087,2016-04-07 10:25:09,3618,混合型,519165.0
1764,10087,2016-04-07 10:25:09,3872,QDII,2400.0
1765,10087,2016-04-07 10:25:09,4081,联接基金,6363.0
1766,10088,2016-04-07 10:25:09,3859,联接基金,519686.0
1767,10088,2016-04-27 10:25:09,3552,定开债券,163210.0
1768,10088,2016-04-27 10:25:09,3736,定开债券,352.0
1769,10088,2016-04-27 10:25:09,4062,货币型,2936.0
1770,10088,2016-04-27 10:25:09,3966,理财型,37.0
1771,10089,2016-04-07 10:25:09,3947,货币型,3473.0
1772,10089,2016-04-27 10:25:09,3687,理财型,4663.0
1773,10089,2016-04-27 10:25:09,3733,定开债券,163824.0
1774,10089,2016-04-07 10:25:09,3960,其他型,3385.0
1775,10089,2016-04-07 10:25:09,4037,股票指数,162510.0
1776,10090,2016-04-07 10:25:09,3990,货币型,3164.0
1777,10090,2016-04-07 10:25:09,3378,混合-FOF,6291.0
1778,10090,2016-04-27 10:25:09,4012,货币型,677.0
1779,10090,2016-04-07 10:25:09,3581,联接基金,5693.0
1780,10090,2016-04-27 10:25:09,3419,货币型,660.0
1781,10091,2016-04-27 10:25:09,3747,货币型,647.0
1782,10091,2016-04-27 10:25:09,3416,其他型,530030.0
1783,10091,2016-04-07 10:25:09,3488,定开债券,100073.0
1784,10091,2016-04-27 10:25:09,3484,定开债券,470088.0
1785,10091,2016-04-27 10:25:09,4011,混合-FOF,5215.0
1786,10091,2016-04-07 10:25:09,3583,货币型,675061.0
1787,10092,2016-04-27 10:25:09,3821,货币型,2200.0
1788,10092,2016-04-07 10:25:09,3356,货币型,530002.0
1789,10092,2016-04-07 10:25:09,3380,定开债券,86.0
1790,10092,2016-04-27 10:25:09,3862,货币型,1925.0
1791,10092,2016-04-27 10:25:09,3374,理财型,40028.0
1792,10093,2016-04-27 10:25:09,3804,货币型,4983.0
1793,10093,2016-04-07 10:25:09,3699,定开债券,519663.0
1794,10093,2016-04-07 10:25:09,3990,联接基金,4345.0
1795,10093,2016-04-07 10:25:09,3958,货币型,2298.0
1796,10093,2016-04-07 10:25:09,3401,QDII-指数,161128.0
1797,10094,2016-04-07 10:25:09,3615,定开债券,3273.0
1798,10094,2016-04-07 10:25:09,3505,定开债券,225.0
1799,10094,2016-04-07 10:25:09,3685,联接基金,5693.0
1800,10094,2016-04-07 10:25:09,3433,货币型,4060.0
1801,10094,2016-04-07 10:25:09,3582,货币型,198.0
1802,10095,2016-04-27 10:25:09,3365,QDII,2877.0
1803,10095,2016-04-07 10:25:09,3632,货币型,2298.0
1804,10095,2016-04-07 10:25:09,3559,定开债券,3126.0
1805,10095,2016-04-07 10:25:09,3466,联接基金,5830.0
1806,10095,2016-04-07 10:25:09,3671,定开债券,239.0
1807,10096,2016-04-07 10:25:09,3496,定开债券,3471.0
