,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
4918,4918,240011,华宝大盘精选混合,4,0.0528,0.3366,0.0998,中高风险,0.93亿元
4919,4919,240012,华宝增强收益债券A,2,0.0116,0.0751,0.0611,中风险,0.96亿元
4920,4920,240013,华宝增强收益债券B,2,0.0114,0.0708,0.0494,中风险,0.10亿元
4921,4921,240017,华宝新兴产业混合,4,0.0644,0.1398,-0.0945,中高风险,3.86亿元
4922,4922,240018,华宝可转债债券,2,0.0363,0.1872,-0.0159,中高风险,0.59亿元
4923,4923,240020,华宝医药生物混合,4,0.1131,0.2854,0.3483,中高风险,4.59亿元
4924,4924,240022,华宝资源优选混合,4,0.0407,0.1606,0.2382,中高风险,3.11亿元
4925,4925,253010,国联安安心成长混合,4,-0.0031,0.0724,-0.0298,中高风险,0.53亿元
4926,4926,253020,国联安增利债券A,2,0.0158,0.0592,-0.0374,中风险,0.28亿元
4927,4927,253021,国联安增利债券B,2,0.0153,0.0545,-0.0492,中风险,0.23亿元
4928,4928,253030,国联安信心增益债券,2,0.0078,0.0504,0.0782,中风险,0.53亿元
4929,4929,253050,国联安货币A,3,0.0018,0.0244,0.0952,低风险,0.92亿元
4930,4930,253051,国联安货币B,3,0.002,0.0269,0.1031,低风险,61.79亿元
4931,4931,253060,国联安信心增长债券A,2,0.0076,0.058,0.0417,中风险,0.56亿元
4932,4932,253061,国联安信心增长债券B,2,0.0074,0.0549,0.0317,中风险,0.02亿元
4933,4933,255010,国联安稳健混合,4,0.0182,0.1217,0.1354,中高风险,1.64亿元
4934,4934,257010,国联安小盘精选混合,4,0.0302,0.1063,-0.0275,中高风险,8.50亿元
4935,4935,257020,国联安精选混合,4,0.0627,-0.0169,0.0055,中高风险,11.99亿元
4936,4936,257030,国联安优势混合,4,0.055,0.1735,0.1494,中高风险,3.17亿元
4937,4937,257040,国联安红利混合,4,-0.0496,-0.0397,-0.2071,中高风险,0.68亿元
4938,4938,257050,国联安主题驱动混合,4,0.0273,0.1311,0.0421,中高风险,0.91亿元
4939,4939,257070,国联安优选行业混合,4,0.1453,0.2671,-0.0333,中高风险,5.82亿元
4940,4940,260101,景顺长城优选混合,4,0.0723,0.1815,0.3032,中高风险,33.28亿元
4941,4941,260103,景顺长城动力平衡混合,4,0.0147,0.2582,0.4589,中高风险,14.07亿元
4942,4942,260104,景顺长城内需增长混合,4,0.0066,0.5286,0.4054,中高风险,15.44亿元
4943,4943,260108,景顺长城新兴成长混合,4,-0.0029,0.5216,1.0221,中高风险,131.43亿元
4944,4944,260109,景顺长城内需贰号混合,4,0.0032,0.5224,0.3662,中高风险,31.91亿元
4945,4945,260110,景顺长城精选蓝筹混合,4,0.0396,0.2221,0.422,中高风险,38.55亿元
4946,4946,260111,景顺长城公司治理混合,4,-0.0058,0.1191,0.2769,中高风险,0.90亿元
4947,4947,260112,景顺长城能源基建混合,4,0.0395,0.1349,0.2416,中高风险,22.15亿元
4948,4948,260115,景顺长城中小盘混合,4,0.0781,0.1175,0.1186,中高风险,1.16亿元
4949,4949,260116,景顺长城核心竞争力混合A,4,0.0386,0.2135,0.4191,中高风险,28.95亿元
4950,4950,260117,景顺长城支柱产业混合,4,-0.0116,0.1505,0.2267,中高风险,0.99亿元
4951,4951,261001,景顺长城稳定收益债券A,2,0.0074,0.0483,0.073,中风险,4.21亿元
4952,4952,261002,景顺长城优信增利债券A,2,0.0035,0.0471,0.0784,中风险,0.05亿元
4953,4953,261101,景顺长城稳定收益债券C,2,0.0075,0.0446,0.0611,中风险,0.03亿元
4954,4954,261102,景顺长城优信增利债券C,2,0.0028,0.052,0.0743,中风险,0.03亿元
4955,4955,270001,广发聚富混合,4,0.0011,0.0488,0.0734,中高风险,15.12亿元
4956,4956,270002,广发稳健增长混合,4,0.0337,0.2114,0.3149,中高风险,53.91亿元
4957,4957,270004,广发货币A,3,0.0018,0.026,0.0996,低风险,27.68亿元
4958,4958,270006,广发策略优选混合,4,0.0247,0.1605,-0.0206,中高风险,30.63亿元
4959,4959,270007,广发大盘成长混合,4,0.0519,0.3777,0.1871,中高风险,28.76亿元
4960,4960,270008,广发核心精选混合,4,0.0248,0.1792,-0.0121,中高风险,9.68亿元
4961,4961,270009,广发增强债券,2,0.0112,0.0543,0.085,中风险,12.97亿元
4962,4962,270014,广发货币B,3,0.002,0.0285,0.1076,低风险,73.16亿元
4963,4963,270021,广发聚瑞混合,4,0.0601,0.3103,0.2264,中高风险,10.98亿元
4964,4964,270022,广发内需增长混合,4,0.0262,0.241,0.0765,中高风险,4.79亿元
4965,4965,270025,广发行业领先混合A,4,0.0344,0.0867,-0.0955,中高风险,15.93亿元
4966,4966,270028,广发制造业精选混合,4,0.0953,0.1785,0.0244,中高风险,4.75亿元
4967,4967,270029,广发聚财信用债券A,2,0.0095,0.0605,0.0887,中风险,18.42亿元
4968,4968,270030,广发聚财信用债券B,2,0.0097,0.057,0.0761,中风险,3.02亿元
4969,4969,270041,广发消费品精选混合,4,0.0387,0.2218,0.3605,中高风险,6.56亿元
4970,4970,270044,广发双债添利债券A,2,0.0079,0.0659,0.1307,中低风险,76.58亿元
4971,4971,270045,广发双债添利债券C,2,0.0077,0.063,0.1195,中低风险,1.97亿元
4972,4972,270048,广发纯债债券A,2,0.0085,0.0488,0.0912,中低风险,5.00亿元
4973,4973,270049,广发纯债债券C,2,0.0085,0.0462,0.0812,中低风险,3.37亿元
4974,4974,270050,广发新经济混合,4,0.1672,0.1327,0.2918,中高风险,3.12亿元
4975,4975,288001,华夏经典混合,4,0.0535,0.1719,0.0403,中高风险,7.20亿元
4976,4976,288002,华夏收入混合,4,0.0027,0.089,-0.02,中高风险,23.04亿元
4977,4977,288101,华夏货币A,3,0.0021,0.0278,0.1051,低风险,22.58亿元
4978,4978,288102,华夏稳定双利债券C,2,0.0092,0.0404,0.0369,中风险,3.78亿元
4979,4979,288201,华夏货币B,3,0.0023,0.0302,0.113,无,94.82亿元
4980,4980,290001,泰信天天收益货币A,3,0.0016,0.0224,0.0927,低风险,0.85亿元
4981,4981,290002,泰信先行策略混合,4,-0.0425,0.1307,-0.0732,中高风险,9.40亿元
4982,4982,290003,泰信双息双利债券,2,0.0034,0.0281,0.0516,中风险,0.45亿元
4983,4983,290004,泰信优质生活混合,4,0.0372,0.1462,-0.293,中高风险,3.16亿元
4984,4984,290005,泰信优势增长混合,4,0.0293,0.0445,-0.2382,中高风险,0.60亿元
4985,4985,290006,泰信蓝筹精选混合,4,0.0003,-0.0132,-0.2676,中高风险,0.87亿元
4986,4986,290007,泰信债券增强收益A,2,0.0009,0.0362,0.049,中风险,0.02亿元
4987,4987,290008,泰信发展主题混合,4,0.019,0.1466,0.0414,中高风险,0.57亿元
4988,4988,290009,泰信周期回报债券,2,0.0058,0.0357,0.0751,中风险,0.54亿元
4989,4989,290011,泰信中小盘精选混合,4,0.028,0.1535,-0.1125,中高风险,0.52亿元
4990,4990,290012,泰信行业精选混合A,4,0.0352,0.1963,0.1663,中高风险,0.77亿元
4991,4991,290014,泰信现代服务业混合,4,-0.0446,0.1619,-0.0055,中高风险,0.53亿元
4992,4992,291007,泰信债券增强收益C,2,0.0007,0.0322,0.0364,中风险,0.02亿元
4993,4993,310308,申万菱信盛利精选混合,4,0.0436,0.2478,0.3069,中高风险,6.76亿元
4994,4994,310328,申万菱信新动力混合,4,0.0358,0.2549,0.0128,中高风险,7.76亿元
4995,4995,310338,申万菱信收益宝货币A,3,0.0018,0.0226,0.091,低风险,4.14亿元
4996,4996,310339,申万菱信收益宝货币B,3,0.002,0.0251,0.0989,低风险,56.34亿元
4997,4997,310358,申万菱信新经济混合,4,0.0145,0.1027,0.1021,中高风险,8.56亿元
4998,4998,310368,申万菱信竞争优势混合,4,0.0107,0.1923,0.1329,中高风险,0.26亿元
4999,4999,310388,申万菱信消费增长混合,4,0.0384,0.3165,0.5595,中高风险,1.30亿元
5000,5000,310508,申万菱信稳益宝债券,2,0.025,0.0818,0.0946,中风险,0.94亿元
5001,5001,310518,申万菱信可转债债券,2,0.0348,0.1168,-0.0436,中高风险,0.65亿元
5002,5002,320001,诺安平衡混合,4,0.0151,0.1185,0.115,中高风险,14.97亿元
5003,5003,320002,诺安货币A,3,0.0017,0.0233,0.0947,低风险,1.14亿元
5004,5004,320003,诺安先锋混合,4,0.0068,0.1247,0.0002,中高风险,31.18亿元
5005,5005,320004,诺安优化收益债券,2,0.0334,0.1303,0.129,中风险,2.71亿元
5006,5006,320005,诺安价值增长混合,4,-0.01,0.1529,-0.0147,中高风险,14.91亿元
5007,5007,320006,诺安灵活配置混合,4,0.0524,0.0378,-0.0032,中高风险,14.00亿元
5008,5008,320007,诺安成长混合,4,0.1337,0.0799,-0.2569,中高风险,10.70亿元
5009,5009,320008,诺安增利债券A,2,0.0105,0.0182,-0.0951,中风险,0.19亿元
5010,5010,320009,诺安增利债券B,2,0.0104,0.0128,-0.1103,中风险,0.05亿元
5011,5011,320011,诺安中小盘精选混合,4,0.0255,0.071,0.1504,中高风险,11.70亿元
5012,5012,320012,诺安主题精选混合,4,0.1046,0.3147,0.409,中高风险,1.39亿元
5013,5013,320015,诺安行业轮动混合,4,0.0551,0.1242,0.1616,中高风险,2.91亿元
5014,5014,320016,诺安多策略混合,4,0.005,0.1143,-0.0262,中高风险,0.41亿元
5015,5015,320018,诺安新动力混合,4,0.0209,0.2286,0.1487,中高风险,0.54亿元
5016,5016,320019,诺安货币B,3,0.0019,0.0258,0.1027,低风险,2.18亿元
5017,5017,320020,诺安策略精选股票,1,0.0451,0.2258,0.2032,高风险,1.40亿元
5018,5018,320021,诺安双利债券发起,2,0.0101,0.1605,0.4056,中风险,10.54亿元
5019,5019,320022,诺安研究精选股票,1,0.04,0.304,0.2236,高风险,5.36亿元
5020,5020,340001,兴全可转债混合,4,0.0264,0.1309,0.1681,中高风险,44.16亿元
5021,5021,340005,兴全货币A,3,0.0022,0.0291,0.1137,低风险,41.68亿元
5022,5022,340006,兴全全球视野股票,1,0.0748,0.2794,0.0451,高风险,14.42亿元
5023,5023,340007,兴全社会责任混合,4,0.0442,0.0958,0.1748,中高风险,63.50亿元
5024,5024,340008,兴全有机增长混合,4,0.0366,0.2495,0.2361,中高风险,38.41亿元
5025,5025,340009,兴全磐稳增利债券,2,0.0127,0.0493,0.0993,中风险,22.28亿元
5026,5026,350001,天治财富增长混合,4,0.0616,0.1913,0.2664,中高风险,0.75亿元
5027,5027,350002,天治低碳经济混合,4,0.0924,0.0663,-0.0702,中高风险,0.98亿元
5028,5028,350004,天治天得利货币,3,0.0018,0.0246,0.0934,低风险,2.18亿元
5029,5029,350005,天治中国制造2025,4,0.0065,0.1875,0.3447,中高风险,0.33亿元
5030,5030,350006,天治稳健双盈债券,2,0.0041,0.0628,0.0847,中风险,13.13亿元
5031,5031,350007,天治趋势精选混合,4,0.0194,0.0036,-0.1014,中高风险,0.19亿元
5032,5032,350008,天治新消费混合,4,0.048,0.0687,-0.0925,中高风险,0.17亿元
5033,5033,350009,天治研究驱动混合A,4,0.0092,0.1876,0.1844,中高风险,0.31亿元
5034,5034,360001,光大量化股票,1,0.0034,0.1569,-0.1144,高风险,30.94亿元
5035,5035,360003,光大货币,3,0.0018,0.0231,0.0943,低风险,46.95亿元
5036,5036,360005,光大红利混合,4,0.0274,0.1158,-0.1689,中高风险,6.24亿元
5037,5037,360006,光大新增长混合,4,0.065,0.3075,0.2661,中高风险,2.81亿元
5038,5038,360007,光大优势配置混合,4,-0.0319,-0.0869,-0.0764,中高风险,36.90亿元
5039,5039,360008,光大增利收益债券A,2,0.0114,0.0368,0.0677,中风险,0.62亿元
5040,5040,360009,光大增利收益债券C,2,0.0106,0.0342,0.0558,中风险,0.06亿元
5041,5041,360010,光大均衡精选混合,4,0.0559,0.1598,0.1197,中高风险,1.59亿元
5042,5042,360011,光大动态优选混合,4,0.0375,0.1196,-0.0006,中高风险,2.75亿元
5043,5043,360012,光大中小盘混合,4,0.0383,0.1228,-0.0297,中高风险,3.19亿元
5044,5044,360013,光大信用添益债券A,2,0.0231,0.0377,0.0681,中风险,0.09亿元
5045,5045,360014,光大信用添益债券C,2,0.0231,0.0329,0.0561,中风险,0.09亿元
5046,5046,360016,光大行业轮动混合,4,0.1371,0.4637,0.2135,中高风险,1.26亿元
5047,5047,370010,上投摩根货币A,3,0.0019,0.0225,0.0886,无,0.80亿元
5048,5048,370011,上投摩根货币B,3,0.0021,0.025,0.0965,无,723.04亿元
5049,5049,370021,上投摩根分红添利债券A,2,0.0037,0.0308,0.0494,中风险,0.31亿元
5050,5050,370022,上投摩根分红添利债券B,2,0.0037,0.0262,0.036,中风险,0.04亿元
5051,5051,370024,上投摩根核心优选混合,4,0.0594,0.2073,0.1868,中高风险,12.74亿元
5052,5052,370027,上投摩根智选30混合,4,0.0993,0.2924,0.2082,中高风险,4.06亿元
5053,5053,371020,上投摩根纯债债券A,2,0.0087,0.0397,0.0753,中低风险,10.72亿元
5054,5054,371120,上投摩根纯债债券B,2,0.0079,0.0358,0.0633,中低风险,0.43亿元
5055,5055,372010,上投摩根强化回报债券A,2,0.0022,0.0839,0.0653,中风险,0.06亿元
5056,5056,372110,上投摩根强化回报债券B,2,0.003,0.0804,0.0538,中风险,0.04亿元
5057,5057,373010,上投摩根双息平衡混合A,4,0.0147,-0.0321,-0.1566,中高风险,13.99亿元
5058,5058,373020,上投摩根双核平衡混合,4,0.1087,0.2251,0.2425,中高风险,2.18亿元
5059,5059,375010,上投摩根中国优势混合,4,0.0552,0.1506,0.0175,中高风险,11.97亿元
5060,5060,376510,上投摩根大盘蓝筹股票,1,0.0659,0.175,0.2972,高风险,2.80亿元
5061,5061,377010,上投摩根阿尔法混合,4,0.0372,0.0479,-0.0983,中高风险,14.75亿元
5062,5062,377020,上投摩根内需动力混合,4,0.0638,0.0862,-0.0431,中高风险,26.56亿元
5063,5063,377150,上投摩根健康品质生活混合,4,0.0151,0.2376,0.0696,中高风险,1.04亿元
5064,5064,377240,上投摩根新兴动力混合A,4,0.0495,0.1637,0.1877,中高风险,30.12亿元
5065,5065,377530,上投摩根行业轮动混合A,4,0.0789,0.1531,0.1035,中高风险,5.74亿元
5066,5066,378010,上投摩根成长先锋混合,4,0.0374,0.1942,0.2867,中高风险,30.60亿元
5067,5067,379010,上投摩根中小盘混合,4,0.0885,0.1882,0.0144,中高风险,4.71亿元
5068,5068,380005,中银纯债债券A,2,0.0084,0.063,0.1183,中低风险,78.14亿元
5069,5069,380006,中银纯债债券C,2,0.0075,0.0591,0.1067,中低风险,1.74亿元
5070,5070,380009,中银添利债券发起A,2,0.014,0.0713,0.1638,中风险,15.45亿元
5071,5071,392001,中海货币A,3,0.0017,0.0261,0.0995,低风险,3.66亿元
5072,5072,392002,中海货币B,3,0.0019,0.0286,0.1075,低风险,12.39亿元
5073,5073,393001,中海优势精选灵活配置混合,4,0.0056,0.0699,-0.1068,中高风险,0.66亿元
5074,5074,395001,中海稳健收益债券,2,0.011,0.0708,0.0615,中风险,0.63亿元
5075,5075,395011,中海增强收益债券A,2,0.0103,0.0511,0.0317,中风险,0.79亿元
5076,5076,395012,中海增强收益债券C,2,0.0105,0.0472,0.0145,中风险,0.02亿元
5077,5077,398001,中海优质成长混合,4,0.0999,0.1998,0.1103,中高风险,13.16亿元
5078,5078,398011,中海分红增利混合,4,0.087,0.2213,0.2349,中高风险,4.37亿元
5079,5079,398021,中海能源策略混合,4,-0.0326,0.0543,-0.0849,中高风险,14.30亿元
5080,5080,398031,中海蓝筹混合,4,0.049,0.1671,0.0869,中高风险,0.80亿元
5081,5081,398041,中海量化策略混合,4,0.0715,0.1164,0.0116,中高风险,3.25亿元
5082,5082,398051,中海环保新能源混合,4,0.0046,0.0737,-0.0396,中高风险,0.58亿元
5083,5083,398061,中海消费混合,4,0.0452,0.3293,0.1814,中高风险,4.99亿元
5084,5084,399011,中海医疗保健主题股票,1,0.0631,0.2767,0.5736,高风险,16.78亿元
5085,5085,400001,东方龙混合,4,0.0513,0.2324,-0.0918,中高风险,3.97亿元
5086,5086,400003,东方精选混合,4,0.0189,0.1176,-0.2371,中高风险,15.72亿元
5087,5087,400005,东方金账簿货币A,3,0.0019,0.025,0.1009,低风险,1.65亿元
5088,5088,400006,东方金账簿货币B,3,0.0021,0.0274,0.1089,低风险,71.74亿元
5089,5089,400007,东方策略成长混合,4,0.0298,0.062,-0.0196,中高风险,3.65亿元
5090,5090,400009,东方稳健回报债券,2,0.0025,0.0207,0.0586,中风险,0.52亿元
5091,5091,400013,东方成长收益灵活配置混合A,4,-0.0428,0.0064,-0.0155,中高风险,0.54亿元
5092,5092,400015,东方新能源汽车混合,4,-0.0036,-0.0341,-0.3009,中高风险,0.29亿元
5093,5093,400016,东方强化收益债券,2,0.0093,0.0736,0.0911,中风险,2.74亿元
5094,5094,400020,东方成长回报平衡混合,4,0.0053,0.0359,0.0298,中高风险,0.92亿元
5095,5095,400023,东方多策略灵活配置混合A,4,0.0018,0.0317,0.0683,中高风险,0.11亿元
5096,5096,400025,东方新兴成长混合,4,0.0587,0.2222,0.4139,中高风险,1.86亿元
5097,5097,400027,东方双债添利债券A,2,0.0074,0.0521,0.014,中风险,3.36亿元
5098,5098,400029,东方双债添利债券C,2,0.0071,0.0486,0.003,中风险,1.14亿元
5099,5099,400030,东方添益债券,2,0.0115,0.0674,0.0768,中低风险,17.20亿元
5100,5100,400032,东方主题精选混合,4,0.0771,0.0693,-0.2702,中高风险,1.02亿元
5101,5101,410001,华富竞争力优选混合,4,0.0275,0.1698,0.095,中高风险,5.71亿元
5102,5102,410002,华富货币A,3,0.0019,0.0241,0.096,低风险,0.90亿元
5103,5103,410003,华富成长趋势混合,4,0.1072,0.1748,-0.0159,中高风险,4.94亿元
5104,5104,410004,华富收益增强债券A,2,0.0101,0.0569,0.1005,中风险,9.24亿元
5105,5105,410005,华富收益增强债券B,2,0.0098,0.0526,0.0873,中风险,0.65亿元
5106,5106,410006,华富策略精选混合,4,0.0384,0.0691,-0.12,中高风险,0.95亿元
5107,5107,410007,华富价值增长混合,4,0.0813,0.2073,0.1432,中高风险,0.56亿元
5108,5108,410009,华富量子生命力混合,4,0.0314,0.0455,-0.0965,中高风险,0.51亿元
5109,5109,420001,天弘精选混合,4,0.0384,0.2187,0.1719,中高风险,12.21亿元
5110,5110,420002,天弘永利债券A,2,-0.0021,0.1027,0.0741,中风险,0.98亿元
5111,5111,420003,天弘永定价值成长混合,4,-0.0254,0.1502,0.0525,中高风险,10.92亿元
5112,5112,420005,天弘周期策略混合,4,0.0533,0.0657,0.0119,中高风险,1.06亿元
5113,5113,420006,天弘现金管家货币A,3,0.0021,0.0262,0.0987,低风险,1.79亿元
5114,5114,420008,天弘债券发起式A,2,0.0102,0.0617,0.0717,中风险,2.56亿元
5115,5115,420009,天弘安康颐养混合,4,0.0334,0.0876,0.1399,中高风险,6.96亿元
5116,5116,420102,天弘永利债券B,2,-0.0018,0.1072,0.0871,中风险,1.17亿元
5117,5117,420106,天弘现金管家货币B,3,0.0023,0.0287,0.1066,低风险,2.42亿元
5118,5118,420108,天弘债券发起式B,2,0.0096,0.0566,0.0566,中风险,0.16亿元
5119,5119,450001,国富中国收益混合,4,0.0754,0.2382,0.2923,中高风险,2.58亿元
5120,5120,450002,国富弹性市值混合,4,0.0274,0.2445,0.4146,中高风险,49.91亿元
5121,5121,450003,国富潜力组合混合A,4,0.025,0.3284,0.2819,中高风险,14.25亿元
5122,5122,450004,国富深化价值混合,4,0.0922,0.1987,0.1232,中高风险,1.09亿元
5123,5123,450005,国富强化收益债券A,2,0.008,0.0892,0.121,中风险,8.00亿元
5124,5124,450006,国富强化收益债券C,2,0.0077,0.0861,0.1118,中风险,0.74亿元
5125,5125,450007,国富成长动力混合,4,0.0189,0.173,0.0584,中高风险,0.79亿元
5126,5126,450009,国富中小盘股票,1,0.0378,0.2461,0.3433,高风险,36.23亿元
5127,5127,450010,国富策略回报混合,4,0.0332,0.1496,-0.0237,中高风险,0.42亿元
5128,5128,450011,国富研究精选混合,4,0.022,0.3127,0.1891,中高风险,0.80亿元
5129,5129,450018,国富恒久信用债券A,2,0.0092,0.0774,0.1248,中低风险,0.13亿元
5130,5130,450019,国富恒久信用债券C,2,0.0089,0.0738,0.1141,中低风险,0.02亿元
5131,5131,460001,华泰柏瑞盛世中国混合,4,0.0306,0.1189,0.1395,中高风险,12.71亿元
5132,5132,460002,华泰柏瑞积极成长混合A,4,0.0226,0.0206,-0.043,中高风险,8.23亿元
5133,5133,460003,华泰柏瑞稳本增利债券B,2,0.0079,0.0505,0.1048,中风险,0.11亿元
5134,5134,460005,华泰柏瑞价值增长混合,4,0.1049,0.2934,0.1407,中高风险,5.03亿元
5135,5135,460006,华泰柏瑞货币A,3,0.002,0.0246,0.0947,低风险,34.49亿元
5136,5136,460007,华泰柏瑞行业领先混合,4,0.0492,0.4738,0.4351,中高风险,2.13亿元
5137,5137,460008,华泰柏瑞稳健收益债券A,2,0.0071,0.0557,0.1125,中低风险,5.52亿元
5138,5138,460009,华泰柏瑞量化先行混合,4,0.006,0.0629,0.0769,中高风险,28.61亿元
5139,5139,460106,华泰柏瑞货币B,3,0.0022,0.027,0.1026,低风险,12.87亿元
5140,5140,460108,华泰柏瑞稳健收益债券C,2,0.0067,0.051,0.1013,中低风险,1.25亿元
5141,5141,470006,汇添富医药保健混合A,4,0.0932,0.2093,0.0824,中高风险,23.12亿元
5142,5142,470008,汇添富策略回报混合,4,0.065,0.2021,0.1362,中高风险,11.34亿元
5143,5143,470009,汇添富民营活力混合A,4,0.0458,0.1805,0.0694,中高风险,40.70亿元
5144,5144,470010,汇添富多元收益债券A,2,0.0049,0.0612,0.0955,中风险,1.22亿元
5145,5145,470011,汇添富多元收益债券C,2,0.0041,0.0582,0.0845,中风险,0.36亿元
5146,5146,470018,汇添富双利债券A,2,0.0191,0.1448,0.1417,中风险,0.89亿元
5147,5147,470021,汇添富优选回报灵活配置混合A,4,0.0037,0.0948,0.0731,中高风险,0.77亿元
5148,5148,470028,汇添富社会责任混合,4,0.0283,0.0445,-0.1394,中高风险,28.60亿元
5149,5149,470058,汇添富可转换债券A,2,0.0352,0.1857,0.1891,中高风险,6.98亿元
5150,5150,470059,汇添富可转换债券C,2,0.0342,0.1815,0.1749,中高风险,3.28亿元
5151,5151,470078,汇添富增强收益债券C,2,0.0129,0.0582,0.0619,中风险,0.32亿元
5152,5152,470098,汇添富逆向投资混合,4,0.02,0.0944,0.0751,中高风险,7.00亿元
5153,5153,481001,工银核心价值混合A,4,0.0167,0.1415,0.1134,中高风险,42.73亿元
5154,5154,481004,工银稳健成长混合A,4,0.0319,0.2255,-0.2489,中高风险,8.90亿元
5155,5155,481006,工银红利混合,4,0.0235,0.1026,0.03,中高风险,4.86亿元
5156,5156,481008,工银大盘蓝筹混合,4,0.0018,0.1186,0.2529,中高风险,4.88亿元
5157,5157,481010,工银中小盘混合,4,0.0255,0.2231,-0.1311,中高风险,3.28亿元
5158,5158,481013,工银消费服务混合,4,0.0215,0.1763,0.2694,中高风险,5.61亿元
5159,5159,481015,工银主题策略混合,4,-0.0021,0.156,-0.1148,中高风险,10.30亿元
5160,5160,481017,工银量化策略混合,4,0.0649,0.1643,0.1549,中高风险,1.79亿元
5161,5161,482002,工银货币,3,0.0021,0.0296,0.1074,低风险,1491.34亿元
5162,5162,483003,工银精选平衡混合,4,0.0251,0.0391,-0.1854,中高风险,13.39亿元
5163,5163,485005,工银增强收益债券B,2,0.0021,-0.0047,-0.0149,中风险,3.15亿元
5164,5164,485007,工银添利债券B,2,0.0146,0.0464,-0.0295,中风险,2.56亿元
5165,5165,485011,工银瑞信双利债券B,2,0.01,0.1116,0.1424,中风险,32.56亿元
5166,5166,485014,工银添颐债券B,2,0.0072,0.0453,-0.017,中风险,3.11亿元
5167,5167,485019,工银信用纯债债券B,2,0.0086,0.0432,0.0633,中低风险,0.18亿元
5168,5168,485105,工银增强收益债券A,2,0.0025,-0.0006,-0.0042,中风险,4.45亿元
5169,5169,485107,工银添利债券A,2,0.0149,0.0498,-0.0198,中风险,9.37亿元
5170,5170,485111,工银瑞信双利债券A,2,0.0104,0.1157,0.1555,中风险,122.35亿元
5171,5171,485114,工银添颐债券A,2,0.0078,0.0492,-0.0014,中风险,1.88亿元
5172,5172,485119,工银信用纯债债券A,2,0.009,0.0476,0.0776,中低风险,1.02亿元
5173,5173,487016,工银瑞信灵活配置混合A,4,0.0561,0.1999,0.0937,中高风险,1.28亿元
5174,5174,487021,工银优质精选混合,4,0.014,0.1996,0.162,中高风险,0.84亿元
5175,5175,501000,国金鑫新灵活配置(LOF),4,0.0291,-0.0507,-0.0573,无,0.01亿元
5176,5176,501001,财通多策略精选混合(LOF),4,0.0375,0.0406,-0.0591,中高风险,4.02亿元
5177,5177,501002,长信价值优选混合,4,0.0621,0.2977,-0.273,中高风险,1.31亿元
5178,5178,501015,财通多策略升级混合(LOF),4,0.0337,0.0222,-0.1961,中高风险,10.98亿元
5179,5179,501017,国泰融丰外延增长混合(LOF),4,0.05,0.0429,-0.1398,中高风险,2.28亿元
5180,5180,501022,银华鑫盛灵活配置混合(LOF),4,-0.0011,0.2182,--,中高风险,2.16亿元
5181,5181,501026,财通多策略福享混合(LOF),4,0.0283,0.1152,--,中高风险,16.37亿元
5182,5182,501027,国泰融信(LOF),4,-0.0184,-0.0031,--,中高风险,0.09亿元
5183,5183,501028,财通多策略福瑞混合(LOF),4,0.0362,0.1266,--,中高风险,6.83亿元
5184,5184,501032,财通福盛定增定开混合,4,-0.0082,-0.0198,--,中高风险,2.03亿元
5185,5185,501038,银华明择多策略定期开放混合,4,0.0302,0.2773,--,中高风险,8.36亿元
5186,5186,501039,汇添富睿丰混合(LOF)A,4,0.0014,0.0587,--,中高风险,0.99亿元
5187,5187,501040,汇添富睿丰混合(LOF)C,4,0.001,0.0545,--,中高风险,0.26亿元
5188,5188,501041,汇添富弘安(LOF)A,4,0.0098,0.03,--,中高风险,0.65亿元
5189,5189,501042,汇添富弘安(LOF)C,4,0.0092,0.0217,--,中高风险,0.35亿元
5190,5190,501046,财通多策略福鑫定开混合,4,0.1559,0.5055,--,中高风险,1.86亿元
5191,5191,501051,圆信永丰汇利混合(LOF),4,0.0306,0.2803,--,中高风险,10.16亿元
5192,5192,501053,东方红目标优选定开混合,4,0.0217,0.127,--,无,10.44亿元
5193,5193,501054,东方红睿泽三年定开混合,4,0.0239,0.1468,--,中高风险,70.40亿元
5194,5194,501055,财通福佑定开混合发起,4,0.0211,0.0124,--,中高风险,0.62亿元
5195,5195,501062,南方瑞合定开混合(LOF),4,0.0354,--,--,中高风险,14.82亿元
5196,5196,501063,添富悦享定开混合,4,0.0188,--,--,无,9.79亿元
5197,5197,501064,国泰价值优选灵活配置混合,4,0.1313,--,--,中高风险,2.92亿元
5198,5198,501065,汇添富经典成长定开混合,4,0.04,--,--,中高风险,9.35亿元
5199,5199,501066,东方红恒元五年定开混合,4,0.0534,--,--,中高风险,15.83亿元
5200,5200,501070,广发睿阳三年定开混合,4,0.0565,--,--,中高风险,7.46亿元
5201,5201,501071,泓德三年封闭丰泽混合,4,0.0621,--,--,无,14.01亿元
5202,5202,501073,华安科创主题混合,4,0.0157,--,--,中高风险,10.07亿元
5203,5203,501075,万家科创3年封闭混合A,4,0.0209,--,--,中高风险,9.83亿元
5204,5204,501076,鹏华科创3年封闭混合,4,0.0294,--,--,中高风险,10.21亿元
5205,5205,501077,富国科创主题混合,4,0.0508,--,--,中高风险,10.64亿元
5206,5206,501078,广发科创主题3年封闭混合,4,0.0233,--,--,中高风险,10.16亿元
5207,5207,501079,大成科创主题3年封闭混合,4,--,--,--,中高风险,8.61亿元
