,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
41736,1670,C1,女,23,40614,41,1008,股票型,2018-07-28,3426,其他,872
41737,1670,C1,女,23,40614,41,1672,股票型,2018-05-20,4408,定投,735
41738,1670,C1,女,23,40614,41,3492,股票型,2018-04-23,4871,其他,1035
41739,1670,C1,女,23,40614,41,960,股票型,2018-05-02,3459,认购,1006
41740,1670,C1,女,23,40614,41,1685,股票型,2018-02-22,3887,其他,1114
41741,1670,C1,女,23,40614,41,1790,股票型,2018-04-04,4579,认购,863
41742,1670,C1,女,23,40614,41,1605,股票型,2018-05-07,3059,认购,745
41743,1670,C1,女,23,40614,41,1705,股票型,2018-01-23,3817,认购,919
41744,1671,C2,男,31,98159,42,3312,股票型,2018-07-16,6632,认购,947
41745,1671,C2,男,31,98159,42,273,混合型,2018-07-14,6875,认购,562
41746,1671,C2,男,31,98159,42,1476,股票型,2018-03-18,7346,认购,722
41747,1671,C2,男,31,98159,42,31,混合型,2018-05-14,8788,认购,535
41748,1671,C2,男,31,98159,42,215,混合型,2018-01-07,9703,认购,406
41749,1671,C2,男,31,98159,42,20,混合型,2018-03-26,7586,认购,1162
41750,1671,C2,男,31,98159,42,2289,股票型,2018-06-08,5074,认购,550
41751,1671,C2,男,31,98159,42,63,混合型,2018-02-28,7243,认购,1137
41752,1671,C2,男,31,98159,42,1171,股票型,2018-01-21,8504,认购,857
41753,1671,C2,男,31,98159,42,72,混合型,2018-08-27,6937,认购,458
41754,1671,C2,男,31,98159,42,199,混合型,2018-03-20,7879,认购,1042
41755,1671,C2,男,31,98159,42,1416,股票型,2018-05-23,8187,认购,1112
41756,1671,C2,男,31,98159,42,256,混合型,2018-07-17,9187,认购,471
41757,1671,C2,男,31,98159,42,577,股票型,2018-02-06,4660,认购,606
41758,1671,C2,男,31,98159,42,17,混合型,2018-01-31,7024,认购,871
41759,1671,C2,男,31,98159,42,711,股票型,2018-03-16,6582,认购,794
41760,1671,C2,男,31,98159,42,1718,股票型,2018-08-18,5632,认购,1029
41761,1671,C2,男,31,98159,42,362,混合型,2018-07-13,4783,认购,840
41762,1671,C2,男,31,98159,42,1577,股票型,2018-01-04,8660,认购,854
41763,1671,C2,男,31,98159,42,1072,股票型,2018-03-15,8805,认购,1154
41764,1671,C2,男,31,98159,42,916,股票型,2018-02-24,7949,认购,797
41765,1671,C2,男,31,98159,42,3069,股票型,2018-08-27,4810,认购,607
41766,1672,C1,男,25,56453,40,3231,股票型,2018-06-20,3040,认购,1036
41767,1672,C1,男,25,56453,40,1975,股票型,2018-01-24,4988,认购,1181
41768,1672,C1,男,25,56453,40,1158,股票型,2018-02-26,4852,申购,712
41769,1672,C1,男,25,56453,40,1705,股票型,2018-05-04,4534,定投,915
41770,1672,C1,男,25,56453,40,1726,股票型,2018-03-20,2526,其他,600
41771,1672,C1,男,25,56453,40,1050,股票型,2018-07-15,3634,申购,648
41772,1672,C1,男,25,56453,40,1496,股票型,2018-03-20,2862,定投,1076
41773,1672,C1,男,25,56453,40,3622,股票型,2018-02-28,3355,定投,1009
41774,1672,C1,男,25,56453,40,828,股票型,2018-02-04,4458,申购,813
41775,1672,C1,男,25,56453,40,1473,股票型,2018-08-30,4563,认购,902
41776,1672,C1,男,25,56453,40,1766,股票型,2018-01-12,5082,认购,876
41777,1672,C1,男,25,56453,40,411,股票型,2018-01-31,3680,定投,938
41778,1672,C1,男,25,56453,40,1541,股票型,2018-07-10,4042,申购,845
41779,1672,C1,男,25,56453,40,2387,股票型,2018-04-01,4966,认购,671
41780,1672,C1,男,25,56453,40,1482,股票型,2018-05-18,3164,其他,1031
41781,1672,C1,男,25,56453,40,761,股票型,2018-05-08,3968,其他,738
41782,1672,C1,男,25,56453,40,3622,股票型,2018-03-28,3815,其他,1081
41783,1672,C1,男,25,56453,40,746,股票型,2018-07-03,3493,定投,685
41784,1672,C1,男,25,56453,40,1008,股票型,2018-03-25,5007,申购,1076
41785,1672,C1,男,25,56453,40,549,股票型,2018-06-29,4529,认购,743
41786,1672,C1,男,25,56453,40,1637,股票型,2018-06-19,4239,认购,885
41787,1672,C1,男,25,56453,40,1917,股票型,2018-01-15,3499,认购,665
41788,1672,C1,男,25,56453,40,1577,股票型,2018-01-30,4268,定投,748
41789,1672,C1,男,25,56453,40,3299,股票型,2018-01-26,4356,认购,802
41790,1672,C1,男,25,56453,40,1577,股票型,2018-06-04,2661,认购,709
41791,1672,C1,男,25,56453,40,3622,股票型,2018-05-15,2503,认购,886
41792,1672,C1,男,25,56453,40,1126,股票型,2018-06-30,4516,定投,831
41793,1672,C1,男,25,56453,40,1291,股票型,2018-01-18,3047,定投,1191
41794,1672,C1,男,25,56453,40,1416,股票型,2018-03-02,4427,申购,784
41795,1672,C1,男,25,56453,40,1725,股票型,2018-06-04,2953,认购,1195
41796,1672,C1,男,25,56453,40,577,股票型,2018-05-31,4798,其他,617
41797,1672,C1,男,25,56453,40,1726,股票型,2018-02-01,4981,定投,903
41798,1673,C3,女,34,58980,40,127,混合型,2018-04-20,3499,其他,574
41799,1673,C3,女,34,58980,40,279,混合型,2018-04-12,3735,认购,744
41800,1673,C3,女,34,58980,40,127,混合型,2018-03-20,1945,申购,650
41801,1673,C3,女,34,58980,40,1009,股票型,2018-04-09,2942,申购,605
41802,1673,C3,女,34,58980,40,1166,股票型,2018-08-29,1806,其他,688
41803,1673,C3,女,34,58980,40,11,混合型,2018-06-02,1732,申购,746
41804,1673,C3,女,34,58980,40,314,混合型,2018-04-24,2608,定投,453
41805,1673,C3,女,34,58980,40,1036,股票型,2018-07-09,3243,定投,590
41806,1673,C3,女,34,58980,40,242,混合型,2018-04-26,3680,申购,854
41807,1673,C3,女,34,58980,40,263,混合型,2018-01-01,2640,定投,480
41808,1673,C3,女,34,58980,40,117,混合型,2018-04-13,1790,其他,516
41809,1673,C3,女,34,58980,40,21,混合型,2018-02-23,2323,其他,785
41810,1673,C3,女,34,58980,40,1490,股票型,2018-02-10,3426,定投,555
41811,1673,C3,女,34,58980,40,1040,股票型,2018-04-10,3101,定投,770
41812,1673,C3,女,34,58980,40,1678,股票型,2018-01-03,2597,其他,755
41813,1673,C3,女,34,58980,40,11,混合型,2018-05-19,2022,定投,509
41814,1673,C3,女,34,58980,40,215,混合型,2018-04-08,3319,其他,310
41815,1673,C3,女,34,58980,40,241,混合型,2018-04-24,3441,定投,356
41816,1673,C3,女,34,58980,40,362,混合型,2018-03-23,2328,定投,560
41817,1673,C3,女,34,58980,40,195,混合型,2018-03-19,2972,定投,681
41818,1674,C3,女,33,54453,43,367,混合型,2018-08-20,3236,其他,554
41820,1674,C3,女,33,54453,43,1409,股票型,2018-01-19,3363,申购,886
41821,1674,C3,女,33,54453,43,166,混合型,2018-03-27,2999,定投,348
41822,1674,C3,女,33,54453,43,11,混合型,2018-07-14,2124,定投,600
41823,1674,C3,女,33,54453,43,209,混合型,2018-08-07,1622,定投,816
41824,1674,C3,女,33,54453,43,173,混合型,2018-02-13,1929,定投,737
41825,1674,C3,女,33,54453,43,63,混合型,2018-07-18,1711,申购,774
41826,1674,C3,女,33,54453,43,66,混合型,2018-01-31,1904,其他,800
41827,1674,C3,女,33,54453,43,73,混合型,2018-05-31,2254,其他,811
41828,1674,C3,女,33,54453,43,3069,股票型,2018-03-08,2059,申购,411
41829,1674,C3,女,33,54453,43,363,混合型,2018-05-17,1777,其他,673
41830,1674,C3,女,33,54453,43,1008,股票型,2018-07-23,2167,申购,643
41831,1674,C3,女,33,54453,43,513,股票型,2018-08-05,1927,其他,512
41832,1674,C3,女,33,54453,43,1651,股票型,2018-07-21,3181,认购,443
41833,1674,C3,女,33,54453,43,219,混合型,2018-03-14,3430,申购,423
41834,1674,C3,女,33,54453,43,6,混合型,2018-03-29,3065,申购,545
41836,1674,C3,女,33,54453,43,1643,股票型,2018-02-15,3022,定投,488
41837,1675,C3,女,32,54574,41,165,混合型,2018-04-25,3582,申购,409
41838,1675,C3,女,32,54574,41,1,混合型,2018-04-08,2442,定投,567
41839,1675,C3,女,32,54574,41,279,混合型,2018-08-07,2668,其他,378
41840,1675,C3,女,32,54574,41,165,混合型,2018-07-15,3152,定投,476
41841,1675,C3,女,32,54574,41,273,混合型,2018-06-21,2548,其他,723
41842,1675,C3,女,32,54574,41,66,混合型,2018-01-15,3010,定投,692
41843,1675,C3,女,32,54574,41,586,股票型,2018-07-05,1874,其他,523
41844,1675,C3,女,32,54574,41,165,混合型,2018-02-15,2208,其他,305
41845,1675,C3,女,32,54574,41,65,混合型,2018-06-01,2139,申购,618
41846,1675,C3,女,32,54574,41,1036,股票型,2018-06-13,2139,定投,725
41847,1675,C3,女,32,54574,41,173,混合型,2018-04-28,2199,定投,344
41848,1675,C3,女,32,54574,41,173,混合型,2018-02-16,2067,定投,629
41849,1675,C3,女,32,54574,41,314,混合型,2018-08-05,2408,其他,807
41850,1675,C3,女,32,54574,41,1672,股票型,2018-01-27,2065,其他,523
41851,1675,C3,女,32,54574,41,61,混合型,2018-01-31,2717,其他,356
41852,1675,C3,女,32,54574,41,251,混合型,2018-06-04,1626,定投,337
41853,1675,C3,女,32,54574,41,56,混合型,2018-05-25,2705,其他,318
41854,1675,C3,女,32,54574,41,136,混合型,2018-08-28,3341,定投,841
41855,1675,C3,女,32,54574,41,165,混合型,2018-08-13,3735,申购,562
41856,1676,C1,女,25,40669,44,1975,股票型,2018-07-08,4350,申购,985
41857,1676,C1,女,25,40669,44,978,股票型,2018-08-27,3394,申购,941
41858,1676,C1,女,25,40669,44,1410,股票型,2018-04-20,2675,定投,660
41859,1676,C1,女,25,40669,44,913,股票型,2018-08-18,3154,申购,710
41860,1676,C1,女,25,40669,44,2332,股票型,2018-03-08,4364,认购,786
41861,1676,C1,女,25,40669,44,1764,股票型,2018-05-30,3128,申购,1112
41862,1676,C1,女,25,40669,44,1009,股票型,2018-05-14,2556,申购,910
41863,1676,C1,女,25,40669,44,3054,股票型,2018-05-05,3068,认购,897
41864,1676,C1,女,25,40669,44,3232,股票型,2018-01-02,5083,认购,651
41865,1676,C1,女,25,40669,44,913,股票型,2018-02-09,2934,其他,1132
41866,1676,C1,女,25,40669,44,121,混合型,2018-07-21,5034,认购,1095
41867,1676,C1,女,25,40669,44,761,股票型,2018-04-26,4049,其他,1158
41868,1676,C1,女,25,40669,44,1637,股票型,2018-04-30,4856,其他,1183
41869,1676,C1,女,25,40669,44,1245,股票型,2018-04-03,4874,定投,1100
41870,1676,C1,女,25,40669,44,1277,股票型,2018-03-24,5074,认购,1075
41871,1676,C1,女,25,40669,44,3069,股票型,2018-08-11,4506,其他,904
41872,1676,C1,女,25,40669,44,1520,股票型,2018-05-26,3295,认购,865
41873,1676,C1,女,25,40669,44,971,股票型,2018-03-15,4441,其他,822
41874,1676,C1,女,25,40669,44,1877,股票型,2018-04-03,3855,其他,911
41875,1676,C1,女,25,40669,44,2168,股票型,2018-02-17,4467,认购,619
41876,1676,C1,女,25,40669,44,1072,股票型,2018-04-29,2769,定投,1114
41877,1676,C1,女,25,40669,44,1643,股票型,2018-04-26,5048,申购,1164
41878,1676,C1,女,25,40669,44,1663,股票型,2018-06-16,3379,其他,844
41879,1676,C1,女,25,40669,44,3054,股票型,2018-08-11,3016,认购,828
41880,1676,C1,女,25,40669,44,1678,股票型,2018-06-24,3990,定投,1074
41881,1676,C1,女,25,40669,44,1195,股票型,2018-03-08,4367,认购,990
41882,1676,C1,女,25,40669,44,2871,股票型,2018-03-05,4454,认购,913
41883,1676,C1,女,25,40669,44,1651,股票型,2018-06-03,3734,定投,1096
41884,1676,C1,女,25,40669,44,1230,股票型,2018-08-27,4113,认购,791
41885,1676,C1,女,25,40669,44,1714,股票型,2018-03-07,2746,定投,982
41886,1677,C3,男,35,45310,41,251,混合型,2018-02-25,2238,其他,840
41887,1677,C3,男,35,45310,41,336,混合型,2018-01-01,1812,申购,302
41888,1677,C3,男,35,45310,41,127,混合型,2018-03-02,2185,申购,657
41889,1677,C3,男,35,45310,41,367,混合型,2018-05-16,3092,定投,691
41890,1677,C3,男,35,45310,41,83,混合型,2018-07-20,2704,申购,698
41891,1677,C3,男,35,45310,41,65,混合型,2018-06-13,3140,其他,345
41892,1677,C3,男,35,45310,41,6,混合型,2018-03-03,1685,申购,531
41893,1677,C3,男,35,45310,41,263,混合型,2018-03-09,2572,定投,523
41894,1677,C3,男,35,45310,41,126,混合型,2018-08-20,3683,其他,539
41895,1677,C3,男,35,45310,41,599,货币型,2018-04-24,2845,其他,521
41896,1677,C3,男,35,45310,41,256,混合型,2018-04-06,3599,申购,686
41897,1677,C3,男,35,45310,41,259,混合型,2018-05-23,1848,其他,448
41898,1677,C3,男,35,45310,41,121,混合型,2018-02-18,2928,申购,566
41899,1677,C3,男,35,45310,41,214,混合型,2018-08-28,2067,申购,375
41900,1677,C3,男,35,45310,41,259,混合型,2018-01-05,2711,申购,767
41901,1677,C3,男,35,45310,41,1576,股票型,2018-02-04,1627,其他,493
41902,1677,C3,男,35,45310,41,11,混合型,2018-04-27,1836,其他,671
41903,1677,C3,男,35,45310,41,314,混合型,2018-05-18,2828,定投,483
41904,1677,C3,男,35,45310,41,1028,股票型,2018-02-18,2896,定投,392
41905,1677,C3,男,35,45310,41,336,混合型,2018-07-15,2370,申购,368
41906,1677,C3,男,35,45310,41,136,混合型,2018-05-22,2444,其他,804
41907,1678,C3,男,35,48966,40,390,混合型,2018-03-02,2405,其他,347
41908,1678,C3,男,35,48966,40,697,股票型,2018-07-18,3607,申购,581
41909,1678,C3,男,35,48966,40,362,混合型,2018-06-15,3611,申购,506
41910,1678,C3,男,35,48966,40,242,混合型,2018-03-07,1521,申购,604
41911,1678,C3,男,35,48966,40,363,混合型,2018-08-17,2319,申购,643
41913,1678,C3,男,35,48966,40,209,混合型,2018-05-21,1776,申购,895
41914,1678,C3,男,35,48966,40,327,混合型,2018-01-09,3449,定投,485
41915,1678,C3,男,35,48966,40,1193,股票型,2018-05-24,3733,申购,729
41916,1678,C3,男,35,48966,40,215,混合型,2018-07-22,2685,申购,856
41917,1678,C3,男,35,48966,40,1,混合型,2018-02-22,1664,其他,588
41918,1678,C3,男,35,48966,40,126,混合型,2018-05-07,1705,申购,452
41919,1678,C3,男,35,48966,40,172,混合型,2018-05-18,2473,申购,625
41920,1678,C3,男,35,48966,40,124,混合型,2018-03-09,3672,其他,736
41921,1678,C3,男,35,48966,40,336,混合型,2018-06-03,3491,其他,410
41922,1678,C3,男,35,48966,40,83,混合型,2018-05-31,2885,其他,423
41923,1678,C3,男,35,48966,40,2332,股票型,2018-04-20,2259,申购,497
41924,1678,C3,男,35,48966,40,577,股票型,2018-01-22,3108,定投,439
41925,1678,C3,男,35,48966,40,173,混合型,2018-05-12,3382,定投,331
41926,1679,C1,女,26,58774,41,3230,股票型,2018-04-06,4943,其他,780
41927,1679,C1,女,26,58774,41,1749,股票型,2018-04-22,3629,申购,619
41928,1679,C1,女,26,58774,41,1230,股票型,2018-02-22,3262,定投,632
41929,1679,C1,女,26,58774,41,831,股票型,2018-02-18,2650,认购,1041
41930,1679,C1,女,26,58774,41,2621,股票型,2018-04-25,3966,认购,733
41931,1679,C1,女,26,58774,41,1072,股票型,2018-08-09,4131,申购,945
41932,1679,C1,女,26,58774,41,1490,股票型,2018-04-28,4864,申购,861
41933,1679,C1,女,26,58774,41,66,混合型,2018-06-07,4706,申购,1061
41934,1679,C1,女,26,58774,41,1410,股票型,2018-07-05,3991,申购,1017
41935,1679,C1,女,26,58774,41,1167,股票型,2018-08-13,5040,认购,657
41936,1679,C1,女,26,58774,41,586,股票型,2018-08-09,3969,定投,994
41937,1679,C1,女,26,58774,41,1105,股票型,2018-06-15,4744,其他,1019
41938,1679,C1,女,26,58774,41,1042,股票型,2018-04-14,3049,申购,838
41939,1679,C1,女,26,58774,41,1048,股票型,2018-04-22,3941,其他,634
41940,1679,C1,女,26,58774,41,594,股票型,2018-07-18,3135,认购,791
41941,1679,C1,女,26,58774,41,867,股票型,2018-02-12,4455,申购,1163
41942,1679,C1,女,26,58774,41,985,股票型,2018-04-27,3005,申购,768
41943,1679,C1,女,26,58774,41,457,股票型,2018-04-18,3183,认购,820
41944,1679,C1,女,26,58774,41,996,股票型,2018-02-28,3403,申购,953
41945,1679,C1,女,26,58774,41,1678,股票型,2018-02-08,3865,申购,1008
41946,1679,C1,女,26,58774,41,1126,股票型,2018-06-22,4494,认购,1079
41947,1679,C1,女,26,58774,41,1105,股票型,2018-04-22,3793,其他,636
41948,1679,C1,女,26,58774,41,215,混合型,2018-08-05,3094,定投,1092
41949,1679,C1,女,26,58774,41,418,股票型,2018-05-25,2944,认购,687
41950,1679,C1,女,26,58774,41,1605,股票型,2018-06-12,4379,认购,683
41951,1679,C1,女,26,58774,41,3299,股票型,2018-07-02,2501,定投,966
41952,1679,C1,女,26,58774,41,1072,股票型,2018-05-14,3092,认购,861
41953,1679,C1,女,26,58774,41,1072,股票型,2018-02-14,4417,申购,652
41954,1679,C1,女,26,58774,41,1291,股票型,2018-01-29,3082,其他,1056
41955,1680,C1,男,27,51768,41,1277,股票型,2018-04-18,2621,认购,958
41956,1680,C1,男,27,51768,41,2289,股票型,2018-05-15,4403,其他,619
41957,1680,C1,男,27,51768,41,828,股票型,2018-01-20,2920,认购,974
41958,1680,C1,男,27,51768,41,1521,股票型,2018-07-18,2945,其他,1014
41959,1680,C1,男,27,51768,41,549,股票型,2018-04-13,4175,认购,982
41960,1680,C1,男,27,51768,41,1849,股票型,2018-02-09,4774,申购,923
41961,1680,C1,男,27,51768,41,1104,股票型,2018-03-06,3355,定投,778
41962,1680,C1,男,27,51768,41,1188,股票型,2018-01-16,4380,其他,836
41963,1680,C1,男,27,51768,41,1678,股票型,2018-05-21,2847,认购,1100
41964,1680,C1,男,27,51768,41,2980,股票型,2018-08-26,2543,定投,1008
41965,1680,C1,男,27,51768,41,1040,股票型,2018-01-07,4047,其他,969
41966,1680,C1,男,27,51768,41,1047,股票型,2018-03-30,4419,其他,976
41967,1680,C1,男,27,51768,41,3191,股票型,2018-04-18,3839,认购,882
41968,1680,C1,男,27,51768,41,3069,股票型,2018-02-03,4687,申购,800
41969,1680,C1,男,27,51768,41,1733,股票型,2018-02-17,3740,申购,629
41970,1680,C1,男,27,51768,41,457,股票型,2018-08-08,3497,认购,888
41971,1680,C1,男,27,51768,41,3054,股票型,2018-04-02,3252,申购,826
41972,1680,C1,男,27,51768,41,1396,股票型,2018-08-04,4418,申购,905
41973,1680,C1,男,27,51768,41,960,股票型,2018-06-26,2896,定投,1168
41974,1680,C1,男,27,51768,41,3299,股票型,2018-01-24,3205,认购,1154
41975,1680,C1,男,27,51768,41,2333,股票型,2018-06-21,4570,申购,706
41976,1680,C1,男,27,51768,41,1736,股票型,2018-01-08,2975,认购,1131
41977,1680,C1,男,27,51768,41,1162,股票型,2018-03-05,4401,认购,888
41978,1680,C1,男,27,51768,41,974,股票型,2018-05-06,3035,申购,808
41979,1680,C1,男,27,51768,41,1416,股票型,2018-01-24,4123,申购,806
41980,1680,C1,男,27,51768,41,1725,股票型,2018-01-07,4996,认购,721
41981,1680,C1,男,27,51768,41,3069,股票型,2018-08-15,4657,其他,601
41982,1680,C1,男,27,51768,41,1404,股票型,2018-08-22,3222,认购,674
41983,1680,C1,男,27,51768,41,411,股票型,2018-01-03,4706,定投,1190
41984,1680,C1,男,27,51768,41,688,股票型,2018-02-22,3303,认购,777
41985,1680,C1,男,27,51768,41,1047,股票型,2018-05-12,5067,申购,1080
41986,1681,C3,男,34,44556,42,219,混合型,2018-02-08,2780,申购,716
41987,1681,C3,男,34,44556,42,1707,股票型,2018-08-16,1796,其他,437
41988,1681,C3,男,34,44556,42,974,股票型,2018-07-27,2960,其他,430
41989,1681,C3,男,34,44556,42,127,混合型,2018-01-12,3432,其他,387
41990,1681,C3,男,34,44556,42,209,混合型,2018-05-22,2450,其他,606
41991,1681,C3,男,34,44556,42,219,混合型,2018-07-05,1650,其他,732
41992,1681,C3,男,34,44556,42,251,混合型,2018-06-19,1931,申购,670
41993,1681,C3,男,34,44556,42,314,混合型,2018-03-04,2433,其他,388
41994,1681,C3,男,34,44556,42,83,混合型,2018-01-30,2380,定投,465
41995,1681,C3,男,34,44556,42,778,股票型,2018-03-04,2758,其他,795
41996,1681,C3,男,34,44556,42,314,混合型,2018-08-22,1534,其他,668
41997,1681,C3,男,34,44556,42,336,混合型,2018-04-28,1708,定投,865
41998,1681,C3,男,34,44556,42,1878,股票型,2018-01-06,3351,申购,425
41999,1681,C3,男,34,44556,42,828,股票型,2018-01-21,3576,申购,754
42000,1681,C3,男,34,44556,42,1725,股票型,2018-06-30,2919,其他,500
42001,1681,C3,男,34,44556,42,279,混合型,2018-07-21,2229,定投,501
42002,1681,C3,男,34,44556,42,2871,股票型,2018-02-06,3517,其他,433
42003,1681,C3,男,34,44556,42,17,混合型,2018-03-17,1661,定投,489
42004,1681,C3,男,34,44556,42,1,混合型,2018-06-28,3207,申购,480
42005,1681,C3,男,34,44556,42,3625,股票型,2018-04-01,1915,其他,563
42006,1681,C3,男,34,44556,42,1714,股票型,2018-06-19,3042,申购,545
42007,1681,C3,男,34,44556,42,29,混合型,2018-01-12,2567,定投,408
42008,1682,C1,男,23,44891,43,1072,股票型,2018-05-28,3334,定投,975
42009,1682,C1,男,23,44891,43,854,股票型,2018-01-19,3284,申购,1144
42010,1682,C1,男,23,44891,43,1223,股票型,2018-01-30,4051,定投,961
42011,1682,C1,男,23,44891,43,594,股票型,2018-05-28,4940,申购,1183
42012,1682,C1,男,23,44891,43,1583,股票型,2018-04-07,2520,申购,666
42013,1682,C1,男,23,44891,43,866,股票型,2018-08-30,4275,其他,1041
42014,1682,C1,男,23,44891,43,1790,股票型,2018-07-08,3674,其他,751
42015,1682,C1,男,23,44891,43,1719,股票型,2018-08-09,3340,申购,799
42016,1682,C1,男,23,44891,43,3230,股票型,2018-08-09,3937,定投,1162
42017,1682,C1,男,23,44891,43,1208,股票型,2018-04-26,2696,申购,1034
42018,1682,C1,男,23,44891,43,2980,股票型,2018-01-26,3772,认购,1048
42019,1682,C1,男,23,44891,43,688,股票型,2018-01-06,3894,申购,1111
42020,1682,C1,男,23,44891,43,1028,股票型,2018-01-19,4441,定投,928
42021,1682,C1,男,23,44891,43,1047,股票型,2018-03-07,2946,认购,1056
42022,1682,C1,男,23,44891,43,2229,股票型,2018-05-28,2775,定投,686
42023,1682,C1,男,23,44891,43,1040,股票型,2018-03-18,3672,其他,709
42024,1682,C1,男,23,44891,43,1651,股票型,2018-01-05,3025,认购,847
42025,1682,C1,男,23,44891,43,1313,股票型,2018-05-05,3132,定投,729
42026,1682,C1,男,23,44891,43,916,股票型,2018-01-04,4471,认购,627
42027,1682,C1,男,23,44891,43,2595,股票型,2018-03-27,4504,定投,915
42028,1682,C1,男,23,44891,43,1158,股票型,2018-05-31,3137,申购,1051
42029,1682,C1,男,23,44891,43,1047,股票型,2018-01-17,3347,定投,755
42030,1682,C1,男,23,44891,43,3191,股票型,2018-08-06,4373,认购,725
42031,1682,C1,男,23,44891,43,1416,股票型,2018-03-13,3207,其他,1191
42032,1682,C1,男,23,44891,43,751,股票型,2018-01-07,3391,定投,912
42033,1682,C1,男,23,44891,43,1521,股票型,2018-08-29,2974,认购,724
42034,1682,C1,男,23,44891,43,586,股票型,2018-08-30,3257,定投,675
42035,1682,C1,男,23,44891,43,780,股票型,2018-08-22,2698,其他,891
42036,1682,C1,男,23,44891,43,2210,股票型,2018-08-17,4145,其他,623
42037,1682,C1,男,23,44891,43,1167,股票型,2018-01-08,3535,申购,987
42038,1683,C3,男,31,40116,41,308,混合型,2018-06-18,3545,定投,857
42039,1683,C3,男,31,40116,41,11,混合型,2018-01-03,2650,定投,868
42040,1683,C3,男,31,40116,41,127,混合型,2018-05-11,3371,定投,641
42041,1683,C3,男,31,40116,41,61,混合型,2018-08-08,3217,认购,359
42042,1683,C3,男,31,40116,41,1,混合型,2018-05-12,3574,申购,900
42043,1683,C3,男,31,40116,41,121,混合型,2018-07-31,1812,其他,740
42044,1683,C3,男,31,40116,41,73,混合型,2018-02-20,1501,申购,699
42045,1683,C3,男,31,40116,41,83,混合型,2018-05-21,2040,申购,899
42046,1683,C3,男,31,40116,41,3622,股票型,2018-03-15,3171,其他,689
42047,1683,C3,男,31,40116,41,279,混合型,2018-07-09,2458,其他,302
42048,1683,C3,男,31,40116,41,39,混合型,2018-01-14,3042,定投,788
42049,1683,C3,男,31,40116,41,65,混合型,2018-07-19,2189,定投,861
42050,1683,C3,男,31,40116,41,828,股票型,2018-05-07,2098,申购,374
42051,1683,C3,男,31,40116,41,363,混合型,2018-01-25,2260,其他,723
42052,1683,C3,男,31,40116,41,31,混合型,2018-03-23,2012,定投,497
42053,1683,C3,男,31,40116,41,2387,股票型,2018-04-10,3159,定投,408
42054,1683,C3,男,31,40116,41,220,混合型,2018-06-02,2307,其他,856
42055,1683,C3,男,31,40116,41,308,混合型,2018-08-24,2171,定投,807
42056,1683,C3,男,31,40116,41,1044,股票型,2018-01-17,3187,定投,407
42057,1684,C2,女,31,87390,41,1790,股票型,2018-08-22,4665,认购,622
42058,1684,C2,女,31,87390,41,56,混合型,2018-01-29,7068,认购,1097
42059,1684,C2,女,31,87390,41,58,混合型,2018-01-27,7359,认购,756
42060,1684,C2,女,31,87390,41,190,混合型,2018-05-08,4852,认购,923
42061,1684,C2,女,31,87390,41,66,混合型,2018-05-27,5056,认购,783
42062,1684,C2,女,31,87390,41,20,混合型,2018-03-26,6038,定投,536
42063,1684,C2,女,31,87390,41,867,股票型,2018-02-22,5965,认购,652
42064,1684,C2,女,31,87390,41,190,混合型,2018-06-12,8213,认购,850
42065,1684,C2,女,31,87390,41,242,混合型,2018-02-03,6573,认购,1173
42066,1684,C2,女,31,87390,41,6,混合型,2018-06-30,4600,认购,645
42067,1684,C2,女,31,87390,41,1638,股票型,2018-03-16,7972,认购,497
42068,1684,C2,女,31,87390,41,2861,股票型,2018-02-01,8953,认购,1020
42069,1684,C2,女,31,87390,41,56,混合型,2018-01-22,6424,认购,800
42070,1684,C2,女,31,87390,41,242,混合型,2018-03-26,8880,认购,1170
42071,1684,C2,女,31,87390,41,3492,股票型,2018-04-28,9408,认购,782
42072,1684,C2,女,31,87390,41,136,混合型,2018-06-20,6879,认购,802
42073,1684,C2,女,31,87390,41,30,混合型,2018-05-26,6795,认购,580
42074,1684,C2,女,31,87390,41,524,股票型,2018-01-12,7422,认购,857
42075,1684,C2,女,31,87390,41,165,混合型,2018-05-25,4627,认购,938
42076,1684,C2,女,31,87390,41,110,混合型,2018-06-04,5384,认购,789
42077,1684,C2,女,31,87390,41,190,混合型,2018-03-15,7173,认购,1021
42078,1685,C1,男,26,55529,44,1644,股票型,2018-08-02,4237,认购,759
42079,1685,C1,男,26,55529,44,1672,股票型,2018-02-03,2522,认购,693
42080,1685,C1,男,26,55529,44,1496,股票型,2018-07-27,3183,定投,888
42081,1685,C1,男,26,55529,44,697,股票型,2018-08-06,3747,其他,759
42082,1685,C1,男,26,55529,44,2334,股票型,2018-02-11,3290,申购,809
42083,1685,C1,男,26,55529,44,1482,股票型,2018-02-23,4383,认购,730
42084,1685,C1,男,26,55529,44,778,股票型,2018-06-20,3885,申购,830
42085,1685,C1,男,26,55529,44,1319,股票型,2018-02-13,4224,认购,718
42086,1685,C1,男,26,55529,44,1878,股票型,2018-06-09,2710,定投,1010
42087,1685,C1,男,26,55529,44,2952,股票型,2018-07-06,3465,定投,1086
42088,1685,C1,男,26,55529,44,916,股票型,2018-05-04,4065,申购,710
42089,1685,C1,男,26,55529,44,2861,股票型,2018-07-28,3378,认购,1016
