id,基金编号(此值唯一),名称,简称,拼音,成立时间,类型,成立资产,供应商,银行,历史,投资类型,目标,最低购买金额,投资范围,最低购买份额,基金经理,基金经理主页,基金页面,用于计算配比的值
4419,5970,国泰消费优选股票型证券投资基金,国泰消费,GTXFYXGP,2019-01-17,股票型,297600000,国泰基金管理有限公司,中国银行,,开放式,"本基金主要投资于消费行业股票,在严格控制风险的前提下,通过优选个股,力求获得超越业绩比较基准的投资回报。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包含中小板、创业板及其他经中国证监会核准上市的股票)、债券(包括国债、央行票据、金融债、企业债、公司债、次级债、中小企业私募债、地方政府债券、政府支持机构债券、政府支持债券、中期票据、可转换债券(含分离交易可转债)、可交换债券、短期融资券、超短期融资券)、债券回购、资产支持证券、银行存款、同业存单、货币市场工具、权证以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",1,彭凌志,http://fund.eastmoney.com/manager/30398818.html,,0
4428,5979,南方合顺多资产配置混合型基金中基金(FOF),南方多资产A,NFHSDZCFOFA,2019-01-17,混合-FOF,647400000,南方基金管理股份有限公司,建设银行,,开放式,"本基金是基金中基金,通过大类资产配置,灵活投资于多种具有不同风险收益特征的基金,寻求基金资产的长期稳健增值。",100,"投资组合比例摘要：80%以上基金资产投资于其他经中国证监会依法核准或注册的公开募集的基金份额(含QDII),其中,股票型基金投资占基金资产的比例为30%-60%;每个交易日日终,基金保留的现金或到期日在一年以内的政府债券的比例合计不低于基金资产净值的5%。",1,夏莹莹,http://fund.eastmoney.com/manager/30560735.html,,0
4429,5980,南方合顺多资产配置混合型基金中基金(FOF),南方多资产C,NFHSDZCFOFC,2019-01-17,混合-FOF,647400000,南方基金管理股份有限公司,建设银行,,开放式,"本基金是基金中基金,通过大类资产配置,灵活投资于多种具有不同风险收益特征的基金,寻求基金资产的长期稳健增值。",100,"投资组合比例摘要：80%以上基金资产投资于其他经中国证监会依法核准或注册的公开募集的基金份额(含QDII),其中,股票型基金投资占基金资产的比例为30%-60%;每个交易日日终,基金保留的现金或到期日在一年以内的政府债券的比例合计不低于基金资产净值的5%。",1,夏莹莹,http://fund.eastmoney.com/manager/30560735.html,,0
4660,6257,信达澳银先进智造股票型证券投资基金,信达智造,XDAYXJZZGPX,2019-01-17,股票型,306800000,信达澳银基金管理有限公司,建设银行,,开放式,"本基金通过挖掘中国经济结构转型、产业升级大背景下,先进智造主题相关行业的投资机会,在严格控制风险的前提下,力争实现基金资产的长期稳定增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包括中小板、创业板及其他经中国证监会核准上市的股票)、内地与香港股票市场交易互联互通机制允许买卖的规定范围内的香港联合交易所上市的股票(以下简称“港股通标的股票”)、债券(包括国债、央行票据、金融债、企业债、公司债、次级债、中小企业私募债、地方政府债券、中期票据、可转换债券(含分离交易可转债)、短期融资券、超短期融资券等)、资产支持证券、债券回购、货币市场工具(含同业存单)、银行存款、权证、股指期货以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",10,冯明远,http://fund.eastmoney.com/manager/30066552.html,,0
5075,6712,前海开源MSCI中国A股消费指数型证券投资基金,前海中国A股消费A,QHKYMSCIZGAGXFA,2019-01-17,股票指数,291600000,前海开源基金管理有限公司,建设银行,,开放式,"紧密跟踪业绩比较基准,追求跟踪偏离度和跟踪误差的最小化。",100,"本基金的投资范围主要包括标的指数成份股及其备选成份股。为更好地实现投资目标,本基金还可投资于非成份股(包括主板、中小板、创业板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、金融债券、企业债券、公司债券、央行票据、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债券、地方政府债券、可交换债券、可转换债券等)、资产支持证券、债券回购、同业存单、银行存款(包括定期存款、协议存款及其他银行存款)、货币市场工具、金融衍生品(包括权证、股指期货)及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",10,陶曙斌,http://fund.eastmoney.com/manager/30525552.html,,0
5076,6713,前海开源MSCI中国A股消费指数型证券投资基金,前海中国A股消费C,QHKYMSCIZGAGXFC,2019-01-17,股票指数,291600000,前海开源基金管理有限公司,建设银行,,开放式,"紧密跟踪业绩比较基准,追求跟踪偏离度和跟踪误差的最小化。",100,"本基金的投资范围主要包括标的指数成份股及其备选成份股。为更好地实现投资目标,本基金还可投资于非成份股(包括主板、中小板、创业板以及其他经中国证监会允许基金投资的股票)、债券(包括国债、金融债券、企业债券、公司债券、央行票据、中期票据、短期融资券、超短期融资券、次级债券、政府支持机构债券、地方政府债券、可交换债券、可转换债券等)、资产支持证券、债券回购、同业存单、银行存款(包括定期存款、协议存款及其他银行存款)、货币市场工具、金融衍生品(包括权证、股指期货)及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",10,陶曙斌,http://fund.eastmoney.com/manager/30525552.html,,0
5178,6824,创金合信鑫日享短债债券型证券投资基金,创金鑫日享A,CJHXXRXDZZQA,2019-01-17,债券型,348900000,创金合信基金管理有限公司,中国民生银行,,开放式,"本基金将投资组合的久期控制在1年以内,在保持投资组合较高流动性的前提下,力争获取超越业绩比较基准的投资回报。",100,"本基金主要投资于具有良好流动性的金融工具,包括债券(国债、政府支持机构债券、政府支持债券、地方政府债、金融债、企业债、公司债(含证券公司短期公司债券)、公开发行的商业银行次级债、中期票据、短期融资券(含超级短期融资券)、中央银行票据、可转换债券(含可分离交易可转债)、可交换债券)、资产支持证券、银行存款、债券回购、同业存单、国债期货等法律法规或中国证监会允许基金投资的其他金融工具。
如法律法规或监管机构以后允许基金投资其他品种,本基金可将其纳入投资范围。",0.01,王一兵,http://fund.eastmoney.com/manager/30056585.html,,0
5179,6825,创金合信鑫日享短债债券型证券投资基金,创金鑫日享C,CJHXXRXDZZQC,2019-01-17,债券型,348900000,创金合信基金管理有限公司,中国民生银行,,开放式,"本基金将投资组合的久期控制在1年以内,在保持投资组合较高流动性的前提下,力争获取超越业绩比较基准的投资回报。",100,"本基金主要投资于具有良好流动性的金融工具,包括债券(国债、政府支持机构债券、政府支持债券、地方政府债、金融债、企业债、公司债(含证券公司短期公司债券)、公开发行的商业银行次级债、中期票据、短期融资券(含超级短期融资券)、中央银行票据、可转换债券(含可分离交易可转债)、可交换债券)、资产支持证券、银行存款、债券回购、同业存单、国债期货等法律法规或中国证监会允许基金投资的其他金融工具。
如法律法规或监管机构以后允许基金投资其他品种,本基金可将其纳入投资范围。",0.01,王一兵,http://fund.eastmoney.com/manager/30056585.html,,0
5181,6827,中加瑞鑫纯债债券型证券投资基金,中加瑞鑫,ZJRX,2019-01-17,债券型,200001483,中加基金管理有限公司,兴业银行股份有限公司,本基金的募集已获中国证券监督管理委员会证监许可[2018]2115号文注册。本基金自2019年1月7日起至2019年4月4日止，通过销售机构公开发售。本基金的基金管理人：中加基金管理有限公司；基金托管人：兴业银行股份有限公司；注册登记机构：中加基金管理有限公司。,开放式,力争在严格控制投资风险的前提下，长期内实现超越业绩比较基准的投资回报。,0,"本基金投资于具有良好流动性的金融工具，包括债券（国债、央行票据、金融债、次级债券、企业债券、公司债券、中期票据、短期融资券、超短期融资券、政府支持机构债券、政府支持债券、地方政府债券、证券公司短期公司债券）资产支持证券、同业存单、债券回购、银行存款（包括协议存款、定期存款、通知存款）和货币市场工具等其他金融工具以及法律法规或中国证监会允许基金投资的其他金融工具（但须符合中国证监会的相关规定）。
    本基金不投资于股票、权证等权益类资产，也不投资于可转换债券和可交换债券。基金的投资组合比例为：本基金投资于债券资产的比例不低于基金资产的80%，现金或到期日在一年以内的政府债券的投资比例合计不低于基金资产净值的5%，其中现金不包括结算备付金、存出保证金及应收申购款等。
    如法律法规或监管机构以后允许基金投资的其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。",10,杨宇俊,http://quote.cfi.cn/manager.aspx?jjjl=%e6%9d%a8%e5%ae%87%e4%bf%8a20080101,,0
5202,6852,永赢迅利中高等级短债债券型证券投资基金,永赢迅利,YYXL,2019-01-17,债券型,200005725.6,永赢基金管理有限公司,中国光大银行股份有限公司,本基金的募集已于2018年12月21日获证监会证监许可[2018]2137号文注册。本基金的发售期为2019年1月7日至2019年4月4日，通过直销机构及其他基金销售机构的销售网点公开发售。本基金的基金管理人：永赢基金管理有限公司；基金托管人：中国光大银行股份有限公司；注册登记机构：永赢基金管理有限公司。,开放式,本基金主要投资短期债券，在有效控制投资组合风险的前提下，力争为基金份额持有人获取超越业绩比较基准的投资回报。,0,"本基金投资于具有良好流动性的金融工具，包括国债、地方政府债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、债券回购、银行存款（包括协议存款、通知存款以及定期存款等其它银行存款）、同业存单、现金以及法律法规或中国证监会允许基金投资的其他金融工具（但须符合中国证监会的相关规定）。
    本基金不投资于股票、权证等资产，也不投资于可转换债券、可交换债券。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。
    本基金的投资组合比例为：本基金对债券资产的投资比例不低于基金资产的80%，其中投资于中高等级短期债券的比例不低于非现金基金资产的80%。持有现金（不包括结算备付金、存出保证金、应收申购款等）或到期日在一年以内的政府债券的投资比例不低于基金资产净值的5%。
    本基金所指的中高等级短期债券是指剩余期限不超过397天（含）的国债、政策性金融债、央行票据及信用等级在AA+级（含）以上的企业债、公司债、地方政府债、中期票据、短期融资券、超短期融资券、金融债(不含政策性金融债)。本基金投资的企业债、公司债、地方政府债、中期票据、资产支持证券、金融债(不含政策性金融债)的信用评级依照评级机构出具的债券信用评级；本基金投资的短期融资券、超短期融资券的信用评级依照评级机构出具的主体信用评级。",100,卢绮婷,http://quote.cfi.cn/manager.aspx?jjjl=%e5%8d%a2%e7%bb%ae%e5%a9%b720150101,,0
2611,3532,汇添富鑫利定期开放债券型发起式证券投资基金A类,汇添富鑫利A,HTFXLA,2019-01-16,债券型,1135252725,汇添富基金管理股份有限公司,中国工商银行股份有限公司,本基金由汇添富鑫利债券型证券投资基金转型而来。自2019年1月16日起，《汇添富鑫利定期开放债券型发起式证券投资基金》生效。原《汇添富鑫利债券型证券投资基金》同时失效。本基金的基金管理人：汇添富基金管理股份有限公司；基金托管人：中国工商银行股份有限公司；注册登记机构：汇添富基金管理股份有限公司。,开放式(带固定封闭期),在追求本金安全的基础上，本基金力争创造超越业绩比较基准的较高稳健收益。,0,"本基金投资于具有良好流动性的金融工具，包括国债、金融债、地方政府债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、次级债、中小企业私募债券、可转换债券、可交换债券、可分离交易债券、债券回购、同业存单、货币市场工具、银行存款、国债期货,以及法律法规或中国证监会允许基金投资的其它金融工具，但须符合中国证监会的相关规定。
    本基金不主动投资股票或权证，因持有可转换债券转股所得的股票、因所持股票派发的权证以及因投资可分离交易债券而产生的权证，应当在其可上市交易后的10个交易日内卖出。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。
    本基金各类资产的投资比例为：本基金投资于债券资产的比例不低于基金资产的80%；在每个开放期的前10个工作日和后10个工作日以及开放期期间不受前述投资组合比例的限制。开放期内每个交易日日终，在扣除国债期货合约需缴纳的交易保证金后，本基金持有的现金或到期日在一年以内的政府债券不低于基金资产净值的5%；封闭期内持有现金或者到期日在一年以内的政府债券占基金资产净值的比例不受上述限制，但每个交易日日终在扣除国债期货合约需缴纳的交易保证金后，应当保持不低于交易保证金一倍的现金，本基金所指的现金不包括结算备付金、存出保证金、应收申购款等。",1,吴江宏,http://quote.cfi.cn/manager.aspx?jjjl=%e5%90%b4%e6%b1%9f%e5%ae%8f20110101,,0
2612,3533,汇添富鑫利定期开放债券型发起式证券投资基金C类,汇添富鑫利C,HTFXLC,2019-01-16,债券型,31899.38,汇添富基金管理股份有限公司,中国工商银行股份有限公司,本基金由汇添富鑫利债券型证券投资基金转型而来。自2019年1月16日起，《汇添富鑫利定期开放债券型发起式证券投资基金》生效。原《汇添富鑫利债券型证券投资基金》同时失效。本基金的基金管理人：汇添富基金管理股份有限公司；基金托管人：中国工商银行股份有限公司；注册登记机构：汇添富基金管理股份有限公司。,开放式(带固定封闭期),在追求本金安全的基础上，本基金力争创造超越业绩比较基准的较高稳健收益。,0,"本基金投资于具有良好流动性的金融工具，包括国债、金融债、地方政府债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、次级债、中小企业私募债券、可转换债券、可交换债券、可分离交易债券、债券回购、同业存单、货币市场工具、银行存款、国债期货,以及法律法规或中国证监会允许基金投资的其它金融工具，但须符合中国证监会的相关规定。
    本基金不主动投资股票或权证，因持有可转换债券转股所得的股票、因所持股票派发的权证以及因投资可分离交易债券而产生的权证，应当在其可上市交易后的10个交易日内卖出。
    如法律法规或监管机构以后允许基金投资其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。
    本基金各类资产的投资比例为：本基金投资于债券资产的比例不低于基金资产的80%；在每个开放期的前10个工作日和后10个工作日以及开放期期间不受前述投资组合比例的限制。开放期内每个交易日日终，在扣除国债期货合约需缴纳的交易保证金后，本基金持有的现金或到期日在一年以内的政府债券不低于基金资产净值的5%；封闭期内持有现金或者到期日在一年以内的政府债券占基金资产净值的比例不受上述限制，但每个交易日日终在扣除国债期货合约需缴纳的交易保证金后，应当保持不低于交易保证金一倍的现金，本基金所指的现金不包括结算备付金、存出保证金、应收申购款等。",1,吴江宏,http://quote.cfi.cn/manager.aspx?jjjl=%e5%90%b4%e6%b1%9f%e5%ae%8f20110101,,0
5248,6906,创金合信鑫收益灵活配置混合型证券投资基金E类,创金鑫收益E,CJXSYE,2019-01-16,混合型,127386238,创金合信基金管理有限公司,招商银行股份有限公司,自2019年1月16日起，为本基金增设E类基金份额。本基金的基金管理人：创金合信基金管理有限公司；基金托管人：招商银行股份有限公司；注册登记机构：创金合信基金管理有限公司。,开放式,在严格控制风险的前提下，追求基金资产的稳健增值。,0,"本基金的投资范围包括国内依法发行上市的股票（包括创业板、中小板以及其他经中国证监会允许基金投资的股票）、债券（包括国债、央行票据、地方政府债、金融债、企业债、公司债、证券公司短期公司债、中小企业私募债、次级债、中期票据、短期融资券、可转换债券、可交换债券等）、资产支持证券、债券回购、银行存款、金融衍生品（包括权证、股指期货等）及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
    如法律法规或监管机构以后允许基金投资其他品种，本基金可将其纳入投资范围。
    基金的投资组合比例为：股票资产占基金资产的比例为0%-95%；每个交易日日终，在扣除股指期货合约需缴纳的交易保证金后，现金或者到期日在一年以内的政府债券不低于基金资产净值的5%，其中，现金不包括结算备付金、存出保证金、应收申购款等。",10,郑振源,http://quote.cfi.cn/manager.aspx?jjjl=%e9%83%91%e6%8c%af%e6%ba%9020100101,,0
4547,6129,华安中证500行业中性低波动交易型开放式指数证券投资基金联接基金,华安中证500ETF联接A,HAZZ500DBETFLJA,2019-01-15,联接基金,386700000,华安基金管理有限公司,建设银行,,ETF联接基金,"通过投资于目标ETF,紧密跟踪标的指数,追求跟踪偏离度和跟踪误差最小化。",100,"本基金主要投资于目标ETF基金份额、标的指数成份股及其备选成份股,把全部或接近全部的基金资产用于跟踪标的指数的表现。为更好地实现投资目标,本基金可少量投资于非成份股(包括中小板、创业板及其他经中国证监会核准上市的股票)、债券(包括国债、央行票据、金融债、企业债、公司债、次级债、地方政府债券、中期票据、可转换债券(含分离交易可转债)、短期融资券等)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款及其他银行存款)、同业存单、货币市场工具、股指期货、权证以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",0,苏卿云,http://fund.eastmoney.com/manager/30512488.html,,0
4548,6130,华安中证500行业中性低波动交易型开放式指数证券投资基金联接基金,华安中证500ETF联接C,HAZZ500DBETFLJC,2019-01-15,联接基金,386700000,华安基金管理有限公司,建设银行,,ETF联接基金,"通过投资于目标ETF,紧密跟踪标的指数,追求跟踪偏离度和跟踪误差最小化。",100,"本基金主要投资于目标ETF基金份额、标的指数成份股及其备选成份股,把全部或接近全部的基金资产用于跟踪标的指数的表现。为更好地实现投资目标,本基金可少量投资于非成份股(包括中小板、创业板及其他经中国证监会核准上市的股票)、债券(包括国债、央行票据、金融债、企业债、公司债、次级债、地方政府债券、中期票据、可转换债券(含分离交易可转债)、短期融资券等)、资产支持证券、债券回购、银行存款(包括协议存款、定期存款及其他银行存款)、同业存单、货币市场工具、股指期货、权证以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",0,苏卿云,http://fund.eastmoney.com/manager/30512488.html,,0
4902,6526,鹏华优选回报灵活配置混合型证券投资基金,鹏华优选回报,PHYXHBHH,2019-01-15,混合型,331600000,鹏华基金管理有限公司,工商银行,,开放式,"在严格控制风险的前提下,通过对不同资产类别的动态配置和个股精选,力求超额收益与长期资本增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括境内依法发行的股票(包含中小板、创业板及其他经中国证监会核准上市的股票)、内地与香港股票市场交易互联互通机制允许买卖的香港联合交易所上市的股票(以下简称“港股通标的股票”)、债券(含国债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、次级债、可转换债券、可交换债券、中小企业私募债等)、货币市场工具、同业存单、权证、资产支持证券、股指期货以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",0.01,王宗合,http://fund.eastmoney.com/manager/30066292.html,,0
5149,6789,中信保诚景丰债券型证券投资基金,中信保诚景丰A,ZXBCJFZQA,2019-01-15,债券型,201000000,中信保诚基金管理有限公司,徽商银行,,开放式,"在严格控制风险的基础上,本基金主要通过投资于精选的流动性好、风险低的债券,力求实现基金资产的长期稳定增值,为投资者实现超越业绩比较基准的收益。",100,"本基金的投资范围主要为具有良好流动性的金融工具,包括国债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、次级债、可分离交易可转债的纯债部分、债券回购、银行存款、同业存单以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。 
本基金不投资于股票、权证等权益类资产,也不投资于可转换债券(可分离交易可转债的纯债部分除外)、可交换债券。",10,吴胤希,http://fund.eastmoney.com/manager/30500367.html,,0
5150,6790,中信保诚景丰债券型证券投资基金,中信保诚景丰C,ZXBCJFZQC,2019-01-15,债券型,201000000,中信保诚基金管理有限公司,徽商银行,,开放式,"在严格控制风险的基础上,本基金主要通过投资于精选的流动性好、风险低的债券,力求实现基金资产的长期稳定增值,为投资者实现超越业绩比较基准的收益。",100,"本基金的投资范围主要为具有良好流动性的金融工具,包括国债、金融债、企业债、公司债、央行票据、中期票据、短期融资券、超短期融资券、资产支持证券、次级债、可分离交易可转债的纯债部分、债券回购、银行存款、同业存单以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。 
本基金不投资于股票、权证等权益类资产,也不投资于可转换债券(可分离交易可转债的纯债部分除外)、可交换债券。",10,吴胤希,http://fund.eastmoney.com/manager/30500367.html,,0
4316,5855,中科沃土沃瑞灵活配置混合型发起式证券投资基金,中科沃瑞A,ZKWTWRHHA,2019-01-14,混合型,10500000,中科沃土基金管理有限公司,交通银行,,开放式,"本基金通过系统化的方法精选环境、财务可持续的上市公司,通过精选个股和风险控制,力争为投资者创造超越业绩比较基准的回报。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市交易的股票(包括中小板、创业板及其他中国证监会允许基金投资的股票)、股指期货、国债期货、权证、债券(包括但不限于国债、地方政府债、金融债、企业债、公司债、次级债、可转换债券、可交换债券、分离交易可转债、央行票据、中期票据、短期融资券、超短期融资券等)、资产支持证券、债券回购、货币市场工具、银行存款,以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,杨凡,http://fund.eastmoney.com/manager/30543573.html,,0
4317,5856,中科沃土沃瑞灵活配置混合型发起式证券投资基金,中科沃瑞C,ZKWTWRHHC,2019-01-14,混合型,10500000,中科沃土基金管理有限公司,交通银行,,开放式,"本基金通过系统化的方法精选环境、财务可持续的上市公司,通过精选个股和风险控制,力争为投资者创造超越业绩比较基准的回报。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市交易的股票(包括中小板、创业板及其他中国证监会允许基金投资的股票)、股指期货、国债期货、权证、债券(包括但不限于国债、地方政府债、金融债、企业债、公司债、次级债、可转换债券、可交换债券、分离交易可转债、央行票据、中期票据、短期融资券、超短期融资券等)、资产支持证券、债券回购、货币市场工具、银行存款,以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,杨凡,http://fund.eastmoney.com/manager/30543573.html,,0
4985,6614,嘉实恒生港股通新经济指数证券投资基金(LOF),嘉实港股通C,JSGGTXJJZSC,2019-01-14,股票指数,559800000,嘉实基金管理有限公司,中国银行,,开放式,"紧密跟踪标的指数,追求跟踪偏离度及跟踪误差的最小化,本基金力争日均跟踪偏离度的绝对值不超过0.35%,年跟踪误差不超过4%。",100,"本基金以标的指数成份股及备选成份股为主要投资对象。本基金还可投资于非成份股(包含中小板、创业板及其他经中国证监会核准发行的股票、港股通标的股票等)、衍生工具(权证、股指期货、股票期权等)、债券资产(国债、金融债、企业债、公司债、次级债、可转换债券、可交换债券、分离交易可转债、央行票据、中期票据、短期融资券、超短期融资券等)、资产支持证券、债券回购、银行存款、同业存单、现金资产等。
本基金可根据相关法律法规和基金合同的约定,参与融资业务和转融通证券出借业务。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,陈正宪,http://fund.eastmoney.com/manager/30414880.html,,0
7131,501311,嘉实恒生港股通新经济指数证券投资基金(LOF),嘉实港股通A,JSGGTXJJZSA,2019-01-14,股票指数,559800000,嘉实基金管理有限公司,中国银行,,LOF,"紧密跟踪标的指数,追求跟踪偏离度及跟踪误差的最小化,本基金力争日均跟踪偏离度的绝对值不超过0.35%,年跟踪误差不超过4%。",100,"本基金以标的指数成份股及备选成份股为主要投资对象。本基金还可投资于非成份股(包含中小板、创业板及其他经中国证监会核准发行的股票、港股通标的股票等)、衍生工具(权证、股指期货、股票期权等)、债券资产(国债、金融债、企业债、公司债、次级债、可转换债券、可交换债券、分离交易可转债、央行票据、中期票据、短期融资券、超短期融资券等)、资产支持证券、债券回购、银行存款、同业存单、现金资产等。
本基金可根据相关法律法规和基金合同的约定,参与融资业务和转融通证券出借业务。
如法律法规或监管机构以后允许基金投资其他品种,基金管理人在履行适当程序后,可以将其纳入投资范围。",1,陈正宪,http://fund.eastmoney.com/manager/30414880.html,,0
4750,6358,新疆前海联合泳盛纯债债券型证券投资基金A类,前海联合泳盛A,QHLHYSA,2019-01-10,债券型,4412.22,新疆前海联合基金管理有限公司,中国光大银行股份有限公司,本基金的募集已于2018年7月18日获中国证监会证监许可[2018]1150号文准予注册。本基金自2018年12月4日至2019年1月3日，通过直销柜台和直销网上交易平台（目前仅对个人投资者开通）进行公开发售。本基金的基金管理人：新疆前海联合基金管理有限公司；基金托管人：中国光大银行股份有限公司；注册登记机构：新疆前海联合基金管理有限公司。,开放式,本基金在严格控制投资组合风险的前提下，通过积极主动的资产配置，力争获得超越业绩比较基准的收益。,0,"本基金的投资范围为具有良好流动性的金融工具，包括国内依法发行和上市交易的国债、金融债、地方政府债、企业债、公司债、央行票据、中期票据、短期融资券、超级短期融资券、中小企业私募债、资产支持证券、公开发行的次级债、债券回购、银行存款、同业存单等法律法规或中国证监会允许基金投资的其他金融工具和货币市场工具（但须符合中国证监会的相关规定）。
    基金的投资组合比例为：本基金对债券的投资比例不低于基金资产的80%；本基金持有现金或者到期日在一年以内的政府债券投资比例不低于基金资产净值的5%，其中现金不包括结算备付金、存出保证金及应收申购款等。
    如法律法规或监管机构以后允许基金投资的其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。",0,曾婷婷,http://quote.cfi.cn/manager.aspx?jjjl=%e6%9b%be%e5%a9%b7%e5%a9%b720110101,,0
4751,6359,新疆前海联合泳盛纯债债券型证券投资基金C类,前海联合泳盛C,QHLHYSC,2019-01-10,债券型,603512248.9,新疆前海联合基金管理有限公司,中国光大银行股份有限公司,本基金的募集已于2018年7月18日获中国证监会证监许可[2018]1150号文准予注册。本基金自2018年12月4日至2019年1月3日，通过直销柜台和直销网上交易平台（目前仅对个人投资者开通）进行公开发售。本基金的基金管理人：新疆前海联合基金管理有限公司；基金托管人：中国光大银行股份有限公司；注册登记机构：新疆前海联合基金管理有限公司。,开放式,本基金在严格控制投资组合风险的前提下，通过积极主动的资产配置，力争获得超越业绩比较基准的收益。,0,"本基金的投资范围为具有良好流动性的金融工具，包括国内依法发行和上市交易的国债、金融债、地方政府债、企业债、公司债、央行票据、中期票据、短期融资券、超级短期融资券、中小企业私募债、资产支持证券、公开发行的次级债、债券回购、银行存款、同业存单等法律法规或中国证监会允许基金投资的其他金融工具和货币市场工具（但须符合中国证监会的相关规定）。
    基金的投资组合比例为：本基金对债券的投资比例不低于基金资产的80%；本基金持有现金或者到期日在一年以内的政府债券投资比例不低于基金资产净值的5%，其中现金不包括结算备付金、存出保证金及应收申购款等。
    如法律法规或监管机构以后允许基金投资的其他品种，基金管理人在履行适当程序后，可以将其纳入投资范围。",0,曾婷婷,http://quote.cfi.cn/manager.aspx?jjjl=%e6%9b%be%e5%a9%b7%e5%a9%b720110101,,0
7095,501064,国泰价值优选灵活配置混合型证券投资基金,国泰价值优选,GTJZYXLHPZHH,2019-01-10,混合型,268700000,国泰基金管理有限公司,招商银行,,开放式(带固定封闭期),"本基金主要依据价值投资经典指标,投资于具有良好盈利能力和价值被低估的股票,在严格控制风险的前提下,谋求基金资产的长期稳定增值。",100,"本基金的投资范围为具有良好流动性的金融工具,包括国内依法发行上市的股票(包含中小板、创业板及其他经中国证监会核准上市的股票)、债券(包括国债、央行票据、金融债、企业债、公司债、公开发行的次级债、中小企业私募债、地方政府债券、政府支持机构债券、中期票据、可转换债券(含分离交易可转债的纯债部分)、可交换债券、短期融资券、超短期融资券等)、债券回购、资产支持证券、银行存款、同业存单、货币市场工具、股指期货、国债期货、权证以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会相关规定)。",10,周伟锋,http://fund.eastmoney.com/manager/30200415.html,,0
4771,6383,招商添盈纯债债券型证券投资基金,招商添盈A,ZSTYCZA,2019-01-07,债券型,2369800000,招商基金管理有限公司,中国银行,,开放式,"本基金力争在控制投资风险的前提下,实现基金资产的长期稳定增值。",100,"本基金的投资范围主要为具有良好流动性的金融工具,包括债券(包括国债、中央银行票据、金融债、地方政府债、企业债、公司债、中小企业私募债、短期融资券、超短期融资券、中期票据、次级债、政府支持机构债、政府支持债券、可分离交易可转债的纯债部分及其他经中国证监会允许投资的债券)、债券回购、资产支持证券、银行存款、同业存单、国债期货、货币市场工具以及法律法规或中国证监会允许基金投资的其他金融工具(但须符合中国证监会的相关规定)。
本基金不投资于股票、权证等权益类资产,也不投资于可转换债券(可分离交易可转债的纯债部分除外)、可交换债券。",1,马龙,http://fund.eastmoney.com/manager/30283266.html,,0
